,D,eigen_values_obs,pos,vel,des_vel,normals,dists
301,"[[12.97358348 -5.8216391  -0.45788518]
 [-5.8216391  46.81106895  2.7379699 ]
 [-0.45788518  2.7379699  12.21534757]]",,[ 0.40157936 -0.50673744  0.2385127 ],[ 0.01125386  0.03994725 -0.01490473],[-0.02900835  0.17345831  0.01364289],"[[-0.05055097]
 [-0.99637162]
 [ 0.06847038]]",[6.55869232]
302,"[[12.97558523 -5.82726889 -0.46069427]
 [-5.82726889 46.80686411  2.75177326]
 [-0.46069427  2.75177326 12.21755065]]",,[ 0.40168316 -0.50628894  0.23834568],[ 0.01110183  0.04241545 -0.01627171],[-0.02903215  0.17341197  0.01370966],"[[-0.05055164]
 [-0.99639412]
 [ 0.06814165]]",[6.54710393]
303,"[[12.98108071 -5.84302789 -0.46412429]
 [-5.84302789 46.79935391  2.76418766]
 [-0.46412429  2.76418766 12.21956538]]",,[ 0.40179048 -0.50588177  0.23820336],[ 0.01119277  0.04682346 -0.01678777],[-0.02910087  0.17331622  0.01376688],"[[-0.04498649]
 [-0.99664256]
 [ 0.06840917]]",[6.52667865]
304,"[[12.98081798 -5.84208512 -0.46635257]
 [-5.84208512 46.79744392  2.77775433]
 [-0.46635257  2.77775433 12.2217381 ]]",,[ 0.40196005 -0.50537434  0.23803023],[ 0.01989369  0.05485031 -0.01710136],[-0.02908951  0.173267    0.01383128],"[[-0.0406466 ]
 [-0.99668774]
 [ 0.07043719]]",[6.50841088]
305,"[[12.98946895 -5.86677655 -0.47198123]
 [-5.86677655 46.78539383  2.79847935]
 [-0.47198123  2.79847935 12.22513721]]",,[ 0.40224484 -0.50473276  0.23784484],[ 0.02687864  0.06048534 -0.01696314],[-0.02921438  0.1732184   0.01393539],"[[-0.04433528]
 [-0.99667927]
 [ 0.0682995 ]]",[6.50041369]
306,"[[12.99437838 -5.88062746 -0.47650185]
 [-5.88062746 46.77728398  2.81797143]
 [-0.47650185  2.81797143 12.22833764]]",,[ 0.40254202 -0.50409217  0.23767373],[ 0.02891088  0.06553128 -0.01858611],[-0.02927882  0.17315123  0.01403029],"[[-0.04437751]
 [-0.9966991 ]
 [ 0.06798196]]",[6.48388781]
307,"[[12.99111578 -5.87109076 -0.47765137]
 [-5.87109076 46.77868827  2.82947222]
 [-0.47765137  2.82947222 12.23019595]]",,[ 0.40279893 -0.50350153  0.23750997],[ 0.0268945   0.06712719 -0.02041696],[-0.0292254   0.17312302  0.01408468],"[[-0.04948772]
 [-0.99661991]
 [ 0.06557218]]",[6.48384259]
308,"[[12.99270338 -5.87543866 -0.48071035]
 [-5.87543866 46.77451566  2.8451441 ]
 [-0.48071035  2.8451441  12.23278095]]",,[ 0.40309578 -0.50279436  0.23732221],[ 0.02734235  0.06458172 -0.01667981],[-0.02923633  0.17303885  0.01415751],"[[-0.04965452]
 [-0.99667753]
 [ 0.06456256]]",[6.46741733]
309,"[[12.99444877 -5.88025993 -0.48349836]
 [-5.88025993 46.77047561  2.85896678]
 [-0.48349836  2.85896678 12.23507562]]",,[ 0.40335146 -0.50222525  0.237182  ],[ 0.02957238  0.06184717 -0.0144288 ],[-0.0292526   0.17297309  0.01422254],"[[-0.04968554]
 [-0.99670714]
 [ 0.06407981]]",[6.45302292]
310,"[[13.00079607 -5.89818608 -0.48833052]
 [-5.89818608 46.76092692  2.87797318]
 [-0.48833052  2.87797318 12.23827701]]",,[ 0.40369013 -0.50158253  0.23703188],[ 0.03605462  0.06362545 -0.0142798 ],[-0.02933426  0.17288128  0.01431342],"[[-0.04035299]
 [-0.99685347]
 [ 0.06822612]]",[6.41904032]
311,"[[13.00796749 -5.91837018 -0.49368566]
 [-5.91837018 46.75023352  2.89871896]
 [-0.49368566  2.89871896 12.241799  ]]",,[ 0.40408831 -0.50091805  0.23688452],[ 0.0409145   0.06768065 -0.01391026],[-0.02943693  0.17284155  0.01441772],"[[-0.0402885 ]
 [-0.99680682]
 [ 0.06894201]]",[6.40483575]
312,"[[13.01548344 -5.93941273 -0.49957362]
 [-5.93941273 46.7387481   2.92193231]
 [-0.49957362  2.92193231 12.24576846]]",,[ 0.40457694 -0.50016424  0.23673272],[ 0.04510836  0.06743115 -0.01230316],[-0.0295398   0.17277391  0.01453229],"[[-0.04041168]
 [-0.99678509]
 [ 0.06918362]]",[6.38592176]
313,"[[13.02656965 -5.97039606 -0.50698419]
 [-5.97039606 46.7230499   2.94855438]
 [-0.50698419  2.94855438 12.25038045]]",,[ 0.40509986 -0.49942025  0.23659638],[ 0.04799556  0.06671014 -0.01426126],[-0.02968945  0.17267     0.0146625 ],"[[-0.04459033]
 [-0.99679064]
 [ 0.06648398]]",[6.36894544]
314,"[[13.03245469 -5.98663437 -0.5124598 ]
 [-5.98663437 46.71318544  2.97147128]
 [-0.5124598   2.97147128 12.25435988]]",,[ 0.40560497 -0.49872553  0.23646092],[ 0.04670796  0.06396177 -0.01237749],[-0.02975865  0.17255395  0.01477073],"[[-0.04478266]
 [-0.99683268]
 [ 0.06572002]]",[6.34350613]
315,"[[13.03240013 -5.98628152 -0.51476996]
 [-5.98628152 46.71092796  2.98484846]
 [-0.51476996  2.98484846 12.25667191]]",,[ 0.40598172 -0.49824349  0.23635995],[ 0.04411545  0.05858739 -0.01409837],[-0.02974652  0.17248259  0.01483205],"[[-0.0400295 ]
 [-0.99690991]
 [ 0.06758897]]",[6.32156708]
316,"[[13.0386759  -6.00361183 -0.51974005]
 [-6.00361183 46.70125287  3.00413011]
 [-0.51974005  3.00413011 12.26007124]]",,[ 0.4065986  -0.49753749  0.23624005],[ 0.05369548  0.05905925 -0.00920565],[-0.02982666  0.17239994  0.01492487],"[[-0.04002967]
 [-0.99692189]
 [ 0.06741199]]",[6.3031518]
317,"[[13.0409572  -6.00971201 -0.52366852]
 [-6.00971201 46.69560381  3.02327222]
 [-0.52366852  3.02327222 12.26343899]]",,[ 0.4072802  -0.49681302  0.23611541],[ 0.05861744  0.06000328 -0.00976198],[-0.02985     0.17233168  0.01501647],"[[-0.04170296]
 [-0.99691885]
 [ 0.06643551]]",[6.29145898]
318,"[[13.05245614 -6.04150177 -0.53010699]
 [-6.04150177 46.68053661  3.04301739]
 [-0.53010699  3.04301739 12.26700725]]",,[ 0.40791658 -0.49612152  0.23598679],[ 0.05627949  0.06019405 -0.00985981],[-0.03000417  0.17223541  0.01511267],"[[-0.04511052]
 [-0.99686333]
 [ 0.06502731]]",[6.27051204]
319,"[[13.05141777 -6.03842303 -0.5319845 ]
 [-6.03842303 46.67941472  3.05525315]
 [-0.5319845   3.05525315 12.26916751]]",,[ 0.40847696 -0.4954875   0.23587289],[ 0.05491292  0.06217286 -0.01084188],[-0.02998026  0.17218036  0.01516907],"[[-0.05084087]
 [-0.99670288]
 [ 0.06323434]]",[6.26201501]
320,"[[13.05955697 -6.06060285 -0.5389649 ]
 [-6.06060285 46.66628772  3.08284719]
 [-0.5389649   3.08284719 12.27415531]]",,[ 0.40946181 -0.49435293  0.23565194],[ 0.05452583  0.06378133 -0.01371294],[-0.03007566  0.172031    0.01529859],"[[-0.05068668]
 [-0.99676948]
 [ 0.06230146]]",[6.23353521]
321,"[[13.07624454 -6.10622563 -0.54818763]
 [-6.10622563 46.64453483  3.11022004]
 [-0.54818763  3.11022004 12.27922063]]",,[ 0.41029557 -0.49344476  0.23546688],[ 0.06505423  0.06959789 -0.01248809],[-0.03029623  0.17188994  0.01543145],"[[-0.04501398]
 [-0.99699594]
 [ 0.0630304 ]]",[6.20296623]
322,"[[13.08989185 -6.14306767 -0.55763978]
 [-6.14306767 46.62479349  3.14308145]
 [-0.55763978  3.14308145 12.28531466]]",,[ 0.41134847 -0.49236221  0.23527205],[ 0.07054257  0.0731946  -0.01563369],[-0.03047611  0.17177556  0.015593  ],"[[-0.04479262]
 [-0.99698266]
 [ 0.06339711]]",[6.17593628]
323,"[[13.09259091 -6.1500359  -0.56265119]
 [-6.1500359  46.61766078  3.16708203]
 [-0.56265119  3.16708203 12.28974831]]",,[ 0.41220964 -0.49146077  0.23510559],[ 0.06857495  0.07451546 -0.01445719],[-0.03050501  0.17170828  0.01570916],"[[-0.05001587]
 [-0.99684018]
 [ 0.06170953]]",[6.16609172]
324,"[[13.10397331 -6.18031502 -0.57270267]
 [-6.18031502 46.59892861  3.20613087]
 [-0.57270267  3.20613087 12.29709808]]",,[ 0.41354587 -0.49004668  0.23485971],[ 0.06848402  0.07309979 -0.01366024],[-0.03063686  0.17151272  0.01589333],"[[-0.05080946]
 [-0.99681748]
 [ 0.06142736]]",[6.12361665]
325,"[[13.11778289 -6.21720133 -0.58064886]
 [-6.21720133 46.58059047  3.22961719]
 [-0.58064886  3.22961719 12.30162664]]",,[ 0.41427149 -0.48930627  0.23473679],[ 0.07395117  0.07387239 -0.01116284],[-0.03081237  0.17138097  0.01600594],"[[-0.04494128]
 [-0.99705198]
 [ 0.06219034]]",[6.0964312]
326,"[[13.13114429 -6.2522366  -0.59265874]
 [-6.2522366  46.55833443  3.27583553]
 [-0.59265874  3.27583553 12.31052128]]",,[ 0.4158636  -0.48775153  0.23450569],[ 0.07924243  0.07769445 -0.01075623],[-0.03097461  0.1712077   0.01622903],"[[-0.04144749]
 [-0.99703351]
 [ 0.06485588]]",[6.05069599]
327,"[[13.1413747  -6.27902284 -0.6005207 ]
 [-6.27902284 46.54266849  3.30363305]
 [-0.6005207   3.30363305 12.31595681]]",,[ 0.41686759 -0.48678257  0.23436352],[ 0.08164586  0.07861014 -0.01119756],[-0.03110353  0.17110926  0.01636475],"[[-0.04112728]
 [-0.99700042]
 [ 0.06556461]]",[6.02760073]
328,"[[13.15615936 -6.31762554 -0.61044258]
 [-6.31762554 46.521532    3.33565405]
 [-0.61044258  3.33565405 12.32230864]]",,[ 0.41783955 -0.48584675  0.23422683],[ 0.07868946  0.0750212  -0.01204473],[-0.03128829  0.17096924  0.01651996],"[[-0.04532942]
 [-0.99701047]
 [ 0.0625729 ]]",[6.00858803]
329,"[[13.16671862 -6.34485115 -0.61927527]
 [-6.34485115 46.50458013  3.36774383]
 [-0.61927527  3.36774383 12.32870125]]",,[ 0.4189386  -0.48480299  0.23412178],[ 0.07417694  0.06936878 -0.00441096],[-0.03140753  0.17080049  0.01667061],"[[-0.04529033]
 [-0.99704547]
 [ 0.0620412 ]]",[5.97663876]
330,"[[13.16691274 -6.34508947 -0.62210371]
 [-6.34508947 46.50143175  3.38268971]
 [-0.62210371  3.38268971 12.3316555 ]]",,[ 0.41961679 -0.48414357  0.23404591],[ 0.07469197  0.07439505 -0.00888526],[-0.03139834  0.17072852  0.01673906],"[[-0.0420641 ]
 [-0.99702781]
 [ 0.06454576]]",[5.95213335]
331,"[[13.18440788 -6.39003189 -0.63510153]
 [-6.39003189 46.47503888  3.42645391]
 [-0.63510153  3.42645391 12.34055325]]",,[ 0.42092529 -0.48285945  0.23390796],[ 0.07827637  0.07647316 -0.00723158],[-0.03160948  0.17053718  0.01694959],"[[-0.04611887]
 [-0.99702424]
 [ 0.06177149]]",[5.92262874]
332,"[[13.18558434 -6.3926596  -0.63978841]
 [-6.3926596  46.46916041  3.44973311]
 [-0.63978841  3.44973311 12.34525525]]",,[ 0.42189973 -0.4819111   0.23383376],[ 0.08371312  0.0816573  -0.00652071],[-0.03160614  0.17042002  0.01705593],"[[-0.05120803]
 [-0.99685292]
 [ 0.06051439]]",[5.90120873]
333,"[[13.19287037 -6.4111548  -0.64613299]
 [-6.4111548  46.4571437   3.4726813 ]
 [-0.64613299  3.4726813  12.34998593]]",,[ 0.42291548 -0.48093044  0.23375747],[ 0.0834461   0.08230734 -0.00809699],[-0.031681    0.17027147  0.01716041],"[[-0.051226  ]
 [-0.99689993]
 [ 0.05971951]]",[5.87580379]
334,"[[13.20745424 -6.44845973 -0.65404439]
 [-6.44845973 46.4382681   3.49295132]
 [-0.65404439  3.49295132 12.35427766]]",,[ 0.42368389 -0.48019084  0.23369567],[ 0.08507785  0.08211856 -0.00631695],[-0.03186055  0.17015262  0.01725798],"[[-0.04553035]
 [-0.99712571]
 [ 0.0605583 ]]",[5.85260704]
335,"[[13.22198107 -6.48512355 -0.66426897]
 [-6.48512355 46.41692229  3.52531348]
 [-0.66426897  3.52531348 12.36109664]]",,[ 0.42473517 -0.47918986  0.23362878],[ 0.08889005  0.08467726 -0.00524796],[-0.03203943  0.17003509  0.01741664],"[[-0.04540807]
 [-0.99710747]
 [ 0.0609492 ]]",[5.82751129]
336,"[[13.23513189 -6.51801123 -0.6743345 ]
 [-6.51801123 46.39670741  3.55858341]
 [-0.6743345   3.55858341 12.3681607 ]]",,[ 0.4258072  -0.47815744  0.23355444],[ 0.08776394  0.08454045 -0.00699852],[-0.03219746  0.16991176  0.01757858],"[[-0.04519339]
 [-0.99707951]
 [ 0.061563  ]]",[5.80052994]
337,"[[13.234524   -6.51602899 -0.67836628]
 [-6.51602899 46.39271628  3.58053336]
 [-0.67836628  3.58053336 12.37275971]]",,[ 0.42662584 -0.47736197  0.23349514],[ 0.09062497  0.08683978 -0.00604413],[-0.03217563  0.16982848  0.01768039],"[[-0.05100454]
 [-0.99686109]
 [ 0.06055172]]",[5.7859013]
338,"[[13.24105962 -6.53212387 -0.68503658]
 [-6.53212387 46.38081582  3.60558326]
 [-0.68503658  3.60558326 12.37812455]]",,[ 0.42764744 -0.47637303  0.23343222],[ 0.09332323  0.08957087 -0.00470448],[-0.03223904  0.16968516  0.01779521],"[[-0.05027848]
 [-0.99696957]
 [ 0.05936118]]",[5.76631653]
339,"[[13.2521305  -6.5593504  -0.69554973]
 [-6.5593504  46.3614965   3.64367323]
 [-0.69554973  3.64367323 12.386373  ]]",,[ 0.42905257 -0.47502183  0.23335663],[ 0.0946211   0.08954047 -0.00419932],[-0.03235247  0.16948008  0.01797157],"[[-0.05093418]
 [-0.99692693]
 [ 0.05951815]]",[5.7258589]
340,"[[13.26447141 -6.58995975 -0.70321656]
 [-6.58995975 46.34444538  3.66490595]
 [-0.70321656  3.66490595 12.3910832 ]]",,[ 0.43004707 -0.47405639  0.23329382],[ 0.08916762  0.0867396  -0.00591543],[-0.03249908  0.16937322  0.01807387],"[[-0.04093828]
 [-0.9971358 ]
 [ 0.06359437]]",[5.69532546]
341,"[[13.27801482 -6.62310026 -0.71397102]
 [-6.62310026 46.32312078  3.7000366 ]
 [-0.71397102  3.7000366  12.3988644 ]]",,[ 0.43118703 -0.47296108  0.23324801],[ 0.08604872  0.08275407 -0.00355165],[-0.03266243  0.16926766  0.01824707],"[[-0.04188039]
 [-0.99703237]
 [ 0.06459473]]",[5.67052199]
342,"[[13.29066894 -6.65390895 -0.72370669]
 [-6.65390895 46.30353267  3.73099426]
 [-0.72370669  3.73099426 12.40579838]]",,[ 0.43220424 -0.47197408  0.23319756],[ 0.08503745  0.08340828 -0.00468988],[-0.03281032  0.1691502   0.01839748],"[[-0.04094385]
 [-0.99702845]
 [ 0.0652523 ]]",[5.64639023]
343,"[[13.307393   -6.69428705 -0.73715164]
 [-6.69428705 46.27697639  3.7744616 ]
 [-0.73715164  3.7744616  12.4156306 ]]",,[ 0.43324649 -0.47096758  0.23314981],[ 0.08785156  0.08350301 -0.0016229 ],[-0.032995    0.16894537  0.01860368],"[[-0.04506359]
 [-0.99705333]
 [ 0.06207996]]",[5.62075123]
344,"[[13.31944413 -6.72291914 -0.74927573]
 [-6.72291914 46.25506297  3.81775931]
 [-0.74927573  3.81775931 12.4254929 ]]",,[ 0.43450885 -0.46976277  0.23311418],[ 0.09006027  0.08672654 -0.00316951],[-0.03311359  0.16872256  0.01880429],"[[-0.04524042]
 [-0.9970716 ]
 [ 0.06165651]]",[5.58141716]
345,"[[13.32047964 -6.7249822  -0.75380042]
 [-6.7249822  46.24921075  3.83897959]
 [-0.75380042  3.83897959 12.4303096 ]]",,[ 0.4355308  -0.46879382  0.23308389],[ 0.09195766  0.08738042 -0.00204139],[-0.03311035  0.16862549  0.01890116],"[[-0.04248458]
 [-0.99699357]
 [ 0.06479878]]",[5.54886416]
346,"[[13.33284856 -6.75439221 -0.76436174]
 [-6.75439221 46.22880541  3.87350756]
 [-0.76436174  3.87350756 12.43834602]]",,[ 0.43685971 -0.46753333  0.23304369],[ 0.09446193  0.08913195 -0.00125269],[-0.03324324  0.16846467  0.01906433],"[[-0.04037838]
 [-0.99707927]
 [ 0.06482679]]",[5.52288613]
347,"[[13.35050195 -6.7961338  -0.77896078]
 [-6.7961338  46.20019852  3.91996598]
 [-0.77896078  3.91996598 12.44929953]]",,[ 0.43812592 -0.46632891  0.23301429],[ 0.0949358   0.09103689 -0.00211603],[-0.03343267  0.1682433   0.01928375],"[[-0.04513796]
 [-0.99704409]
 [ 0.06217429]]",[5.49148466]
348,"[[13.35200039 -6.79888391 -0.78694757]
 [-6.79888391 46.18994761  3.95736956]
 [-0.78694757  3.95736956 12.458052  ]]",,[ 0.43930476 -0.46519399  0.23298025],[ 0.10026479  0.09576139 -0.00224631],[-0.03342073  0.16806477  0.01945292],"[[-0.05112486]
 [-0.99682774]
 [ 0.06099764]]",[5.46275598]
349,"[[13.36201126 -6.82211461 -0.79754812]
 [-6.82211461 46.17097131  3.99480151]
 [-0.79754812  3.99480151 12.46701743]]",,[ 0.4405956  -0.46393749  0.23295482],[ 0.09743153  0.09497045 -0.00141317],[-0.03351167  0.16785502  0.01962331],"[[-0.05094175]
 [-0.99688231]
 [ 0.06025445]]",[5.42969572]
350,"[[13.37274253 -6.84691637 -0.80873065]
 [-6.84691637 46.15080595  4.03375799]
 [-0.80873065  4.03375799 12.47645152]]",,[ 0.44188253 -0.46267631  0.23292412],[ 0.09728684  0.09463576 -0.00148119],[-0.0336152   0.16766469  0.01980389],"[[-0.05098363]
 [-0.99688678]
 [ 0.06014502]]",[5.39704081]
351,"[[13.39653481 -6.90255388 -0.82443539]
 [-6.90255388 46.11676503  4.07487853]
 [-0.82443539  4.07487853 12.48670016]]",,[ 0.44321728 -0.46137442  0.23291238],[0.09103935 0.08745988 0.00155362],[-0.03388352  0.16747368  0.02000292],"[[-0.04508485]
 [-0.9971059 ]
 [ 0.06121421]]",[5.36236822]
352,"[[13.40026067 -6.91042896 -0.83344207]
 [-6.91042896 46.10367049  4.11312148]
 [-0.83344207  4.11312148 12.49606884]]",,[ 0.44432119 -0.46029179  0.23289257],[ 0.09087008  0.09183923 -0.00420898],[-0.03391019  0.16735024  0.02018351],"[[-0.05069959]
 [-0.99683161]
 [ 0.06128856]]",[5.33897593]
353,"[[13.40882844 -6.92986121 -0.84264461]
 [-6.92986121 46.08717127  4.14486961]
 [-0.84264461  4.14486961 12.50400029]]",,[ 0.44535299 -0.45927981  0.23288283],[ 0.09644485  0.09473717 -0.00104996],[-0.03399317  0.16720842  0.0203319 ],"[[-0.05005642]
 [-0.99690333]
 [ 0.06064739]]",[5.3198226]
354,"[[13.42274578 -6.9615527  -0.85523472]
 [-6.9615527  46.06315927  4.18469811]
 [-0.85523472  4.18469811 12.51409495]]",,[ 0.4468201  -0.45785567  0.23288606],[0.09810322 0.09493098 0.00046075],[-0.03412902  0.16699468  0.02051549],"[[-0.04664457]
 [-0.99688483]
 [ 0.0635997 ]]",[5.27212878]
355,"[[13.43492272 -6.9891468  -0.86604955]
 [-6.9891468  46.0423719   4.218309  ]
 [-0.86604955  4.218309   12.52270538]]",,[ 0.44800653 -0.45670115  0.2328794 ],[ 0.09864799  0.09618571 -0.00115837],[-0.03426022  0.16687288  0.0206778 ],"[[-0.04211508]
 [-0.99692835]
 [ 0.06603177]]",[5.24469071]
356,"[[13.45099264 -7.02504521 -0.88266363]
 [-7.02504521 46.01206799  4.27345512]
 [-0.88266363  4.27345512 12.53693938]]",,[ 0.44950582 -0.45521711  0.23287218],[ 0.09827019  0.09750984 -0.00109095],[-0.03442521  0.16667118  0.02094144],"[[-0.04210976]
 [-0.99685812]
 [ 0.06708689]]",[5.20655008]
357,"[[13.4710739  -7.06966893 -0.9024319 ]
 [-7.06966893 45.97532826  4.33689615]
 [-0.9024319   4.33689615 12.55359784]]",,[ 0.45070414 -0.45402238  0.23285361],[ 0.10164445  0.10083028 -0.00073082],[-0.03462173  0.16638471  0.02123874],"[[-0.04527884]
 [-0.99693136]
 [ 0.06385679]]",[5.17412746]
358,"[[13.48143777 -7.09213185 -0.91584262]
 [-7.09213185 45.95237732  4.38444109]
 [-0.91584262  4.38444109 12.56618491]]",,[ 0.45190476 -0.45282534  0.23284223],[ 0.09814002  0.09819548 -0.00027482],[-0.03470807  0.166159    0.02145695],"[[-0.04548283]
 [-0.99691829]
 [ 0.06391591]]",[5.1365051]
359,"[[13.49219131 -7.11516673 -0.93094288]
 [-7.11516673 45.92701544  4.43898429]
 [-0.93094288  4.43898429 12.58079325]]",,[ 0.45329531 -0.45143162  0.23283828],[ 0.09784596  0.09876802 -0.00049811],[-0.03479427  0.16590838  0.02170732],"[[-0.0461243 ]
 [-0.99689608]
 [ 0.0638024 ]]",[5.09565161]
360,"[[13.50162132 -7.13542424 -0.94298558]
 [-7.13542424 45.90620422  4.48089146]
 [-0.94298558  4.48089146 12.59217446]]",,[ 0.45446388 -0.45025583  0.23283609],[0.09374885 0.09418043 0.00107046],[-0.03487477  0.16571839  0.0219006 ],"[[-0.04662106]
 [-0.99687244]
 [ 0.06381077]]",[5.06275693]
361,"[[13.5011544  -7.13317565 -0.95178717]
 [-7.13317565 45.89537748  4.52269608]
 [-0.95178717  4.52269608 12.60346812]]",,[ 0.45568962 -0.44901274  0.2328441 ],[ 0.09575657  0.09748408 -0.00037109],[-0.03483539  0.1655306   0.02208692],"[[-0.05105877]
 [-0.99668538]
 [ 0.06333442]]",[5.03427871]
362,"[[13.50891927 -7.14961027 -0.9629794 ]
 [-7.14961027 45.8765155   4.56282026]
 [-0.9629794   4.56282026 12.61456524]]",,[ 0.45691584 -0.44776497  0.23284818],[0.09104762 0.09288619 0.00012626],[-0.03488975  0.16531575  0.02226634],"[[-0.04880771]
 [-0.99684009]
 [ 0.0626709 ]]",[5.00633971]
363,"[[13.51453866 -7.16147616 -0.97099107]
 [-7.16147616 45.86294593  4.5913185 ]
 [-0.97099107  4.5913185  12.62251541]]",,[ 0.45778474 -0.44688746  0.2328596 ],[0.09614005 0.09802378 0.00048562],[-0.03493465  0.16518804  0.02239707],"[[-0.04610218]
 [-0.99700567]
 [ 0.06208288]]",[4.99222889]
364,"[[13.52673335 -7.18730776 -0.98696152]
 [-7.18730776 45.83524231  4.64625746]
 [-0.98696152  4.64625746 12.63802435]]",,[ 0.45917198 -0.44547575  0.23288151],[0.09963241 0.10200861 0.00061255],[-0.03503791  0.16494578  0.02265036],"[[-0.04257973]
 [-0.99708386]
 [ 0.06333042]]",[4.95051028]
365,"[[13.54049565 -7.21624578 -1.0052429 ]
 [-7.21624578 45.80353802  4.70892588]
 [-1.0052429   4.70892588 12.65596633]]",,[ 0.46066964 -0.44393074  0.23287504],[ 0.09916201  0.10261525 -0.00055755],[-0.03515528  0.16468021  0.02294041],"[[-0.03892972]
 [-0.99720485]
 [ 0.0637727 ]]",[4.91002469]
366,"[[13.54837605 -7.23234116 -1.01848451]
 [-7.23234116 45.78168935  4.75725999]
 [-1.01848451  4.75725999 12.6699346 ]]",,[ 0.46219416 -0.44233395  0.23285708],[ 0.10170223  0.10769924 -0.00399417],[-0.0352116   0.1644706   0.02316135],"[[-0.03663763]
 [-0.99703127]
 [ 0.06772245]]",[4.86210562]
367,"[[13.57560543 -7.29136818 -1.03692484]
 [-7.29136818 45.74198189  4.79853687]
 [-1.03692484  4.79853687 12.68241267]]",,[ 0.46309858 -0.44138016  0.23284481],[ 0.10042921  0.1059003  -0.00121712],[-0.03550021  0.16428295  0.02336311],"[[-0.03313209]
 [-0.99736537]
 [ 0.06453357]]",[4.84968296]
368,"[[13.56411815 -7.26529569 -1.03791449]
 [-7.26529569 45.74714456  4.82109082]
 [-1.03791449  4.82109082 12.68873729]]",,[ 0.46419429 -0.44022266  0.23283318],[ 0.09898736  0.10435974 -0.00050378],[-0.03536234  0.1642573   0.02346567],"[[-0.03474785]
 [-0.99676678]
 [ 0.07244705]]",[4.81241676]
369,"[[13.58974749 -7.31936388 -1.0632614 ]
 [-7.31936388 45.69911769  4.8953668 ]
 [-1.0632614   4.8953668  12.71113482]]",,[ 0.46575777 -0.43857798  0.23283968],[0.09520581 0.1002926  0.00080517],[-0.03560958  0.16395021  0.02381654],"[[-0.02863914]
 [-0.99714052]
 [ 0.06993269]]",[4.78047264]
370,"[[13.60169148 -7.34291707 -1.08491782]
 [-7.34291707 45.66343124  4.97378032]
 [-1.08491782  4.97378032 12.73487728]]",,[ 0.46715671 -0.43709231  0.23285096],[0.09141025 0.09751127 0.00055868],[-0.03569858  0.1636593   0.0241807 ],"[[-0.02503221]
 [-0.99716599]
 [ 0.07094627]]",[4.73780464]
371,"[[13.62150151 -7.38273749 -1.11354142]
 [-7.38273749 45.61379091  5.0699823 ]
 [-1.11354142  5.0699823  12.76470758]]",,[ 0.46856474 -0.43558479  0.23285696],[0.09478562 0.10138283 0.00146581],[-0.03585053  0.16322838  0.02461981],"[[-0.01834949]
 [-0.99756613]
 [ 0.06726902]]",[4.69593554]
372,"[[13.63173811 -7.40275523 -1.13102505]
 [-7.40275523 45.58430174  5.13115527]
 [-1.13102505  5.13115527 12.78396015]]",,[ 0.4698132  -0.43424833  0.23287583],[0.09778431 0.10446769 0.00301538],[-0.03591931  0.16295619  0.02489715],"[[-0.0148758 ]
 [-0.99764196]
 [ 0.06700166]]",[4.65639529]
373,"[[13.64333931 -7.4253978  -1.15026891]
 [-7.4253978  45.55152047  5.19746848]
 [-1.15026891  5.19746848 12.80514022]]",,[ 0.47136275 -0.43258422  0.23288406],[0.09654036 0.10286007 0.00142358],[-0.03600069  0.16266846  0.02519898],"[[-0.01039842]
 [-0.99769266]
 [ 0.06709125]]",[4.61199208]
374,"[[13.65397755 -7.44593628 -1.16858162]
 [-7.44593628 45.5203867   5.26076322]
 [-1.16858162  5.26076322 12.82563575]]",,[ 0.47284062 -0.43098494  0.23289973],[ 0.09734038  0.10772397 -0.00072892],[-0.03607482  0.16240292  0.02548787],"[[-0.00589956]
 [-0.99771828]
 [ 0.06725644]]",[4.57315518]
375,"[[13.6429792  -7.42110577 -1.17262933]
 [-7.42110577 45.52009022  5.29660163]
 [-1.17262933  5.29660163 12.83693059]]",,[ 0.47363263 -0.43011905  0.23290265],[ 0.09745121  0.10727891 -0.00021121],[-0.03592624  0.16227376  0.02564132],"[[-0.00265071]
 [-0.99778508]
 [ 0.06646735]]",[4.56076297]
376,"[[13.65198813 -7.43699351 -1.19734521]
 [-7.43699351 45.48018751  5.3902618 ]
 [-1.19734521  5.3902618  12.86782436]]",,[ 0.47560905 -0.4279323   0.23290744],[0.09810004 0.1086151  0.00134088],[-0.0359547   0.16186246  0.02605962],"[[ 0.00462659]
 [-0.99774879]
 [ 0.06690255]]",[4.50345281]
377,"[[13.67438097 -7.48242208 -1.21964056]
 [-7.48242208 45.43721721  5.45029216]
 [-1.21964056  5.45029216 12.88840182]]",,[ 0.47694414 -0.42645166  0.2329096 ],[ 0.09226466  0.10315447 -0.00025862],[-0.0361633   0.16160543  0.02634181],"[[ 0.00814686]
 [-0.99768332]
 [ 0.06753971]]",[4.46671295]
378,"[[13.68016405 -7.49295828 -1.23228677]
 [-7.49295828 45.41603689  5.49557847]
 [-1.23228677  5.49557847 12.90379906]]",,[ 0.47821179 -0.42504059  0.23292087],[0.09075354 0.10009964 0.00272537],[-0.03621567  0.16150952  0.02656174],"[[ 0.00776396]
 [-0.99731072]
 [ 0.07287697]]",[4.43167068]
