,D,pos,vel,des_vel,normals,dists,controller: [obstacle aware]
6142,"[[159.52806356  -5.20319669   5.08576168]
 [ -5.20319669  46.39819958 -12.61632706]
 [  5.08576168 -12.61632706  21.29625452]]",[0.61196676 0.00818861 0.3361635 ],[-1.62143205e-04  1.82333875e-01 -1.16227050e-02],[ 0.08138492  0.21917881 -0.08852765],"[[ 0.99788674]
 [-0.05027661]
 [ 0.04116198]]",[0.36985464],
6143,"[[157.47238629  -2.02440401   2.13760485]
 [ -2.02440401  58.20954469 -10.81109692]
 [  2.13760485 -10.81109692  18.78758025]]",[0.61203008 0.01115374 0.33602993],[ 0.00551873  0.18612034 -0.0060031 ],[ 0.02249105  0.24129378 -0.06141227],"[[ 0.99960603]
 [-0.0222338 ]
 [ 0.01713047]]",[0.35948735],
6144,"[[ 1.60009152e+01  1.96088841e-01 -2.83235029e-02]
 [ 1.96088841e-01  5.80125787e+01 -6.06838915e+00]
 [-2.83235029e-02 -6.06838915e+00  1.68765315e+01]]",[0.61238752 0.01568582 0.3361285 ],[0.01671144 0.17295621 0.00594354],[-0.02541629  0.24591274 -0.03716097],"[[0.99812607]
 [0.0041595 ]
 [0.06104958]]",[0.38027481],
6145,"[[58.92518789  0.36401269  2.60776736]
 [ 0.36401269 57.98774697 -5.78192996]
 [ 2.60776736 -5.78192996 16.96078845]]",[0.61251032 0.01864511 0.33606408],[ 0.0029778   0.17352393 -0.00538108],[-0.02998091  0.24559904 -0.03580864],"[[0.99805658]
 [0.01989474]
 [0.05905313]]",[0.40041234],
6146,"[[159.37957274   3.605279     8.57044844]
 [  3.605279    58.12324653  -5.41867133]
 [  8.57044844  -5.41867133  17.26751646]]",[0.61247982 0.02085848 0.3359855 ],[-0.00553367  0.18404004 -0.00856214],[-0.03315549  0.24531084 -0.03497581],"[[0.99775727]
 [0.03218769]
 [0.0586889 ]]",[0.41130621],
6147,"[[159.03251588   7.14945854   8.4563951 ]
 [  7.14945854  58.834084    -4.76061386]
 [  8.4563951   -4.76061386  17.13246365]]",[0.61219956 0.0244414  0.33562404],[-0.01802837  0.18055645 -0.02238174],[-0.04092106  0.2444772  -0.03250175],"[[0.99609137]
 [0.06772613]
 [0.05670234]]",[0.42050469],
6148,"[[158.97526787   7.49057712   8.57922075]
 [  7.49057712  62.60633119  -8.04104133]
 [  8.57922075  -8.04104133  18.07469023]]",[0.61188804 0.02687727 0.3352497 ],[-0.02822529  0.1890268  -0.0344543 ],[-0.01690459  0.24511007 -0.0462092 ],"[[0.99582774]
 [0.07195604]
 [0.05611983]]",[0.41352607],
6149,"[[158.36502334  10.88459635   8.46531059]
 [ 10.88459635  60.26311333  -4.37058791]
 [  8.46531059  -4.37058791  17.08309867]]",[0.61135044 0.03013942 0.33467577],[-0.03209919  0.1901185  -0.03280707],[-0.04673096  0.24358648 -0.03133436],"[[0.99282137]
 [0.10591462]
 [0.05556818]]",[0.41147297],
6150,"[[158.18619992  11.66629368   8.74656337]
 [ 11.66629368  61.68140011  -8.11822436]
 [  8.74656337  -8.11822436  18.28369142]]",[0.61086956 0.03309996 0.33415105],[-0.02943119  0.18170998 -0.03201565],[-0.01546625  0.24455831 -0.04951795],"[[0.99206335]
 [0.11319602]
 [0.05474454]]",[0.40195864],
6151,"[[158.86591687  -3.86391655  12.12776012]
 [ -3.86391655  51.50023717  11.43602871]
 [ 12.12776012  11.43602871  20.93937779]]",[0.61041396 0.0358651  0.33367188],[-0.03146839  0.18453479 -0.03055205],[-0.0454768   0.2345281   0.07367787],"[[ 0.99605411]
 [-0.02654579]
 [ 0.08468484]]",[0.77357975],
6152,"[[158.86592282  -3.8657736   12.12710798]
 [ -3.8657736   51.52337647  11.46512453]
 [ 12.12710798  11.46512453  20.95616875]]",[0.61008772 0.03775587 0.33338327],[-0.03099326  0.1866405  -0.02403996],[-0.0452816   0.23451661  0.07383452],"[[ 0.99605411]
 [-0.02654579]
 [ 0.08468484]]",[0.7695839],
6153,"[[145.5218635   12.96856609   6.85120713]
 [ 12.96856609  64.57984354   1.28452715]
 [  6.85120713   1.28452715  16.36997942]]",[0.6097172  0.04023764 0.33310868],[-0.02695842  0.19368706 -0.01878487],[-0.04611288  0.24570932  0.00072972],"[[0.98660049]
 [0.15434395]
 [0.05289069]]",[0.38304977],
6154,"[[156.03653725  -3.53724227  23.07208433]
 [ -3.53724227  50.60427136  13.0061327 ]
 [ 23.07208433  13.0061327   25.15141484]]",[0.60941477 0.04253834 0.33289207],[-0.02406299  0.19026473 -0.01450493],[-0.05435606  0.23014333  0.08111392],"[[ 0.98579737]
 [-0.01195944]
 [ 0.16751273]]",[0.76314164],
6155,"[[17.5607591  -8.16492967 -0.06976615]
 [-8.16492967 58.71387988  0.3649735 ]
 [-0.06976615  0.3649735  16.00311856]]",[0.60903085 0.04563524 0.33273228],[-0.02446092  0.1974645  -0.00658666],[-0.06581574  0.24117837  0.00113263],"[[0.98109103]
 [0.18711675]
 [0.04947426]]",[0.38873315],
6156,"[[159.33760244  -2.41899102   9.42142488]
 [ -2.41899102  51.17833285  12.56271297]
 [  9.42142488  12.56271297  21.22521882]]",[0.60867252 0.04872587 0.33261497],[-0.01973375  0.18933609 -0.00520176],[-0.04511883  0.23222736  0.08083778],"[[ 0.99768628]
 [-0.01450985]
 [ 0.06641944]]",[0.74935179],
6157,"[[149.7210981   -4.80985457  36.23641157]
 [ -4.80985457  49.98953005  13.30645007]
 [ 36.23641157  13.30645007  32.1314583 ]]",[0.60852532 0.05021865 0.33258043],[-0.01819856  0.18551381 -0.00352315],[-0.06455414  0.22790024  0.07996402],"[[ 0.96232302]
 [-0.00920427]
 [ 0.27175298]]",[0.7909569],
6158,"[[137.39456147  -5.66462083  50.91879379]
 [ -5.66462083  49.18684345  13.78975344]
 [ 50.91879379  13.78975344  45.29561753]]",[0.6081881  0.05362674 0.33254206],[-0.01838574  0.19601186  0.00225059],[-0.08043777  0.22460818  0.07470563],"[[0.91381438]
 [0.00382446]
 [0.40611408]]",[0.87150283],
6159,"[[132.13562957  -7.24250837  55.13339865]
 [ -7.24250837  48.76875069  13.35733292]
 [ 55.13339865  13.35733292  50.90251035]]",[0.60793695 0.05619567 0.33253835],[-0.02031082  0.20224498  0.00077335],[-0.08397657  0.22365946  0.07365041],"[[ 0.89269619]
 [-0.00400963]
 [ 0.45064114]]",[0.898849],
6160,"[[136.02630375  -8.18156284  50.90137157]
 [ -8.18156284  50.19905544  18.48452677]
 [ 50.90137157  18.48452677  51.91373446]]",[0.60757637 0.05922542 0.33250378],[-0.02337476  0.18496204 -0.00254518],[-0.04632494  0.21510711  0.11867153],"[[0.90439682]
 [0.00443895]
 [0.42666929]]",[0.87899786],
6161,"[[140.03276864  -8.13260245  47.19763738]
 [ -8.13260245  46.10912597  17.57974952]
 [ 47.19763738  17.57974952  48.41192812]]",[0.60727012 0.06150975 0.33246538],[-0.02649751  0.18850818 -0.00493454],[-0.0249838   0.20875197  0.13527167],"[[ 0.9213158 ]
 [-0.00577902]
 [ 0.38877216]]",[0.83697625],
6162,"[[139.89781715  -8.13463504  47.34021868]
 [ -8.13463504  46.10358081  17.52859217]
 [ 47.34021868  17.52859217  48.49080704]]",[0.60695638 0.06403337 0.3325543 ],[-0.02200374  0.19191438  0.01106724],[-0.02478879  0.20885254  0.13515225],"[[ 0.92079213]
 [-0.00574168]
 [ 0.3900114 ]]",[0.83428741],
6163,"[[45.68749428 -7.56667387  7.50445868]
 [-7.56667387 46.12464161 17.72261901]
 [ 7.50445868 17.72261901 31.57075748]]",[0.6068042  0.06649175 0.33286721],[-0.00528253  0.18506709  0.03177916],[-0.02476369  0.20901751  0.1349016 ],"[[ 0.91999395]
 [-0.00568498]
 [ 0.39189132]]",[0.8339696],
6164,"[[17.82677393 -7.42540484 -4.36580062]
 [-7.42540484 46.18251801 17.74594902]
 [-4.36580062 17.74594902 26.4338116 ]]",[0.60683603 0.06873185 0.33334743],[0.00389744 0.19167418 0.04225362],[-0.02491761  0.20924103  0.13452621],"[[ 0.91904616]
 [-0.00561796]
 [ 0.39410989]]",[0.83602297],
6165,"[[17.84194701 -7.4649132  -4.36499528]
 [-7.4649132  46.25327474 17.6901456 ]
 [-4.36499528 17.6901456  26.34404553]]",[0.60692788 0.07103194 0.33396761],[0.00453378 0.19211966 0.05114974],[-0.02514814  0.2094961   0.13408563],"[[ 0.91788827]
 [-0.00553655]
 [ 0.3968003 ]]",[0.83919082],
6166,"[[17.85892644 -7.50540597 -4.36564401]
 [-7.50540597 46.30303816 17.62626534]
 [-4.36564401 17.62626534 26.25260993]]",[0.60694053 0.0733181  0.33460267],[-0.00100048  0.18898349  0.05175732],[-0.02531632  0.20971865  0.13370555],"[[ 0.91663838]
 [-0.00544924]
 [ 0.39968034]]",[0.84171038],
6167,"[[17.34368796 -7.01246272 -3.55163399]
 [-7.01246272 52.59676573 18.53533092]
 [-3.55163399 18.53533092 25.38767363]]",[0.60689699 0.07608542 0.33539987],[-0.00360013  0.17980134  0.05084773],[-0.04536694  0.21985419  0.11002716],"[[ 0.92790917]
 [-0.01093504]
 [ 0.37264593]]",[0.82348921],
6168,"[[139.09121896  -6.55925844  45.7490831 ]
 [ -6.55925844  49.53262748  13.41363409]
 [ 45.7490831   13.41363409  40.57570729]]",[0.60678344 0.07864017 0.33602331],[-0.0117105   0.18341543  0.03937294],[-0.07227087  0.22584624  0.07918584],"[[ 0.93118343]
 [-0.01134727]
 [ 0.36437434]]",[0.82347293],
6169,"[[140.71167672  -6.69807086  47.73755619]
 [ -6.69807086  49.2603848   13.11114946]
 [ 47.73755619  13.11114946  41.74130994]]",[0.60658708 0.08137559 0.33667244],[-0.01663179  0.18059566  0.0412733 ],[-0.07463313  0.22579934  0.07710092],"[[ 0.92769079]
 [-0.01193067]
 [ 0.37315876]]",[0.82967125],
6170,"[[139.32245234  -6.60633273  49.12918163]
 [ -6.60633273  49.19196365  13.20918138]
 [ 49.12918163  13.20918138  43.21374608]]",[0.60618293 0.0842437  0.3371681 ],[-0.03387253  0.17865588  0.02076218],[-0.0765611   0.22543552  0.07627072],"[[ 0.92208085]
 [-0.00885309]
 [ 0.38689601]]",[0.83712091],
6171,"[[138.20021776  -6.73257618  50.18349607]
 [ -6.73257618  49.14602609  13.24596901]
 [ 50.18349607  13.24596901  44.43003087]]",[0.60554615 0.08697753 0.33737401],[-0.04594673  0.18805943  0.01370431],[-0.07759857  0.22515985  0.07603619],"[[ 0.91756987]
 [-0.00823135]
 [ 0.39748935]]",[0.83637988],
6172,"[[138.0045384   -6.99296101  50.33780382]
 [ -6.99296101  49.27335141  13.29355591]
 [ 50.33780382  13.29355591  44.7315166 ]]",[0.60437606 0.09112145 0.33741748],[-0.05303353  0.18842813 -0.00070257],[-0.07651547  0.22517091  0.07709374],"[[ 0.91680188]
 [-0.00997172]
 [ 0.39921783]]",[0.8000964],
6173,"[[138.79666085  -3.34463925  49.60940077]
 [ -3.34463925  49.4518611   14.453664  ]
 [ 49.60940077  14.453664    43.52968727]]",[0.60344988 0.09476389 0.33737387],[-0.04547128  0.1911113  -0.00103069],[-0.08319347  0.22457986  0.07171285],"[[0.91869358]
 [0.02375208]
 [0.3942562 ]]",[0.88926442],
6174,"[[134.77923833  -5.73628374  53.20056013]
 [ -5.73628374  49.37814966  13.63162544]
 [ 53.20056013  13.63162544  47.75752325]]",[0.60278244 0.09826571 0.33754646],[-0.03250712  0.19090211  0.01526845],[-0.0820475   0.22507737  0.07147297],"[[0.90333586]
 [0.00600878]
 [0.42889185]]",[0.85027523],
6175,"[[134.70522905  -4.27918551  53.22324317]
 [ -4.27918551  49.62982771  14.33267353]
 [ 53.22324317  14.33267353  47.7529145 ]]",[0.6022713  0.1013165  0.33773515],[-0.03234654  0.18720177  0.01365775],[-0.08422345  0.22477269  0.06988311],"[[0.90233623]
 [0.02092328]
 [0.43052474]]",[0.84688191],
6176,"[[134.61448628  -2.93947949  53.21718843]
 [ -2.93947949  49.90565046  14.98090221]
 [ 53.21718843  14.98090221  47.72900892]]",[0.60176466 0.10412492 0.33786575],[-0.03450961  0.18263883  0.00683444],[-0.08621925  0.22446344  0.06842811],"[[0.90128104]
 [0.03469844]
 [0.43184314]]",[0.84365705],
6177,"[[134.45761628  -1.21943771  53.17780347]
 [ -1.21943771  50.32368795  15.81785408]
 [ 53.17780347  15.81785408  47.67819541]]",[0.60105396 0.1077394  0.33798662],[-0.03735164  0.19331868  0.00465981],[-0.08878268  0.22402528  0.06656058],"[[0.89969712]
 [0.05249529]
 [0.43334667]]",[0.83935553],
6178,"[[134.32808273   0.28934609  53.07674353]
 [  0.28934609  50.75070128  16.55409544]
 [ 53.07674353  16.55409544  47.57069731]]",[0.60037208 0.1109036  0.33795129],[-0.04496678  0.19686238 -0.00492571],[-0.09098656  0.22360528  0.06497787],"[[0.89828045]
 [0.06815717]
 [0.43410463]]",[0.83498087],
6179,"[[134.22899673   1.22366928  53.00083619]
 [  1.22366928  51.04487737  17.01142835]
 [ 53.00083619  17.01142835  47.49620887]]",[0.5999079  0.11286681 0.33790402],[-0.04778437  0.19500147 -0.0064669 ],[-0.09234951  0.22332846  0.06399975],"[[0.89729528]
 [0.07791699]
 [0.43449984]]",[0.83204197],
6180,"[[138.25873461   1.27452669  48.52419746]
 [  1.27452669  54.60114872  21.10354571]
 [ 48.52419746  21.10354571  46.25391054]]",[0.59933576 0.11519762 0.33785479],[-0.04634507  0.18939056 -0.00469581],[-0.06847424  0.22221686  0.09182019],"[[0.90960673]
 [0.09211668]
 [0.40512975]]",[0.83355801],
6181,"[[138.16672766   3.34193078  47.95631856]
 [  3.34193078  47.09356357  21.10717009]
 [ 47.95631856  21.10717009  47.46473881]]",[0.59879088 0.11754638 0.33781093],[-0.04387882  0.19402817 -0.00203922],[-0.03752256  0.21446678  0.12286602],"[[0.90797584]
 [0.10281435]
 [0.40621311]]",[0.7988076],
6182,"[[137.90219423   4.89217518  47.79466211]
 [  4.89217518  47.33621832  21.69001881]
 [ 47.79466211  21.69001881  47.29300129]]",[0.59817262 0.12048605 0.33783673],[-0.03901022  0.19482976  0.00673713],[-0.03963583  0.21469969  0.12179099],"[[0.90590788]
 [0.11765462]
 [0.40680253]]",[0.7965456],
6183,"[[ 20.07039292 -11.30874444  -5.33206054]
 [-11.30874444  47.41900635  14.81402686]
 [ -5.33206054  14.81402686  22.98479733]]",[0.59766643 0.12352361 0.33812006],[-0.02644468  0.18926085  0.02468363],[-0.05089571  0.21738373  0.11248974],"[[0.90276096]
 [0.13189106]
 [0.40942324]]",[0.77326559],
6184,"[[ 20.25274356 -11.54787734  -5.38682493]
 [-11.54787734  47.35704497  14.62735589]
 [ -5.38682493  14.62735589  22.82333238]]",[0.59748647 0.12519903 0.33843988],[-0.02021633  0.18698671  0.03701699],[-0.05248838  0.21752521  0.11147983],"[[0.90095037]
 [0.14024178]
 [0.41063448]]",[0.7752337],
6185,"[[ 20.39842274 -11.73611442  -5.42685857]
 [-11.73611442  47.31494855  14.4802437 ]
 [ -5.42685857  14.4802437   22.69576249]]",[0.59736422 0.12650829 0.33872735],[-0.01864852  0.18831592  0.03879952],[-0.05377281  0.21763593  0.11064848],"[[0.89943894]
 [0.14672458]
 [0.4116813 ]]",[0.77719371],
6186,"[[ 20.48393726 -11.84407054  -5.44920798]
 [-11.84407054  47.2854527   14.39377939]
 [ -5.44920798  14.39377939  22.62227544]]",[0.59727191 0.12726592 0.33888686],[-0.02224246  0.18923618  0.04186138],[-0.05450401  0.21769334  0.11017679],"[[0.89853888]
 [0.15048388]
 [0.41228932]]",[0.7781469],
6187,"[[ 19.7725348  -11.4224116   -3.55392958]
 [-11.4224116   50.58456809  10.76052273]
 [ -3.55392958  10.76052273  19.34799178]]",[0.59688283 0.12992129 0.33942647],[-0.03015879  0.19254847  0.03591329],[-0.10355301  0.22059012  0.05582805],"[[0.88489261]
 [0.1556643 ]
 [0.43901446]]",[0.80473478],
6188,"[[ 19.9006312  -11.61201668  -3.53652123]
 [-11.61201668  50.56849018  10.52807645]
 [ -3.53652123  10.52807645  19.20639962]]",[0.59642596 0.13271111 0.34003215],[-0.03256943  0.1822611   0.03544549],[-0.10526002  0.21995577  0.05513427],"[[0.89385173]
 [0.17446676]
 [0.41302595]]",[0.82586919],
6189,"[[ 20.04446172 -11.82336312  -3.55572375]
 [-11.82336312  50.56378755  10.39461269]
 [ -3.55572375  10.39461269  19.12604552]]",[0.59618842 0.13399261 0.34027292],[-0.0340199   0.18116106  0.03171972],[-0.106275    0.21966862  0.05432607],"[[0.89217274]
 [0.18068988]
 [0.41397943]]",[0.82701922],
6190,"[[ 20.17101999 -12.00610302  -3.57148907]
 [-12.00610302  50.55905514  10.28037886]
 [ -3.57148907  10.28037886  19.05813308]]",[0.59595867 0.1351038  0.34043311],[-0.03858791  0.18730386  0.02820345],[-0.10713751  0.21941643  0.05364684],"[[0.89075214]
 [0.18611175]
 [0.41463604]]",[0.8276727],
6191,"[[44.92843433 -9.002906    5.47515126]
 [-9.002906   52.10373254 15.85032984]
 [ 5.47515126 15.85032984 26.28954955]]",[0.59535321 0.13777674 0.34073106],[-0.04435102  0.18958487  0.01874946],[-0.07903544  0.22019096  0.08814386],"[[0.88550871]
 [0.20108046]
 [0.41885675]]",[0.81169607],
6192,"[[91.36925941  3.36373138 32.31148416]
 [ 3.36373138 54.21798189 18.04580121]
 [32.31148416 18.04580121 37.09413978]]",[0.59493135 0.1394821  0.3408787 ],[-0.04635969  0.18750848  0.01547011],[-0.11124112  0.2183031   0.04969077],"[[0.87255933]
 [0.20154395]
 [0.44499467]]",[0.82822731],
6193,"[[96.48869163  4.92242018 34.53164696]
 [ 4.92242018 54.56380605 18.55900796]
 [34.53164696 18.55900796 37.88471312]]",[0.59451556 0.14114667 0.34102332],[-0.04454771  0.17892403  0.01359974],[-0.11238705  0.21799642  0.04844289],"[[0.87372726]
 [0.20623445]
 [0.44053152]]",[0.86689822],
6194,"[[130.74206942  14.22554112  51.322112  ]
 [ 14.22554112  57.14644179  23.01167687]
 [ 51.322112    23.01167687  45.99368051]]",[0.59385944 0.1436744  0.34117543],[-0.04883954  0.18038827  0.00615409],[-0.11433026  0.21735665  0.04674053],"[[0.87258465]
 [0.2184349 ]
 [0.4369007 ]]",[0.89002935],
6195,"[[130.36573396  15.09963285  51.13767892]
 [ 15.09963285  57.76386466  23.42613086]
 [ 51.13767892  23.42613086  45.8568735 ]]",[0.59330529 0.14547828 0.34113125],[-0.05793773  0.17898932 -0.00659605],[-0.11581385  0.21682657  0.04553453],"[[0.87007616]
 [0.22857303]
 [0.43671712]]",[0.892989],
6196,"[[130.15497943  15.54506669  51.04104053]
 [ 15.54506669  58.09876101  23.65548653]
 [ 51.04104053  23.65548653  45.80105445]]",[0.59294116 0.14657272 0.34109251],[-0.05918266  0.1782417  -0.00768994],[-0.11656503  0.21653834  0.04498599],"[[0.86867015]
 [0.23389197]
 [0.4366998 ]]",[0.89218479],
6197,"[[130.63112791  14.76720506  50.14826949]
 [ 14.76720506  60.16761641  25.5103175 ]
 [ 50.14826949  25.5103175   46.52495964]]",[0.59235209 0.14821971 0.34100317],[-0.06598811  0.1806428  -0.01049666],[-0.10603949  0.2187454   0.05836161],"[[0.86686475]
 [0.23990092]
 [0.43702752]]",[0.88614651],
6198,"[[129.6263028   16.14100583  50.22333208]
 [ 16.14100583  60.81677047  25.87599083]
 [ 50.22333208  25.87599083  46.45893809]]",[0.59148592 0.15058618 0.34085909],[-0.06565194  0.17815701 -0.01283968],[-0.11058757  0.21762156  0.05395596],"[[0.86153171]
 [0.25477522]
 [0.43914997]]",[0.87291882],
6199,"[[128.5145674   18.15580755  50.21842274]
 [ 18.15580755  61.22208941  25.86255894]
 [ 50.21842274  25.86255894  45.87117208]]",[0.59015941 0.1544397  0.34060355],[-0.06194557  0.18008205 -0.01224302],[-0.1185016   0.21536149  0.04557193],"[[0.85647492]
 [0.27224884]
 [0.4385559 ]]",[0.86853569],
6200,"[[128.48528346  18.51585352  49.78616384]
 [ 18.51585352  62.03081941  26.41988931]
 [ 49.78616384  26.41988931  45.76270837]]",[0.58948274 0.15652163 0.34055145],[-0.06056994  0.18846785 -0.00325158],[-0.11745645  0.21549912  0.04758267],"[[0.85484984]
 [0.27946245]
 [0.43718702]]",[0.86923307],
6201,"[[89.70702803  7.18967484 30.69950293]
 [ 7.18967484 57.70300531 19.58119784]
 [30.69950293 19.58119784 35.49645166]]",[0.58877031 0.158791   0.34053845],[-0.058117    0.18629384 -0.00177788],[-0.12478445  0.21306498  0.03914276],"[[0.84987486]
 [0.29211445]
 [0.43861358]]",[0.86809383],
6202,"[[124.9982248   21.42026025  48.89128092]
 [ 21.42026025  63.74213297  26.91438781]
 [ 48.89128092  26.91438781  44.81032496]]",[0.58735335 0.1630219  0.34035045],[-0.06120677  0.17781291 -0.00766434],[-0.12804844  0.21156236  0.03667377],"[[0.84236828]
 [0.31499235]
 [0.43725907]]",[0.86863215],
6203,"[[125.67553376  22.61687621  49.17744687]
 [ 22.61687621  64.70026924  27.50650522]
 [ 49.17744687  27.50650522  44.89854633]]",[0.58650789 0.16533694 0.34020867],[-0.06545832  0.17626917 -0.01263677],[-0.12951594  0.21085037  0.03560541],"[[0.8391032 ]
 [0.3250358 ]
 [0.43618521]]",[0.87150069],
6204,"[[125.18745432  23.37994546  48.85352667]
 [ 23.37994546  65.53901322  27.88184223]
 [ 48.85352667  27.88184223  44.67344973]]",[0.58567973 0.16750556 0.34000363],[-0.06984532  0.18173022 -0.01784139],[-0.13096555  0.21012554  0.03457284],"[[0.8356683 ]
 [0.33524781]
 [0.43504874]]",[0.87196772],
6205,"[[124.84009467  23.79613555  48.66985498]
 [ 23.79613555  66.11223002  28.17549474]
 [ 48.66985498  28.17549474  44.60988237]]",[0.58511224 0.16896186 0.3398366 ],[-0.07022454  0.17978374 -0.01917333],[-0.13164171  0.20975266  0.03426781],"[[0.83317082]
 [0.34166581]
 [0.43484578]]",[0.87135807],
6206,"[[125.26551912  23.39804882  47.92308039]
 [ 23.39804882  67.40579162  29.17234008]
 [ 47.92308039  29.17234008  44.72623489]]",[0.58455571 0.17037447 0.33967146],[-0.06828516  0.17464765 -0.01949415],[-0.12634711  0.21162133  0.04186669],"[[0.83174346]
 [0.34676601]
 [0.4335391 ]]",[0.8701164],
6207,"[[123.99202054  24.74151442  48.16509594]
 [ 24.74151442  67.65265587  28.95855814]
 [ 48.16509594  28.95855814  44.46820286]]",[0.58393743 0.17190537 0.33948571],[-0.06738436  0.16630481 -0.0200993 ],[-0.13283611  0.2090272   0.034091  ],"[[0.82670554]
 [0.35768057]
 [0.43430698]]",[0.86546943],
6208,"[[123.51795921  25.48013736  47.96632599]
 [ 25.48013736  68.13706745  29.02014418]
 [ 47.96632599  29.02014418  44.15883707]]",[0.58325747 0.17354835 0.33926131],[-0.06910936  0.16431833 -0.02277096],[-0.1351914   0.20790972  0.0315727 ],"[[0.82416346]
 [0.36531726]
 [0.43277926]]",[0.86627421],
6209,"[[123.27174379  26.0533662   47.25532508]
 [ 26.0533662   69.47631722  29.64497642]
 [ 47.25532508  29.64497642  43.81762328]]",[0.58201552 0.17643831 0.33880834],[-0.06918709  0.1577363  -0.0250918 ],[-0.13478198  0.20789808  0.03334976],"[[0.82045318]
 [0.37691018]
 [0.42987824]]",[0.86673498],
6210,"[[121.73459312  27.70950984  46.75041568]
 [ 27.70950984  71.20917526  30.12102909]
 [ 46.75041568  30.12102909  43.33026376]]",[0.58028596 0.17998773 0.338058  ],[-0.076476    0.14204142 -0.03858469],[-0.13972955  0.2053515   0.0283974 ],"[[0.81128748]
 [0.39835385]
 [0.42793321]]",[0.86106485],
6211,"[[121.39522549  28.14494109  46.46824546]
 [ 28.14494109  71.85525412  30.3194679 ]
 [ 46.46824546  30.3194679   43.12374671]]",[0.57956049 0.1812515  0.33767726],[-0.08169687  0.13986778 -0.0428823 ],[-0.14059646  0.20483837  0.02781861],"[[0.80871993]
 [0.40496236]
 [0.42658828]]",[0.85863776],
6212,"[[121.54664536  28.22110149  46.04821612]
 [ 28.22110149  72.41668741  30.56764821]
 [ 46.04821612  30.56764821  42.90913322]]",[0.57887406 0.18239915 0.33733083],[-0.08596976  0.14128317 -0.04334416],[-0.13955359  0.2052819   0.02973444],"[[0.80806962]
 [0.40850883]
 [0.42443378]]",[0.8580101],
