,D,pos,vel,des_vel,normals,dists,controller: [obstacle aware]
7933,"[[24.13184597 -0.44720683  4.75867074]
 [-0.44720683 16.02459392 -0.26170074]
 [ 4.75867074 -0.26170074 18.78472407]]",[ 0.31821026 -0.2858492   0.25010953],[-8.34122749e-03 -9.53872277e-03  4.09736164e-05],[-0.06387313 -0.07881007 -0.03241995],"[[-0.06714933]
 [-0.99752184]
 [ 0.02100365]]",[0.77481634],
7934,"[[24.09859422 -0.3904302   4.72771651]
 [-0.3904302  16.84030556 -0.27734002]
 [ 4.72771651 -0.27734002 18.76287207]]",[ 0.31811881 -0.28595343  0.25010929],[-7.42913441e-03 -8.65699149e-03 -5.27301361e-05],[-0.06371848 -0.07888298 -0.03226672],"[[-0.06714933]
 [-0.99752184]
 [ 0.02100365]]",[0.77591735],
7935,"[[24.08679632 -0.13961281  4.69960123]
 [-0.13961281 20.5447617  -0.35415978]
 [ 4.69960123 -0.35415978 18.74756028]]",[ 0.31804835 -0.28603568  0.25011113],[-0.00694966 -0.00795202  0.00023486],[-0.06359986 -0.07894037 -0.03214992],"[[-0.06714933]
 [-0.99752184]
 [ 0.02100365]]",[0.77678554],
7936,"[[24.11291276  0.75979824  4.6531035 ]
 [ 0.75979824 33.87999375 -0.63352025]
 [ 4.6531035  -0.63352025 18.73295835]]",[ 0.31796282 -0.28612929  0.25010815],[-6.10763936e-03 -6.91657017e-03 -9.03494051e-07],[-0.06345461 -0.07900604 -0.032007  ],"[[-0.06714933]
 [-0.99752184]
 [ 0.02100365]]",[0.77777609],
7937,"[[24.24734732  3.3209072   4.56942831]
 [ 3.3209072  71.89735314 -1.43246428]
 [ 4.56942831 -1.43246428 18.72795609]]",[ 0.31786833 -0.28622886  0.25010426],[-0.0034606  -0.0053605   0.00061534],[-0.06329364 -0.07907643 -0.03185349],"[[-0.06714933]
 [-0.99752184]
 [ 0.02100365]]",[0.77883196],
7938,"[[23.99766851  0.05771957  4.61406421]
 [ 0.05771957 23.39935519 -0.41005478]
 [ 4.61406421 -0.41005478 18.6885408 ]]",[ 0.31779401 -0.28631363  0.25010383],[-0.00635113 -0.0076764   0.00013987],[-0.06316828 -0.07913542 -0.03172884],"[[-0.06714933]
 [-0.99752184]
 [ 0.02100365]]",[0.77972742],
7939,"[[23.96668231 -0.03255568  4.59525051]
 [-0.03255568 22.03989224 -0.38036607]
 [ 4.59525051 -0.38036607 18.67222729]]",[ 0.31773373 -0.28639801  0.25011213],[-0.007652   -0.00775044 -0.00087511],[-0.06306963 -0.07919243 -0.03162259],"[[-0.06714933]
 [-0.99752184]
 [ 0.02100365]]",[0.78061135],
7940,"[[23.90759389 -0.43594723  4.57647995]
 [-0.43594723 16.02403386 -0.25230225]
 [ 4.57647995 -0.25230225 18.64861461]]",[ 0.31765817 -0.28652293  0.25013374],[-0.00676236 -0.01298521  0.00283283],[-0.06294981 -0.07927516 -0.03148429],"[[-0.06714933]
 [-0.99752184]
 [ 0.02100365]]",[0.78191276],
7941,"[[23.87594841 -0.43202683  4.47005078]
 [-0.43202683 16.02369838 -0.24519991]
 [ 4.47005078 -0.24519991 18.53700925]]",[ 0.3175553  -0.28668086  0.25015807],[-0.00712854 -0.01233876  0.00251736],[-0.06287458 -0.07963452 -0.03081159],"[[-0.06659833]
 [-0.99756035]
 [ 0.02092867]]",[0.78779249],
7942,"[[23.89891922  0.58045547  4.41502203]
 [ 0.58045547 31.15547181 -0.56091081]
 [ 4.41502203 -0.56091081 18.51959877]]",[ 0.31744375 -0.28679581  0.25015419],[-0.00724826 -0.00702668 -0.00056824],[-0.06268512 -0.07971539 -0.03063713],"[[-0.06659833]
 [-0.99756035]
 [ 0.02092867]]",[0.7890126],
7943,"[[23.940393    1.6720341   4.36738661]
 [ 1.6720341  47.48237318 -0.90217275]
 [ 4.36738661 -0.90217275 18.50877459]]",[ 0.31736471 -0.28687843  0.25014863],[-0.00588492 -0.00622769 -0.00011107],[-0.06255092 -0.07977282 -0.03050667],"[[-0.06659833]
 [-0.99756035]
 [ 0.02092867]]",[0.78988827],
7944,"[[23.99462761  2.84226502  4.32373487]
 [ 2.84226502 64.99311891 -1.26856394]
 [ 4.32373487 -1.26856394 18.50246955]]",[ 0.31730476 -0.28694456  0.25014583],[-5.14980534e-03 -5.53117978e-03  1.46208842e-05],[-0.06244982 -0.07981829 -0.03040569],"[[-0.06659833]
 [-0.99756035]
 [ 0.02092867]]",[0.79058738],
7945,"[[23.83036816  0.73966257  4.34932026]
 [ 0.73966257 33.48070743 -0.60648126]
 [ 4.34932026 -0.60648126 18.47524031]]",[ 0.31724477 -0.28700765  0.25014284],[-0.00635925 -0.00693173 -0.00022101],[-0.0623482  -0.07986217 -0.03030859],"[[-0.06659833]
 [-0.99756035]
 [ 0.02092867]]",[0.79125607],
7946,"[[23.7224789  -0.42430713  4.3496443 ]
 [-0.42430713 16.02331331 -0.23898869]
 [ 4.3496443  -0.23898869 18.44991353]]",[ 0.31717127 -0.28710878  0.25015387],[-0.00621788 -0.00990573  0.00171588],[-0.0622285  -0.07992996 -0.03018489],"[[-0.06659833]
 [-0.99756035]
 [ 0.02092867]]",[0.79231612],
7947,"[[23.64201365 -0.42710736  4.28601333]
 [-0.42710736 16.02387076 -0.2395426 ]
 [ 4.28601333 -0.2395426  18.40380495]]",[ 0.31703445 -0.28734061  0.25019707],[-0.01072144 -0.01813586  0.00374489],[-0.06195832 -0.08004853 -0.02989042],"[[-0.06726547]
 [-0.99752386]
 [ 0.02053046]]",[0.79501226],
7948,"[[23.62505395 -0.42624938  4.27213435]
 [-0.42624938 16.02382784 -0.23881727]
 [ 4.27213435 -0.23881727 18.39357413]]",[ 0.31699323 -0.28740251  0.25020581],[-0.01128055 -0.01437375  0.00092033],[-0.06189235 -0.08008944 -0.02981899],"[[-0.06726547]
 [-0.99752386]
 [ 0.02053046]]",[0.79565924],
7949,"[[23.55226754 -0.42249523  4.2160636 ]
 [-0.42249523 16.02363558 -0.23585853]
 [ 4.2160636  -0.23585853 18.35362323]]",[ 0.31681306 -0.28762788  0.25022416],[-0.01066718 -0.01181711  0.00072253],[-0.06159581 -0.08024253 -0.02953145],"[[-0.06726547]
 [-0.99752386]
 [ 0.02053046]]",[0.79803234],
7950,"[[23.52931006 -0.38855654  4.19575818]
 [-0.38855654 16.50770235 -0.24478844]
 [ 4.19575818 -0.24478844 18.33975221]]",[ 0.31674938 -0.28769723  0.25022209],[-0.00772441 -0.00877463  0.00022885],[-0.06148885 -0.08029019 -0.02942779],"[[-0.06726547]
 [-0.99752386]
 [ 0.02053046]]",[0.7987666],
7951,"[[23.51998715 -0.26398938  4.17959958]
 [-0.26398938 18.34143784 -0.28181168]
 [ 4.17959958 -0.28181168 18.33084094]]",[ 0.31670425 -0.28774199  0.25021804],[-0.00839882 -0.0082169  -0.00072886],[-0.06141221 -0.08032138 -0.02935548],"[[-0.06726547]
 [-0.99752386]
 [ 0.02053046]]",[0.79924261],
7952,"[[19.21001294  2.55756585 -2.26967742]
 [ 2.55756585 98.28065007 -3.95230198]
 [-2.26967742 -3.95230198 17.66208444]]",[ 0.31653948 -0.28791284  0.25020697],[-0.00457359 -0.00447237 -0.00021745],[-0.06299566 -0.14493452  0.04707318],"[[-0.03359371]
 [-0.99819868]
 [ 0.04970775]]",[0.80734904],
7953,"[[ 19.2284165    3.25880321  -2.30268882]
 [  3.25880321 119.10911182  -4.98957897]
 [ -2.30268882  -4.98957897  17.71356976]]",[ 0.31648698 -0.28797672  0.25021206],[-0.0024373  -0.00369431  0.00036935],[-0.06293036 -0.14490999  0.04705855],"[[-0.03359371]
 [-0.99819868]
 [ 0.04970775]]",[0.80800689],
7954,"[[19.10979454 -0.21061789 -2.12781604]
 [-0.21061789 16.01426457  0.14411117]
 [-2.12781604  0.14411117 17.45591648]]",[ 0.31645049 -0.28806837  0.25023453],[-0.00323695 -0.01488171  0.00580447],[-0.06289229 -0.14487335  0.04701605],"[[-0.03359371]
 [-0.99819868]
 [ 0.04970775]]",[0.80894522],
7955,"[[19.11425496 -0.2103767  -2.11995833]
 [-0.2103767  16.01421154  0.14320916]
 [-2.11995833  0.14320916 17.44311348]]",[ 0.316389   -0.28842244  0.25036684],[-0.00367802 -0.04180968  0.01816808],[-0.06286026 -0.14473159  0.04678733],"[[-0.03359371]
 [-0.99819868]
 [ 0.04970775]]",[0.81256595],
7956,"[[19.13307729 -0.21007132 -2.10110514]
 [-0.21007132 16.01408518  0.14087808]
 [-2.10110514  0.14087808 17.40904369]]",[ 0.31633202 -0.28911893  0.25071273],[-0.00581791 -0.05400753  0.02753503],[-0.06289399 -0.14446249  0.04621714],"[[-0.03359371]
 [-0.99819868]
 [ 0.04970775]]",[0.81970931],
7957,"[[19.14136556 -0.20933305 -2.08067831]
 [-0.20933305 16.01394945  0.1386514 ]
 [-2.08067831  0.1386514  17.37813386]]",[ 0.31621628 -0.2897561   0.25103442],[-0.01097534 -0.04808488  0.02407818],[-0.0628362 -0.1442276  0.0456927],"[[-0.03359371]
 [-0.99819868]
 [ 0.04970775]]",[0.82626835],
7958,"[[19.18251035 -0.2102567  -2.12445718]
 [-0.2102567  16.01389088  0.14035503]
 [-2.12445718  0.14035503 17.41816296]]",[ 0.31615735 -0.2902225   0.25130313],[-0.00499726 -0.04606411  0.02563055],[-0.06369593 -0.14548325  0.04674043],"[[-0.03259476]
 [-0.99821894]
 [ 0.04996526]]",[0.8109415],
7959,"[[19.19795363 -0.20980535 -2.10536573]
 [-0.20980535 16.01376452  0.13812489]
 [-2.10536573  0.13812489 17.38606289]]",[ 0.31610192 -0.29079069  0.25162278],[-0.0065488  -0.0478271   0.02493443],[-0.06371623 -0.14526306  0.04620603],"[[-0.03259476]
 [-0.99821894]
 [ 0.04996526]]",[0.81679099],
7960,"[[18.99170741 -0.17369587 -2.59086473]
 [-0.17369587 16.01008463  0.1504233 ]
 [-2.59086473  0.1504233  18.24372878]]",[ 0.31603861 -0.29203203  0.2523667 ],[ 0.00051418 -0.03541463  0.02418005],[-0.06493961 -0.16005187  0.06369179],"[[-0.01063237]
 [-0.9984484 ]
 [ 0.05466029]]",[0.80928823],
7961,"[[23.14984694 -0.3840229   4.39755514]
 [-0.3840229  16.02062612 -0.23619553]
 [ 4.39755514 -0.23619553 18.70474199]]",[ 0.31605248 -0.29282797  0.25291306],[-0.00230562 -0.03728667  0.02426934],[-0.06038212 -0.08099497 -0.03188687],"[[-0.06672393]
 [-0.99754255]
 [ 0.0213725 ]]",[0.80637088],
7962,"[[23.12215307 -0.30447783  3.92914369]
 [-0.30447783 16.01301667 -0.16797408]
 [ 3.92914369 -0.16797408 18.16762684]]",[ 0.31595777 -0.29363902  0.25341595],[-0.00695573 -0.04300365  0.02641819],[-0.05974446 -0.08333411 -0.02865859],"[[-0.05391571]
 [-0.99833776]
 [ 0.02036684]]",[0.83968947],
7963,"[[ 2.27659103e+01 -2.58393155e-02  2.65102061e+00]
 [-2.58393155e-02  1.60000987e+01 -1.01243669e-02]
 [ 2.65102061e+00 -1.01243669e-02  1.70387235e+01]]",[ 0.31580458 -0.29431823  0.25382788],[-0.00992318 -0.03876     0.02254674],[-0.06191741 -0.09698043 -0.01723533],"[[-0.02779603]
 [-0.99773744]
 [ 0.06121589]]",[0.87779848],
7964,"[[20.72011647 -0.15344408 -0.89162067]
 [-0.15344408 16.00498824  0.02898528]
 [-0.89162067  0.02898528 16.16842538]]",[ 0.31562999 -0.2948571   0.25411572],[-0.01247775 -0.03790443  0.01896623],[-0.06490998 -0.12693278  0.01936582],"[[-0.02129804]
 [-0.9980303 ]
 [ 0.05900781]]",[0.86756256],
7965,"[[23.96798661 -0.27386812  4.46712826]
 [-0.27386812 16.00941314 -0.15353992]
 [ 4.46712826 -0.15353992 18.50442626]]",[ 0.31552244 -0.2951209   0.25423258],[-0.01284887 -0.03132578  0.01307442],[-0.06383915 -0.08371701 -0.03148666],"[[-0.04748838]
 [-0.99859571]
 [ 0.02348337]]",[0.84041538],
7966,"[[23.92412691 -0.27253372  4.43517803]
 [-0.27253372 16.00937323 -0.15253864]
 [ 4.43517803 -0.15253864 18.48239388]]",[ 0.31542153 -0.29535721  0.25432885],[-0.01073339 -0.02759904  0.01247696],[-0.06369568 -0.08385958 -0.03134389],"[[-0.04748838]
 [-0.99859571]
 [ 0.02348337]]",[0.84284569],
7967,"[[19.62870213 -0.15106733 -1.87507037]
 [-0.15106733 16.00628912  0.07806149]
 [-1.87507037  0.07806149 16.96891086]]",[ 0.31533906 -0.29556791  0.25442581],[-0.00715933 -0.02410688  0.01377358],[-0.06279092 -0.14258415  0.03975672],"[[-0.01229247]
 [-0.99831888]
 [ 0.05664196]]",[0.85607728],
7968,"[[19.38321483 -0.15365879 -1.94043492]
 [-0.15365879 16.00697887  0.08813064]
 [-1.94043492  0.08813064 17.11293189]]",[ 0.31523295 -0.29586251  0.25458391],[-0.00745414 -0.01922806  0.00993263],[-0.06155885 -0.14443631  0.04246095],"[[-0.01317083]
 [-0.9983387 ]
 [ 0.05609245]]",[0.83864585],
7969,"[[ 2.11538340e+01 -8.20020667e-03  7.73426528e-01]
 [-8.20020667e-03  1.60000130e+01 -1.23059014e-03]
 [ 7.73426528e-01 -1.23059014e-03  1.61160667e+01]]",[ 0.31512938 -0.29614695  0.25473203],[-0.00677945 -0.01972136  0.00889321],[-0.05635316 -0.10894525 -0.0022091 ],"[[-0.00994975]
 [-0.99839708]
 [ 0.05571606]]",[0.83345009],
7970,"[[ 2.11191891e+01 -7.89227431e-03  7.72757607e-01]
 [-7.89227431e-03  1.60000122e+01 -1.19136349e-03]
 [ 7.72757607e-01 -1.19136349e-03  1.61166502e+01]]",[ 0.3149714  -0.29660891  0.25496021],[-0.00648825 -0.02077609  0.01128152],[-0.05618672 -0.10905151 -0.00222696],"[[-0.00994975]
 [-0.99839708]
 [ 0.05571606]]",[0.83820517],
7971,"[[22.38489728 -0.21353012  3.8990347 ]
 [-0.21353012 16.00714109 -0.13039542]
 [ 3.8990347  -0.13039542 18.38100488]]",[ 0.3148341  -0.29705948  0.25523437],[-0.00709732 -0.020588    0.01221735],[-0.05597933 -0.0843842  -0.02969143],"[[-0.04749961]
 [-0.99860423]
 [ 0.02309497]]",[0.84603584],
7972,"[[22.35540241 -0.21258597  3.87919649]
 [-0.21258597 16.00711093 -0.12975776]
 [ 3.87919649 -0.12975776 18.36777538]]",[ 0.31475915 -0.29725559  0.25533461],[-0.00973354 -0.02072227  0.00929569],[-0.05589092 -0.0845031  -0.02961649],"[[-0.04749961]
 [-0.99860423]
 [ 0.02309497]]",[0.84805301],
7973,"[[22.63062798 -0.2854614   3.60884285]
 [-0.2854614  16.01228967 -0.15536769]
 [ 3.60884285 -0.15536769 17.96417998]]",[ 0.31467652 -0.29744665  0.25541198],[-0.00971927 -0.02508707  0.01009407],[-0.05865517 -0.08567232 -0.02746687],"[[-0.05439043]
 [-0.99829959]
 [ 0.02096702]]",[0.87999198],
7974,"[[22.60774446 -0.28456082  3.59236035]
 [-0.28456082 16.01225454 -0.15470408]
 [ 3.59236035 -0.15470408 17.95301936]]",[ 0.31461703 -0.29757885  0.25546264],[-0.01232069 -0.02564218  0.00993429],[-0.05857578 -0.08574985 -0.02738711],"[[-0.05439043]
 [-0.99829959]
 [ 0.02096702]]",[0.88135474],
7975,"[[22.78195598 -0.24483785  3.43970953]
 [-0.24483785 16.00883898 -0.1241782 ]
 [ 3.43970953 -0.1241782  17.74457069]]",[ 0.31445226 -0.29791975  0.25557369],[-0.01378826 -0.03018391  0.01033258],[-0.05939022 -0.08720987 -0.02590224],"[[-0.04773115]
 [-0.99859469]
 [ 0.02303007]]",[0.90332652],
7976,"[[22.48010095 -0.36529169  3.30377125]
 [-0.36529169 16.02059197 -0.18623787]
 [ 3.30377125 -0.18623787 17.6843726 ]]",[ 0.31424932 -0.29838959  0.25572399],[-0.01411684 -0.03725606  0.01273822],[-0.05996061 -0.08676624 -0.02562009],"[[-0.06687977]
 [-0.99754247]
 [ 0.02088331]]",[0.91220324],
7977,"[[ 2.08589586e+01 -2.25656181e-01  2.09518102e-01]
 [-2.25656181e-01  1.60104798e+01 -9.73028565e-03]
 [ 2.09518102e-01 -9.73028565e-03  1.60090344e+01]]",[ 0.31409588 -0.29871579  0.2558157 ],[-0.02082878 -0.04082225  0.01113734],[-0.05945201 -0.10838183  0.0002525 ],"[[-0.04738179]
 [-0.99860472]
 [ 0.02331465]]",[0.91190848],
7978,"[[21.31095491 -0.32188144  1.621554  ]
 [-0.32188144 16.01950829 -0.09827764]
 [ 1.621554   -0.09827764 16.49509691]]",[ 0.31368029 -0.29953377  0.25604001],[-0.02501425 -0.0493263   0.0141938 ],[-0.0584651  -0.09642415 -0.01371392],"[[-0.06687823]
 [-0.99753954]
 [ 0.02102784]]",[0.91287135],
7979,"[[19.28967775 -0.18694904 -1.54536108]
 [-0.18694904 16.01062412  0.0878213 ]
 [-1.54536108  0.0878213  16.72594979]]",[ 0.31327193 -0.30031233  0.25626174],[-0.02983934 -0.05492762  0.01461551],[-0.06027905 -0.13707969  0.03305061],"[[-0.03350487]
 [-0.9982152 ]
 [ 0.04943515]]",[0.92902086],
7980,"[[19.25114989 -0.18450708 -1.52216441]
 [-0.18450708 16.01047102  0.08638486]
 [-1.52216441  0.08638486 16.71266615]]",[ 0.31284734 -0.30125748  0.25657579],[-0.02555608 -0.05931515  0.02006198],[-0.05981016 -0.13689275  0.03273659],"[[-0.03350487]
 [-0.9982152 ]
 [ 0.04943515]]",[0.93875298],
7981,"[[19.24285709 -0.18358203 -1.50910577]
 [-0.18358203 16.0103928   0.08543229]
 [-1.50910577  0.08543229 16.70228202]]",[ 0.31269671 -0.30175124  0.25678056],[-0.0187887  -0.06143341  0.02545469],[-0.05967446 -0.13679648  0.03251372],"[[-0.03350487]
 [-0.9982152 ]
 [ 0.04943515]]",[0.94383343],
7982,"[[19.24768122 -0.18292364 -1.49254183]
 [-0.18292364 16.01030306  0.0840665 ]
 [-1.49254183  0.0840665  16.68592973]]",[ 0.31260702 -0.30232962  0.25706995],[-0.00817402 -0.06340943  0.03185315],[-0.05964926 -0.13668444  0.03217933],"[[-0.03350487]
 [-0.9982152 ]
 [ 0.04943515]]",[0.94978],
7983,"[[22.05341685 -0.34600177  3.17517783]
 [-0.34600177 16.0197768  -0.18148711]
 [ 3.17517783 -0.18148711 17.66546506]]",[ 0.31264606 -0.30315569  0.25760769],[ 0.00544179 -0.06999947  0.04715621],[-0.0584832  -0.08790051 -0.02557936],"[[-0.06772164]
 [-0.99749543]
 [ 0.02041213]]",[0.93248862],
7984,"[[22.106043   -0.34915106  3.19587791]
 [-0.34915106 16.01996489 -0.18274423]
 [ 3.19587791 -0.18274423 17.67270942]]",[ 0.31283909 -0.3038874   0.25819893],[ 0.02273619 -0.07381141  0.06195134],[-0.059019   -0.08825418 -0.02577914],"[[-0.06772164]
 [-0.99749543]
 [ 0.02041213]]",[0.93977739],
7985,"[[22.32724346 -0.27888003  3.15885548]
 [-0.27888003 16.01229194 -0.13922994]
 [ 3.15885548 -0.13922994 17.57704821]]",[ 0.3133248  -0.30477097  0.25909426],[ 0.05104662 -0.07228647  0.08279059],[-0.05928784 -0.0896028  -0.0251752 ],"[[-0.05440817]
 [-0.99830117]
 [ 0.02084537]]",[0.95625355],
7986,"[[22.65498298 -0.28970459  3.36148556]
 [-0.28970459 16.01261141 -0.14633213]
 [ 3.36148556 -0.14633213 17.69791346]]",[ 0.31438998 -0.30578091  0.26046869],[ 0.08238608 -0.06446271  0.09819852],[-0.06152058 -0.09006952 -0.02651186],"[[-0.05443393]
 [-0.99828087]
 [ 0.02173157]]",[0.96604357],
7987,"[[19.70072099 -0.13763448 -1.85292051]
 [-0.13763448 16.0051188   0.06891245]
 [-1.85292051  0.06891245 16.92774203]]",[ 0.31573346 -0.30648526  0.26183661],[ 0.11430108 -0.04767257  0.10935319],[-0.06526605 -0.14748385  0.03972291],"[[-0.01090057]
 [-0.99856656]
 [ 0.05240227]]",[0.98006749],
7988,"[[19.2256023  -0.17352374 -2.38529422]
 [-0.17352374 16.00933484  0.12831873]
 [-2.38529422  0.12831873 17.76389647]]",[ 0.31750175 -0.30690067  0.26332435],[ 0.14510244 -0.02534603  0.11875739],[-0.06914551 -0.16463769  0.05919295],"[[-0.01185445]
 [-0.99832684]
 [ 0.05659498]]",[0.95851011],
7989,"[[ 24.63162355   4.38919814   4.82936793]
 [  4.38919814 159.54972045  -6.73515245]
 [  4.82936793  -6.73515245  19.29976605]]",[ 0.31982236 -0.30696178  0.26502087],[0.19070369 0.00767259 0.13244814],[-0.07051327 -0.0918891  -0.03580775],"[[-0.03070588]
 [-0.99843504]
 [ 0.04673995]]",[0.95321028],
7990,"[[ 25.99729694   4.5964117    5.53750815]
 [  4.5964117  159.45989639  -7.50689053]
 [  5.53750815  -7.50689053  19.78220656]]",[ 0.32327569 -0.3065055   0.26726198],[0.25059556 0.04418615 0.15733745],[-0.07940685 -0.09275804 -0.03998292],"[[-0.03208064]
 [-0.9981228 ]
 [ 0.05216993]]",[0.96799381],
7991,"[[ 26.66667051   3.84463825   6.16288875]
 [  3.84463825 159.31365722  -9.12947214]
 [  6.16288875  -9.12947214  20.46852401]]",[ 0.32691963 -0.30587494  0.2695364 ],[0.28837789 0.04209181 0.18383765],[-0.0832532  -0.09324571 -0.04304372],"[[-0.02580146]
 [-0.99760774]
 [ 0.06413335]]",[0.95533151],
7992,"[[ 27.02886453   4.00075473   6.56781506]
 [  4.00075473 159.1745155  -10.0857898 ]
 [  6.56781506 -10.0857898   21.0081226 ]]",[ 0.33021065 -0.30545955  0.27164772],[0.30306013 0.03675559 0.19656829],[-0.08638203 -0.09386589 -0.04594028],"[[-0.02648868]
 [-0.9971172 ]
 [ 0.07110302]]",[0.95938374],
7993,"[[ 27.59251121   4.05372006   7.12037703]
 [  4.05372006 159.0063542  -11.16933879]
 [  7.12037703 -11.16933879  21.69121284]]",[ 0.33373677 -0.30507946  0.27396278],[0.32253392 0.03648238 0.21280465],[-0.09062443 -0.09427695 -0.0496257 ],"[[-0.02625394]
 [-0.99651902]
 [ 0.07912383]]",[0.95606233],
7994,"[[ 27.38798369   4.01678588   5.98214512]
 [  4.01678588 158.85438629 -12.11806016]
 [  5.98214512 -12.11806016  20.5737331 ]]",[ 0.33640445 -0.30475422  0.27572472],[0.33251595 0.04690687 0.21532852],[-0.0943489  -0.10209203 -0.04263944],"[[-0.02631442]
 [-0.99599604]
 [ 0.08543672]]",[0.94998455],
7995,"[[ 28.00252144   4.24102422   6.39820843]
 [  4.24102422 158.66060902 -13.11904709]
 [  6.39820843 -13.11904709  21.08636018]]",[ 0.33918174 -0.30431005  0.27751185],[0.34913541 0.05764961 0.22472309],[-0.09925052 -0.10269335 -0.04553997],"[[-0.02748405]
 [-0.99531174]
 [ 0.09273166]]",[0.94321805],
7996,"[[ 29.58012945   4.3383355    7.41618618]
 [  4.3383355  158.14394412 -15.57384134]
 [  7.41618618 -15.57384134  22.33729721]]",[ 0.34685808 -0.303091    0.28245267],[0.37505871 0.06136001 0.24038654],[-0.11274363 -0.10516282 -0.05275567],"[[-0.02673793]
 [-0.99346615]
 [ 0.11095083]]",[0.93992515],
7997,"[[ 30.82834788   7.07341931   8.58454793]
 [  7.07341931 157.95453293 -15.47020764]
 [  8.58454793 -15.47020764  23.7321137 ]]",[ 0.3511816  -0.30222791  0.28508   ],[0.39920593 0.0874539  0.23826427],[-0.1219898  -0.09958109 -0.06477983],"[[-0.04707416]
 [-0.99284388]
 [ 0.10974993]]",[0.945236],
7998,"[[ 33.06380269  11.96076698   9.89484134]
 [ 11.96076698 156.05201134 -20.22112562]
 [  9.89484134 -20.22112562  27.33891388]]",[ 0.35714749 -0.3007846   0.28856777],[0.42434816 0.11558308 0.24140927],[-0.13685706 -0.09150878 -0.08027144],"[[-0.08168063]
 [-0.98616787]
 [ 0.14422622]]",[0.89618723],
7999,"[[ 33.53630562   8.55331919  10.60593178]
 [  8.55331919 156.77411167 -19.42980238]
 [ 10.60593178 -19.42980238  26.84556235]]",[ 0.36142515 -0.29963648  0.29099578],[0.42187562 0.11328936 0.24046604],[-0.14236424 -0.09481065 -0.08153193],"[[-0.05513565]
 [-0.98863375]
 [ 0.13986912]]",[0.92689355],
8000,"[[ 29.46046471   2.41180229   4.47261725]
 [  2.41180229 157.09115102 -20.05521442]
 [  4.47261725 -20.05521442  20.5787231 ]]",[ 0.36524219 -0.29856489  0.29309519],[0.42158109 0.12054872 0.23097173],[-0.13483436 -0.13626572 -0.02817959],"[[-0.01342346]
 [-0.98978339]
 [ 0.14194591]]",[0.93228047],
8001,"[[ 32.52820745   7.94233528   8.40261691]
 [  7.94233528 156.21535683 -21.54884772]
 [  8.40261691 -21.54884772  25.071422  ]]",[ 0.37021526 -0.29721851  0.29581177],[0.40420428 0.11089994 0.21927444],[-0.14767196 -0.11186288 -0.06740092],"[[-0.05130002]
 [-0.98667831]
 [ 0.15438335]]",[0.89552357],
8002,"[[ 34.89856835   6.0810561   12.314114  ]
 [  6.0810561  155.50429225 -23.88681223]
 [ 12.314114   -23.88681223  29.66235325]]",[ 0.37389229 -0.29629859  0.29787999],[0.41175336 0.09967168 0.23359654],[-0.15697658 -0.09943027 -0.09237966],"[[-0.03035236]
 [-0.9836692 ]
 [ 0.17740814]]",[0.88069117],
8003,"[[ 35.28719217   6.4172912   12.65414861]
 [  6.4172912  154.78697111 -25.64069255]
 [ 12.65414861 -25.64069255  30.82310131]]",[ 0.37763529 -0.29550779  0.3000874 ],[0.41809825 0.08602169 0.25154769],[-0.16203754 -0.10026448 -0.09618618],"[[-0.03102861]
 [-0.98096774]
 [ 0.19167554]]",[0.87897324],
8004,"[[ 35.74731192   6.74014693  12.890255  ]
 [  6.74014693 154.11459278 -27.16667846]
 [ 12.890255   -27.16667846  31.75101046]]",[ 0.3818029  -0.29451698  0.30240378],[0.40970647 0.10736249 0.22202505],[-0.16784922 -0.10128639 -0.09933952],"[[-0.03190695]
 [-0.97843962]
 [ 0.20405358]]",[0.87563293],
8005,"[[ 36.51302363   7.07383465  13.27903792]
 [  7.07383465 153.25171289 -28.98836046]
 [ 13.27903792 -28.98836046  32.95429879]]",[ 0.38823688 -0.2925077   0.3056254 ],[0.40095586 0.14005148 0.19354771],[-0.17687803 -0.10223893 -0.10423205],"[[-0.03229734]
 [-0.97516112]
 [ 0.21912937]]",[0.86250755],
