,D,eigen_values_obs,pos,vel,des_vel,normals,dists
667,"[[12.59865054  4.39033951 -0.70796734]
 [ 4.39033951 59.59257678 -0.12368665]
 [-0.70796734 -0.12368665 14.5058496 ]]","[[60.          0.          0.        ]
 [ 0.         14.69707693  0.        ]
 [ 0.          0.         12.        ]]",[0.48643737 0.34081749 0.17969827],[ 0.1001411  -0.12754084  0.01097053],[-0.02771732 -0.13555166  0.05507331],"[[ 0.09228639]
 [ 0.99572389]
 [-0.00414325]]",[2.30158269]
668,"[[12.62167974  4.60096481 -0.68441143]
 [ 4.60096481 59.55264324 -0.09179503]
 [-0.68441143 -0.09179503 14.58549214]]","[[60.          0.          0.        ]
 [ 0.         14.75981511  0.        ]
 [ 0.          0.         12.        ]]",[0.4879279  0.33891463 0.17980477],[ 0.09865527 -0.12570455  0.00723725],[-0.02755612 -0.13503318  0.0557189 ],"[[ 0.09670556]
 [ 0.99530699]
 [-0.00346917]]",[2.27145608]
669,"[[12.6451064   4.80993761 -0.65659241]
 [ 4.80993761 59.51099985 -0.07525611]
 [-0.65659241 -0.07525611 14.66310192]]","[[60.          0.          0.        ]
 [ 0.         14.81920817  0.        ]
 [ 0.          0.         12.        ]]",[0.48914409 0.33735732 0.17989151],[ 0.10079057 -0.13257594  0.00472607],[-0.02730378 -0.1345202   0.05636847],"[[ 0.10109447]
 [ 0.99487195]
 [-0.00311552]]",[2.24203353]
670,"[[ 1.26498663e+01  4.89395071e+00 -6.32398895e-01]
 [ 4.89395071e+00  5.94940792e+01 -1.39871773e-03]
 [-6.32398895e-01 -1.39871773e-03  1.47459413e+01]]","[[60.          0.          0.        ]
 [ 0.         14.88988682  0.        ]
 [ 0.          0.         12.        ]]",[0.48967088 0.33668111 0.17993218],[ 0.10333286 -0.13415811  0.00720289],[-0.02691742 -0.13411439  0.05688901],"[[ 0.10282825]
 [ 0.99469804]
 [-0.00146771]]",[2.22898759]
671,"[[ 1.26827053e+01  5.18264017e+00 -5.83522410e-01]
 [ 5.18264017e+00  5.94321965e+01 -1.87138191e-02]
 [-5.83522410e-01 -1.87138191e-02  1.49040785e+01]]","[[60.          0.          0.        ]
 [ 0.         15.01898035  0.        ]
 [ 0.          0.         12.        ]]",[0.49098895 0.33500527 0.18003583],[ 0.10117993 -0.12747943  0.0085851 ],[-0.02616524 -0.1328992   0.05820661],"[[ 0.10890038]
 [ 0.994051  ]
 [-0.00182163]]",[2.18881463]
672,"[[ 1.26977772e+01  5.29829968e+00 -5.57053344e-01]
 [ 5.29829968e+00  5.94064950e+01  1.73909484e-02]
 [-5.57053344e-01  1.73909484e-02  1.49584453e+01]]","[[60.          0.          0.        ]
 [ 0.         15.06271748  0.        ]
 [ 0.          0.         12.        ]]",[0.49165587 0.33419237 0.18009854],[ 0.09593375 -0.1206922   0.00710665],[-0.02590487 -0.1326719   0.05857553],"[[ 1.11324924e-01]
 [ 9.93783565e-01]
 [-9.93106981e-04]]",[2.17057814]
673,"[[12.80175294  5.75026196 -0.69801813]
 [ 5.75026196 59.24683752 -1.45828301]
 [-0.69801813 -1.45828301 14.70387698]]","[[60.          0.          0.        ]
 [ 0.         14.75246745  0.        ]
 [ 0.          0.         12.        ]]",[0.49276023 0.33291459 0.18023036],[ 0.09222081 -0.10819392  0.01075868],[-0.0267232  -0.13046973  0.0594183 ],"[[ 0.1213614 ]
 [ 0.99203247]
 [-0.03380812]]",[2.11966356]
674,"[[12.83402128  5.90248136 -0.68932753]
 [ 5.90248136 59.21119393 -1.41970812]
 [-0.68932753 -1.41970812 14.76940852]]","[[60.          0.          0.        ]
 [ 0.         14.81462373  0.        ]
 [ 0.          0.         12.        ]]",[0.49420334 0.33116871 0.1803767 ],[ 0.09887971 -0.12390836  0.00839082],[-0.02681257 -0.13025068  0.06000472],"[[ 0.12458169]
 [ 0.99165959]
 [-0.0330251 ]]",[2.10885875]
675,"[[12.85343982  5.99073632 -0.68693445]
 [ 5.99073632 59.18831427 -1.42281522]
 [-0.68693445 -1.42281522 14.80244445]]","[[60.          0.          0.        ]
 [ 0.         14.84419854  0.        ]
 [ 0.          0.         12.        ]]",[0.49491756 0.33025955 0.18043869],[ 0.10257845 -0.12968599  0.01049895],[-0.02686372 -0.13007803  0.06033258],"[[ 0.12645855]
 [ 0.99141844]
 [-0.03313175]]",[2.10181505]
676,"[[12.91628574  6.31034236 -0.6361744 ]
 [ 6.31034236 59.1072426  -1.37041728]
 [-0.6361744  -1.37041728 14.92615747]]","[[60.          0.          0.        ]
 [ 0.         14.94968581  0.        ]
 [ 0.          0.         12.        ]]",[0.49636377 0.32840742 0.18058765],[ 0.10295777 -0.12996149  0.0123571 ],[-0.02634887 -0.129385    0.06126599],"[[ 0.13319284]
 [ 0.9905735 ]
 [-0.03199711]]",[2.06311616]
677,"[[12.89903239  6.46379056 -0.21714576]
 [ 6.46379056 59.11286136  0.09438864]
 [-0.21714576  0.09438864 16.33516384]]","[[60.          0.          0.        ]
 [ 0.         16.34705759  0.        ]
 [ 0.          0.         12.        ]]",[0.49778988 0.3266699  0.1807657 ],[ 0.10212963 -0.12459361  0.01215065],[-0.02064237 -0.12412516  0.06781309],"[[0.1359516]
 [0.9907144]
 [0.0014655]]",[2.04235854]
678,"[[ 1.30245298e+01  6.93522481e+00 -3.64703991e-02]
 [ 6.93522481e+00  5.89757842e+01  1.25684610e-01]
 [-3.64703991e-02  1.25684610e-01  1.66265270e+01]]","[[60.          0.          0.        ]
 [ 0.         16.62684097  0.        ]
 [ 0.          0.         12.        ]]",[0.49869926 0.32557881 0.18087747],[ 0.10057671 -0.12216669  0.01091679],[-0.01892811 -0.12259547  0.06935616],"[[0.14604929]
 [0.98927351]
 [0.00274384]]",[1.98524532]
679,"[[1.31619819e+01 7.37726788e+00 2.26367150e-02]
 [7.37726788e+00 5.88373904e+01 1.64444152e-01]
 [2.26367150e-02 1.64444152e-01 1.62946776e+01]]","[[60.          0.          0.        ]
 [ 0.         16.29404979  0.        ]
 [ 0.          0.         12.        ]]",[0.50000129 0.32399983 0.18105167],[ 0.09863237 -0.11671845  0.01485508],[-0.01974185 -0.125011    0.06744346],"[[0.15558855]
 [0.98781465]
 [0.0037973 ]]",[1.93375734]
680,"[[ 1.32145398e+01  7.53582733e+00 -1.30430201e-02]
 [ 7.53582733e+00  5.87848758e+01  2.43006955e-01]
 [-1.30430201e-02  2.43006955e-01  1.58158210e+01]]","[[60.          0.          0.        ]
 [ 0.         15.81523661  0.        ]
 [ 0.          0.         12.        ]]",[0.50059186 0.32328997 0.18114144],[ 0.09730493 -0.11663083  0.01519515],[-0.02159012 -0.12851036  0.06442083],"[[0.15901858]
 [0.98726092]
 [0.00538286]]",[1.91712141]
681,"[[1.32905346e+01 7.76388241e+00 4.65280234e-02]
 [7.76388241e+00 5.87081656e+01 2.36164618e-01]
 [4.65280234e-02 2.36164618e-01 1.59111528e+01]]","[[60.        0.        0.      ]
 [ 0.       15.909853  0.      ]
 [ 0.        0.       12.      ]]",[0.50155275 0.32214796 0.18129866],[ 0.09436475 -0.11381478  0.01590201],[-0.02116058 -0.1280395   0.06509615],"[[0.16396972]
 [0.98645028]
 [0.00545702]]",[1.89284707]
682,"[[13.40382114  8.08409992  0.11294695]
 [ 8.08409992 58.595926    0.2409462 ]
 [ 0.11294695  0.2409462  15.95345039]]","[[60.          0.          0.        ]
 [ 0.         15.95319753  0.        ]
 [ 0.          0.         12.        ]]",[0.50311104 0.32028162 0.18154909],[ 0.10097645 -0.12316388  0.01512346],[-0.0210338  -0.12809864  0.0654728 ],"[[0.17095004]
 [0.98526246]
 [0.00582801]]",[1.860102]
683,"[[13.4817972   8.29206225  0.17335286]
 [ 8.29206225 58.51969773  0.28057135]
 [ 0.17335286  0.28057135 16.0582259 ]]","[[60.          0.          0.        ]
 [ 0.         16.05972084  0.        ]
 [ 0.          0.         12.        ]]",[0.5042179  0.3189351  0.18171651],[ 0.09903392 -0.12325677  0.01385843],[-0.02074267 -0.12778136  0.06613004],"[[0.17550885]
 [0.98445312]
 [0.0069782 ]]",[1.84024824]
684,"[[13.56480278  8.50297518  0.23361794]
 [ 8.50297518 58.44056592  0.28246382]
 [ 0.23361794  0.28246382 16.15766157]]","[[60.          0.          0.        ]
 [ 0.         16.16303028  0.        ]
 [ 0.          0.         12.        ]]",[0.50524209 0.31766508 0.18186092],[ 0.10293149 -0.12992234  0.01366076],[-0.02036317 -0.12737306  0.06680843],"[[0.18015069]
 [0.98361196]
 [0.00729708]]",[1.81829563]
685,"[[13.6769525   8.77181407  0.32201478]
 [ 8.77181407 58.33594344  0.301763  ]
 [ 0.32201478  0.301763   16.28857882]]","[[60.          0.          0.        ]
 [ 0.         16.30147476  0.        ]
 [ 0.          0.         12.        ]]",[0.50638478 0.31623574 0.18201194],[ 0.10371371 -0.12995713  0.01368399],[-0.01978995 -0.12688185  0.0676255 ],"[[0.1861039 ]
 [0.98249624]
 [0.00815369]]",[1.78977695]
686,"[[13.79785321  9.0393985   0.42772725]
 [ 9.0393985  58.228077    0.29944435]
 [ 0.42772725  0.29944435 16.50039283]]","[[60.          0.          0.        ]
 [ 0.         16.52632304  0.        ]
 [ 0.          0.         12.        ]]",[0.50743203 0.31494341 0.18215867],[ 0.10435893 -0.12605521  0.01545656],[-0.01888332 -0.12584267  0.06893098],"[[0.1920784 ]
 [0.98134151]
 [0.00864409]]",[1.76161654]
687,"[[13.92211748  9.30066604  0.52346307]
 [ 9.30066604 58.11906367  0.29089933]
 [ 0.52346307  0.29089933 16.64924937]]","[[60.          0.          0.        ]
 [ 0.         16.69043052  0.        ]
 [ 0.          0.         12.        ]]",[0.50846197 0.31369362 0.18231002],[ 0.10045081 -0.11972923  0.01593836],[-0.01818322 -0.12520231  0.06986038],"[[0.19794628]
 [0.98017185]
 [0.00896752]]",[1.73399867]
688,"[[14.11158171  9.67890602  0.64813126]
 [ 9.67890602 57.95476697  0.26478403]
 [ 0.64813126  0.26478403 16.8063919 ]]","[[60.          0.          0.        ]
 [ 0.         16.87274058  0.        ]
 [ 0.          0.         12.        ]]",[0.5099928  0.31185624 0.18256771],[ 0.09143755 -0.10842822  0.01657692],[-0.0174183  -0.12462081  0.07089793],"[[0.20649626]
 [0.97840511]
 [0.00909632]]",[1.69533423]
689,"[[14.26179356  9.96100494  0.74299565]
 [ 9.96100494 57.82682225  0.2448373 ]
 [ 0.74299565  0.2448373  16.92411862]]","[[60.          0.          0.        ]
 [ 0.         17.01273442  0.        ]
 [ 0.          0.         12.        ]]",[0.51112137 0.31045831 0.18276669],[ 0.09293738 -0.11923291  0.01440656],[-0.01686498 -0.12422062  0.071674  ],"[[0.21292913]
 [0.97702409]
 [0.00922598]]",[1.66610915]
690,"[[14.42523753 10.25349834  0.84007454]
 [10.25349834 57.68922224  0.22163919]
 [ 0.84007454  0.22163919 17.03172285]]","[[60.          0.          0.        ]
 [ 0.         17.14618262  0.        ]
 [ 0.          0.         12.        ]]",[0.5123012  0.30890033 0.18295763],[ 0.09975702 -0.13542973  0.01519171],[-0.01633897 -0.12391348  0.07240462],"[[0.2196495 ]
 [0.97553427]
 [0.00932638]]",[1.63448427]
691,"[[14.57166595 10.49858032  0.93886836]
 [10.49858032 57.5693971   0.21503054]
 [ 0.93886836  0.21503054 17.17258068]]","[[60.          0.          0.        ]
 [ 0.         17.31364372  0.        ]
 [ 0.          0.         12.        ]]",[0.51329401 0.30756974 0.18310924],[ 0.09923212 -0.13141992  0.01723781],[-0.01574288 -0.1234482   0.07325773],"[[0.22534936]
 [0.97422842]
 [0.0098316 ]]",[1.60852185]
692,"[[14.73180447 10.75379897  1.04445331]
 [10.75379897 57.44064758  0.19995393]
 [ 1.04445331  0.19995393 17.32200568]]","[[60.          0.          0.        ]
 [ 0.         17.49445773  0.        ]
 [ 0.          0.         12.        ]]",[0.51437195 0.30614994 0.18327017],[ 0.09717164 -0.12350935  0.0161629 ],[-0.01509686 -0.12294485  0.07416238],"[[0.23133649]
 [0.97282012]
 [0.0102193 ]]",[1.58201973]
693,"[[14.91921425 11.03795743  1.16330871]
 [11.03795743 57.29246708  0.1717382 ]
 [ 1.16330871  0.1717382  17.48736988]]","[[60.         0.         0.       ]
 [ 0.        17.6990512  0.       ]
 [ 0.         0.        12.       ]]",[0.51554317 0.30463417 0.18343994],[ 0.09716821 -0.1274138   0.01330571],[-0.01436464 -0.12237695  0.07516969],"[[0.23806445]
 [0.97119327]
 [0.01043768]]",[1.55291963]
694,"[[15.06896673 11.25365387  1.2549459 ]
 [11.25365387 57.17658866  0.13485934]
 [ 1.2549459   0.13485934 17.61589322]]","[[60.          0.          0.        ]
 [ 0.         17.86144861  0.        ]
 [ 0.          0.         12.        ]]",[0.5164349  0.30346907 0.18356612],[ 0.09923025 -0.13064342  0.01348966],[-0.01376458 -0.12190822  0.07597372],"[[0.2432177 ]
 [0.96991717]
 [0.01028752]]",[1.53022382]
695,"[[15.24957482 11.50261239  1.36635952]
 [11.50261239 57.03864697  0.09552737]
 [ 1.36635952  0.09552737 17.77454034]]","[[60.          0.          0.        ]
 [ 0.         18.06276213  0.        ]
 [ 0.          0.         12.        ]]",[0.51742954 0.30215482 0.18371449],[ 0.09667186 -0.13108118  0.01371446],[-0.01305258 -0.12135456  0.07693965],"[[0.24922747]
 [0.96839067]
 [0.01025547]]",[1.50432778]
696,"[[1.55512373e+01 1.18909011e+01 1.55805321e+00]
 [1.18909011e+01 5.68141538e+01 3.16050233e-02]
 [1.55805321e+00 3.16050233e-02 1.80623690e+01]]","[[60.         0.         0.       ]
 [ 0.        18.4277601  0.       ]
 [ 0.         0.        12.       ]]",[0.51901623 0.3001672  0.1839912 ],[ 0.09147125 -0.10876672  0.01828997],[-0.01181342 -0.12035474  0.07863018],"[[0.25875598]
 [0.96588737]
 [0.01034113]]",[1.46573269]
697,"[[ 1.57186050e+01  1.20934698e+01  1.66656866e+00]
 [ 1.20934698e+01  5.66923139e+01 -3.12305608e-03]
 [ 1.66656866e+00 -3.12305608e-03  1.82311988e+01]]","[[60.          0.          0.        ]
 [ 0.         18.64211765  0.        ]
 [ 0.          0.         12.        ]]",[0.51984268 0.2991982  0.18416205],[ 0.09330352 -0.10911389  0.01909893],[-0.01111451 -0.11977501  0.07959204],"[[0.26380825]
 [0.96451849]
 [0.01045379]]",[1.44669627]
698,"[[ 1.58648184e+01  1.22731877e+01  1.74099319e+00]
 [ 1.22731877e+01  5.65822260e+01 -3.59991663e-02]
 [ 1.74099319e+00 -3.59991663e-02  1.83067823e+01]]","[[60.         0.         0.       ]
 [ 0.        18.7538266  0.       ]
 [ 0.         0.        12.       ]]",[0.52060267 0.29827966 0.18430944],[ 0.09412855 -0.11524999  0.01816016],[-0.01072125 -0.11961293  0.08008758],"[[0.26828102]
 [0.96328487]
 [0.01037094]]",[1.42921745]
699,"[[16.13306762 12.5867045   1.88257696]
 [12.5867045  56.38362774 -0.09041531]
 [ 1.88257696 -0.09041531 18.46075849]]","[[60.          0.          0.        ]
 [ 0.         18.97745386  0.        ]
 [ 0.          0.         12.        ]]",[0.52189495 0.29661344 0.18454494],[ 0.09949084 -0.13193436  0.01716319],[-0.00995709 -0.11926852  0.08104558],"[[0.276199  ]
 [0.96104392]
 [0.01042563]]",[1.39774706]
700,"[[16.37288593 12.84584691  2.02081447]
 [12.84584691 56.2126726  -0.1447295 ]
 [ 2.02081447 -0.1447295  18.64366777]]","[[60.          0.          0.        ]
 [ 0.         19.22922631  0.        ]
 [ 0.          0.         12.        ]]",[0.5230113  0.29515129 0.18475229],[ 0.10214182 -0.13314292  0.01888043],[-0.00912418 -0.11875006  0.08211618],"[[0.2828872 ]
 [0.95909608]
 [0.01046643]]",[1.37137307]
701,"[[16.60045583 13.08353719  2.15132752]
 [13.08353719 56.05045691 -0.18252311]
 [ 2.15132752 -0.18252311 18.80905447]]","[[60.          0.          0.        ]
 [ 0.         19.45996721  0.        ]
 [ 0.          0.         12.        ]]",[0.52402852 0.29385322 0.18494487],[ 0.1018756  -0.12632961  0.02041745],[-0.0084045  -0.11833983  0.08304635],"[[0.2891127 ]
 [0.95723349]
 [0.01085818]]",[1.34878783]
702,"[[16.87604558 13.35827069  2.30447976]
 [13.35827069 55.85651508 -0.23681403]
 [ 2.30447976 -0.23681403 18.99825874]]","[[60.         0.         0.       ]
 [ 0.        19.7308194  0.       ]
 [ 0.         0.        12.       ]]",[0.52524794 0.29238078 0.18519181],[ 0.10081858 -0.12098275  0.01889173],[-0.00754731 -0.11787752  0.08412249],"[[0.29641851]
 [0.95499313]
 [0.01114428]]",[1.32324734]
703,"[[17.13933252 13.60742186  2.44430523]
 [13.60742186 55.6745157  -0.307521  ]
 [ 2.44430523 -0.307521   19.17330619]]","[[60.          0.          0.        ]
 [ 0.         19.98715441  0.        ]
 [ 0.          0.         12.        ]]",[0.52636859 0.29103868 0.18542994],[ 0.10041733 -0.12317963  0.02100833],[-0.00671306 -0.11741732  0.0851543 ],"[[0.30314668]
 [0.95288074]
 [0.01097204]]",[1.29960004]
704,"[[17.42226696 13.85995351  2.59461435]
 [13.85995351 55.48345616 -0.40229524]
 [ 2.59461435 -0.40229524 19.38413153]]","[[60.          0.          0.        ]
 [ 0.         20.28985466  0.        ]
 [ 0.          0.         12.        ]]",[0.52746201 0.2897357  0.1856823 ],[ 0.09930229 -0.11931738  0.02291357],[-0.00574704 -0.1167718   0.08638931],"[[0.31009015]
 [0.95065035]
 [0.01039304]]",[1.27591993]
705,"[[17.51149034 13.93261422  2.65559125]
 [13.93261422 55.42628153 -0.4213171 ]
 [ 2.65559125 -0.4213171  19.48255622]]","[[60.          0.          0.        ]
 [ 0.         20.42032809  0.        ]
 [ 0.          0.         12.        ]]",[0.52775173 0.28938951 0.18575212],[ 0.09518517 -0.11480189  0.0224135 ],[-0.00536516 -0.11648173  0.08689751],"[[0.31216983]
 [0.94996738]
 [0.01058206]]",[1.26938731]
706,"[[17.8963241  14.26583389  2.83795654]
 [14.26583389 55.16142689 -0.51659904]
 [ 2.83795654 -0.51659904 19.67021223]]","[[60.          0.          0.        ]
 [ 0.         20.72796323  0.        ]
 [ 0.          0.         12.        ]]",[0.5292214  0.2876345  0.18612756],[ 0.10047501 -0.11907488  0.02868731],[-0.00437602 -0.11616772  0.08804922],"[[0.32152305]
 [0.94684357]
 [0.01049671]]",[1.23921253]
707,"[[18.11643768 14.44821116  2.95313326]
 [14.44821116 55.01024267 -0.54194264]
 [ 2.95313326 -0.54194264 19.7898683 ]]","[[60.          0.          0.        ]
 [ 0.         20.91654865  0.        ]
 [ 0.          0.         12.        ]]",[0.53001582 0.28664539 0.18631921],[ 0.09828249 -0.12204575  0.02385686],[-0.00384174 -0.11604337  0.08869687],"[[0.32679266]
 [0.94502894]
 [0.0112636 ]]",[1.22308016]
708,"[[18.39094336 14.66240794  3.08777271]
 [14.66240794 54.82769163 -0.62029419]
 [ 3.08777271 -0.62029419 19.95188038]]","[[60.          0.          0.        ]
 [ 0.         21.17051536  0.        ]
 [ 0.          0.         12.        ]]",[0.5310111  0.28539644 0.1865561 ],[ 0.10007058 -0.12586845  0.02512221],[-0.00305476 -0.11568821  0.08965045],"[[0.33306432]
 [0.94283905]
 [0.01107641]]",[1.2024534]
709,"[[18.68513771 14.88090807  3.23732169]
 [14.88090807 54.63458937 -0.69666376]
 [ 3.23732169 -0.69666376 20.13487564]]","[[60.          0.          0.        ]
 [ 0.         21.45460272  0.        ]
 [ 0.          0.         12.        ]]",[0.53201607 0.28412341 0.1867892 ],[ 0.10103003 -0.1265438   0.02473684],[-0.00219899 -0.11531228  0.09069088],"[[0.33962361]
 [0.94049541]
 [0.01114412]]",[1.18099897]
710,"[[18.97868976 15.09154625  3.38516121]
 [15.09154625 54.44207815 -0.76674482]
 [ 3.38516121 -0.76674482 20.31152337]]","[[60.          0.          0.        ]
 [ 0.         21.73229128  0.        ]
 [ 0.          0.         12.        ]]",[0.53301779 0.28282755 0.18699687],[ 0.09861852 -0.13231808  0.01913787],[-0.00138849 -0.11498574  0.09167826],"[[0.34607647]
 [0.93813712]
 [0.01139406]]",[1.16083448]
711,"[[19.28483051 15.3005871   3.53827981]
 [15.3005871  54.24410716 -0.84481727]
 [ 3.53827981 -0.84481727 20.4954105 ]]","[[60.          0.          0.        ]
 [ 0.         22.02434817  0.        ]
 [ 0.          0.         12.        ]]",[0.53403226 0.28151772 0.18721925],[ 0.10119458 -0.13008448  0.02295698],[-0.0005278  -0.11465077  0.09271392],"[[0.35263404]
 [0.93568973]
 [0.01157413]]",[1.14020974]
712,"[[19.56873564 15.48905207  3.67773891]
 [15.48905207 54.05986801 -0.91164797]
 [ 3.67773891 -0.91164797 20.65806291]]","[[60.          0.          0.        ]
 [ 0.         22.28666655  0.        ]
 [ 0.          0.         12.        ]]",[0.53493947 0.28036956 0.18741846],[ 0.09750359 -0.12412085  0.02089338],[ 0.00021839 -0.1143896   0.09361714],"[[0.35866105]
 [0.93339202]
 [0.01189918]]",[1.12236861]
713,"[[19.90810418 15.7031926   3.83002408]
 [15.7031926  53.84350356 -1.02291071]
 [ 3.83002408 -1.02291071 20.83763781]]","[[60.          0.          0.        ]
 [ 0.         22.58924555  0.        ]
 [ 0.          0.         12.        ]]",[0.53600993 0.27907725 0.18766507],[ 0.09640793 -0.11589186  0.02214823],[ 0.00114902 -0.11403355  0.09468865],"[[0.36562676]
 [0.93069115]
 [0.01144837]]",[1.10184157]
