,D,eigen_values_obs,pos,vel,des_vel,normals,dists
78,"[[ 13.55777348   6.73585452  -2.87775102]
 [  6.73585452  41.12601654 -12.44347298]
 [ -2.87775102 -12.44347298  17.31620998]]",,[0.44848627 0.35496164 0.18330004],[ 0.10228113 -0.13888608  0.0221022 ],[-0.0316061  -0.13666564  0.0583875 ],"[[0.07490374]
 [0.99703597]
 [0.01757025]]",[2.2773401]
79,"[[ 13.53832539   6.68056865  -2.89538796]
 [  6.68056865  41.01206589 -12.5739575 ]
 [ -2.89538796 -12.5739575   17.44960872]]",,[0.44941421 0.35373251 0.18351893],[ 0.09916149 -0.13529842  0.02217615],[-0.03131783 -0.13600565  0.05894545],"[[0.07605089]
 [0.99700137]
 [0.01430144]]",[2.24522716]
80,"[[ 13.52342631   6.63184378  -2.92252758]
 [  6.63184378  40.87002257 -12.72247057]
 [ -2.92252758 -12.72247057  17.60655112]]",,[0.45038511 0.35244738 0.18375915],[ 0.09405118 -0.12607261  0.0240739 ],[-0.03111175 -0.13543697  0.0596845 ],"[[0.07605089]
 [0.99700137]
 [0.01430144]]",[2.21512697]
81,"[[ 13.51066087   6.58644834  -2.95303119]
 [  6.58644834  40.71677073 -12.8751514 ]
 [ -2.95303119 -12.8751514   17.77256841]]",,[0.45132933 0.35119346 0.18399249],[ 0.09422242 -0.12487456  0.02330067],[-0.03088409 -0.13465394  0.06037203],"[[0.07588641]
 [0.99705208]
 [0.01133134]]",[2.18338562]
82,"[[ 13.49489483   6.5316089   -2.98656801]
 [  6.5316089   40.53840552 -13.04914151]
 [ -2.98656801 -13.04914151  17.96669965]]",,[0.45250208 0.34963356 0.18427777],[ 0.09871461 -0.13337623  0.02358904],[-0.03064452 -0.1338944   0.061223  ],"[[0.07602286]
 [0.99705283]
 [0.01030387]]",[2.14809988]
83,"[[ 13.4787943    6.47864887  -3.01278461]
 [  6.47864887  40.3831843  -13.19911333]
 [ -3.01278461 -13.19911333  18.1380214 ]]",,[0.4534508  0.34836541 0.18450821],[ 0.10613148 -0.1431213   0.02545259],[-0.03042065 -0.13327391  0.06197675],"[[0.07584599]
 [0.99707252]
 [0.00968385]]",[2.11910547]
84,"[[ 13.45171135   6.39045809  -3.05224313]
 [  6.39045809  40.1309054  -13.43602624]
 [ -3.05224313 -13.43602624  18.41738325]]",,[0.45483841 0.34647186 0.18484073],[ 0.10378358 -0.14276908  0.02447611],[-0.03005228 -0.13229066  0.06318534],"[[0.07600166]
 [0.99707113]
 [0.00853836]]",[2.0746791]
85,"[[ 13.36894766   6.18738085  -3.02066489]
 [  6.18738085  39.96577459 -13.6528259 ]
 [ -3.02066489 -13.6528259   18.66527775]]",,[0.45604184 0.34476006 0.18511688],[ 0.09601518 -0.14038501  0.02149656],[-0.02913322 -0.13167654  0.06428418],"[[0.07342442]
 [0.99724822]
 [0.01023912]]",[2.03835263]
86,"[[ 13.34890094   6.12400239  -3.03932473]
 [  6.12400239  39.80293508 -13.79851653]
 [ -3.03932473 -13.79851653  18.84816398]]",,[0.45680838 0.34363862 0.18529494],[ 0.09902258 -0.14263115  0.02335934],[-0.02887918 -0.13111129  0.06507015],"[[0.07319047]
 [0.99727259]
 [0.00951472]]",[2.01401516]
87,"[[ 13.31926713   6.03010809  -3.06446525]
 [  6.03010809  39.56242676 -14.00706218]
 [ -3.06446525 -14.00706218  19.11830611]]",,[0.45790151 0.34203184 0.18554517],[ 0.10259943 -0.14911366  0.02381859],[-0.02850142 -0.13027433  0.06620464],"[[0.07316885]
 [0.99727715]
 [0.00919766]]",[1.97658148]
88,"[[ 13.27782542   5.89832347  -3.09494065]
 [  5.89832347  39.22611333 -14.2859586 ]
 [ -3.09494065 -14.2859586   19.49606125]]",,[0.45913201 0.34017321 0.1857972 ],[ 0.10082544 -0.15664185  0.01962723],[-0.02796255 -0.12907253  0.06772633],"[[0.07322303]
 [0.99727505]
 [0.00899215]]",[1.93157124]
89,"[[ 13.24365887   5.78941245  -3.11572393]
 [  5.78941245  38.95055468 -14.5041468 ]
 [ -3.11572393 -14.5041468   19.80578645]]",,[0.46004522 0.3387505  0.18597894],[ 0.09982048 -0.15832628  0.01845023],[-0.0275203  -0.128111    0.06894629],"[[0.07314814]
 [0.99727903]
 [0.00915848]]",[1.89661786]
90,"[[ 13.22150286   5.71833551  -3.12772647]
 [  5.71833551  38.76977841 -14.64211821]
 [ -3.12772647 -14.64211821  20.00871872]]",,[0.46080128 0.33753586 0.1861379 ],[ 0.09311476 -0.14919163  0.01933117],[-0.02724391 -0.12753947  0.06975956],"[[0.07305845]
 [0.99728283]
 [0.00945602]]",[1.86716011]
91,"[[ 13.18917153   5.61424487  -3.14265822]
 [  5.61424487  38.50563413 -14.83692834]
 [ -3.14265822 -14.83692834  20.30519434]]",,[0.46191686 0.33568052 0.18639041],[ 0.083979   -0.14009725  0.0191972 ],[-0.02684322 -0.12673057  0.07093935],"[[0.0732372 ]
 [0.99727023]
 [0.00940244]]",[1.82320047]
92,"[[ 13.16367561   5.53181878  -3.15232644]
 [  5.53181878  38.29686383 -14.98536058]
 [ -3.15232644 -14.98536058  20.53946056]]",,[0.46257883 0.33455273 0.18653524],[ 0.08692272 -0.14462281  0.02061667],[-0.02652022 -0.12607042  0.07184167],"[[0.0732372 ]
 [0.99727023]
 [0.00940244]]",[1.79632863]
93,"[[ 13.13349761   5.4336003   -3.16181669]
 [  5.4336003   38.04682363 -15.15666907]
 [ -3.16181669 -15.15666907  20.81967877]]",,[0.46335258 0.33324491 0.18669821],[ 0.08712105 -0.14439928  0.01910923],[-0.02613393 -0.12527715  0.07289888],"[[0.07304491]
 [0.99728626]
 [0.00919531]]",[1.76528429]
94,"[[ 13.09005484   5.29192514  -3.17006041]
 [  5.29192514  37.69088328 -15.38979671]
 [ -3.17006041 -15.38979671  21.21906188]]",,[0.46442829 0.33145934 0.1869379 ],[ 0.09167274 -0.14960615  0.02149462],[-0.02558003 -0.12418423  0.07439098],"[[0.07321727]
 [0.99727557]
 [0.00898107]]",[1.72334786]
95,"[[ 13.05501102   5.17827549  -3.17061689]
 [  5.17827549  37.41635727 -15.56223338]
 [ -3.17061689 -15.56223338  21.52863171]]",,[0.46527385 0.3301205  0.18713646],[ 0.09410462 -0.14832601  0.02295115],[-0.02513654 -0.12337685  0.07554266],"[[0.07314023]
 [0.99727888]
 [0.00923803]]",[1.6920132]
96,"[[ 13.01161236   5.03625194  -3.16715202]
 [  5.03625194  37.07268049 -15.76747783]
 [ -3.16715202 -15.76747783  21.91570714]]",,[0.46627681 0.32857067 0.18737382],[ 0.09266247 -0.1401439   0.02230076],[-0.02458104 -0.12237524  0.07695822],"[[0.07304328]
 [0.99728356]
 [0.0094968 ]]",[1.65536595]
97,"[[ 12.96061078   4.86824914  -3.15584622]
 [  4.86824914  36.67164655 -15.99341373]
 [ -3.15584622 -15.99341373  22.36774267]]",,[0.4673617  0.32696579 0.18763636],[ 0.09055659 -0.1292696   0.02335616],[-0.02391606 -0.12120346  0.07857023],"[[0.07310824]
 [0.99727822]
 [0.00955757]]",[1.61711872]
98,"[[ 12.9203975    4.73575509  -3.1400322 ]
 [  4.73575509  36.36705472 -16.15652308]
 [ -3.1400322  -16.15652308  22.71254778]]",,[0.46831809 0.32563649 0.18787313],[ 0.09657966 -0.13066799  0.02403093],[-0.02338783 -0.12033828  0.07979004],"[[0.07311793]
 [0.99728089]
 [0.00919807]]",[1.58500587]
99,"[[ 12.88358076   4.61400634  -3.12075921]
 [  4.61400634  36.09406738 -16.29641949]
 [ -3.12075921 -16.29641949  23.02235185]]",,[0.46921529 0.32443917 0.18808105],[ 0.09965546 -0.1356684   0.02241484],[-0.02290106 -0.11958796  0.08088529],"[[0.07301573]
 [0.9972885 ]
 [0.00918451]]",[1.55662908]
100,"[[ 12.83624682   4.45586559  -3.09044312]
 [  4.45586559  35.74267694 -16.46714679]
 [ -3.09044312 -16.46714679  23.42107624]]",,[0.47033756 0.32299731 0.1883455 ],[ 0.10329091 -0.13024508  0.02576805],[-0.02226674 -0.1186463   0.08228921],"[[0.07302814]
 [0.99728305]
 [0.00966475]]",[1.52365357]
101,"[[ 12.79328365   4.30991278  -3.05835976]
 [  4.30991278  35.41577072 -16.61607894]
 [ -3.05835976 -16.61607894  23.79094562]]",,[0.47135092 0.32172579 0.1885862 ],[ 0.10012827 -0.12742617  0.0235193 ],[-0.02167794 -0.11777633  0.08357533],"[[0.07289622]
 [0.99728979]
 [0.00996117]]",[1.49427616]
102,"[[ 12.74803166   4.15378076  -3.01922072]
 [  4.15378076  35.06572774 -16.76557508]
 [ -3.01922072 -16.76557508  24.1862406 ]]",,[0.47236891 0.32044338 0.18882515],[ 0.10207973 -0.1307372   0.02186764],[-0.02104027 -0.11683553  0.08492317],"[[0.07304609]
 [0.99728023]
 [0.00981942]]",[1.46431808]
103,"[[ 12.75161633   4.12376249  -3.08023435]
 [  4.12376249  34.62512989 -16.89978569]
 [ -3.08023435 -16.89978569  24.62325378]]",,[0.47363587 0.31881037 0.1891122 ],[ 0.10730577 -0.1397509   0.02377953],[-0.02116481 -0.1161213   0.08673652],"[[0.06257453]
 [0.99787577]
 [0.01812102]]",[1.42412983]
104,"[[ 12.68248919   3.88400612  -3.00305109]
 [  3.88400612  34.10365191 -17.09018834]
 [ -3.00305109 -17.09018834  25.2138589 ]]",,[0.4747181  0.31738498 0.18934597],[ 0.10587992 -0.14215197  0.02210107],[-0.02011178 -0.11445495  0.08849472],"[[0.0671433 ]
 [0.99768223]
 [0.0110426 ]]",[1.39030278]
105,"[[ 12.66964337   3.81985206  -3.01122392]
 [  3.81985206  33.78961267 -17.17694868]
 [ -3.01122392 -17.17694868  25.54074396]]",,[0.47577883 0.31598237 0.18958073],[ 0.10503914 -0.13860343  0.02331772],[-0.01999162 -0.11403836  0.08989747],"[[0.06255078]
 [0.99787678]
 [0.01814735]]",[1.36149285]
106,"[[ 12.49560893   3.19561434  -2.71741459]
 [  3.19561434  32.60485701 -17.52149448]
 [ -2.71741459 -17.52149448  26.89953407]]",,[0.47689224 0.31451692 0.18982381],[ 0.09881623 -0.1292593   0.02182714],[-0.01711384 -0.11034756  0.09383487],"[[0.07317025]
 [0.99726917]
 [0.01001586]]",[1.32913838]
107,"[[ 12.42219821   2.9100659   -2.55976577]
 [  2.9100659   32.05807533 -17.64357794]
 [ -2.55976577 -17.64357794  27.51972646]]",,[0.47776655 0.31337438 0.19001345],[ 0.09496107 -0.12695051  0.01919936],[-0.01579663 -0.1088807   0.09577415],"[[0.07294842]
 [0.99728348]
 [0.01020753]]",[1.29807497]
108,"[[ 12.39643765   2.81225678  -2.49114518]
 [  2.81225678  31.94963963 -17.67173215]
 [ -2.49114518 -17.67173215  27.65392273]]",,[0.47874793 0.31207465 0.19022855],[ 0.09864014 -0.13028626  0.02319818],[-0.01532985 -0.10874721  0.09633014],"[[0.07293528]
 [0.99728372]
 [0.01027745]]",[1.26534328]
109,"[[ 12.38350316   2.7621064   -2.45556658]
 [  2.7621064   31.89353051 -17.68573749]
 [ -2.45556658 -17.68573749  27.72296633]]",,[0.47976681 0.31070269 0.19044748],[ 0.1023785  -0.1390932   0.02177626],[-0.01510516 -0.10879193  0.09671815],"[[0.07307206]
 [0.99727621]
 [0.01003139]]",[1.2327798]
110,"[[ 12.1998159    1.87950405  -1.90286901]
 [  1.87950405  29.67895096 -17.89872599]
 [ -1.90286901 -17.89872599  30.12123314]]",,[0.48081467 0.30926975 0.19066911],[ 0.10256057 -0.14007818  0.0231871 ],[-0.0109879  -0.10335416  0.104639  ],"[[0.07877503]
 [0.99665541]
 [0.021737  ]]",[1.21799494]
111,"[[ 12.15052878   1.5941982   -1.68964766]
 [  1.5941982   28.88360136 -17.89447362]
 [ -1.68964766 -17.89447362  30.96586986]]",,[0.48185359 0.30784474 0.1908939 ],[ 0.10128595 -0.13910593  0.02296779],[-0.00958022 -0.10146084  0.10753561],"[[0.07863112]
 [0.99671024]
 [0.01964314]]",[1.17237026]
112,"[[ 12.22751549   2.02252927  -2.01200643]
 [  2.02252927  29.97954313 -17.88599891]
 [ -2.01200643 -17.88599891  29.79294137]]",,[0.48296381 0.30634004 0.19116842],[ 0.10152692 -0.13733651  0.0248801 ],[-0.01174007 -0.10436494  0.10382195],"[[0.0727447]
 [0.9972963]
 [0.0104064]]",[1.11773439]
113,"[[ 12.20529678   1.90442533  -1.92917121]
 [  1.90442533  29.6663063  -17.89586021]
 [ -1.92917121 -17.89586021  30.12839692]]",,[0.4838671  0.30511857 0.19139477],[ 0.09781772 -0.13515898  0.02334919],[-0.01116045 -0.10352931  0.10487456],"[[0.07250899]
 [0.99731561]
 [0.01019915]]",[1.09879921]
114,"[[ 12.16474705   1.67781783  -1.75746399]
 [  1.67781783  29.08724131 -17.8983742 ]
 [ -1.75746399 -17.8983742   30.74801164]]",,[0.48486841 0.30375699 0.19164322],[ 0.10215462 -0.13657329  0.02727518],[-0.01003016 -0.10214923  0.10699826],"[[0.07250899]
 [0.99731561]
 [0.01019915]]",[1.06672951]
115,"[[ 12.13400092   1.49141717  -1.60678299]
 [  1.49141717  28.59932797 -17.88333841]
 [ -1.60678299 -17.88333841  31.26667111]]",,[0.48589315 0.30235032 0.19189446],[ 0.1037536  -0.13983833  0.0268665 ],[-0.00906316 -0.10087206  0.10867484],"[[0.07216112]
 [0.99734833]
 [0.00943803]]",[1.04000049]
116,"[[ 12.1012874    1.27368222  -1.41909156]
 [  1.27368222  28.01646797 -17.84498065]
 [ -1.41909156 -17.84498065  31.88224464]]",,[0.48693614 0.30091962 0.1921559 ],[ 0.10156319 -0.13949668  0.02550474],[-0.00790889 -0.09945374  0.11080783],"[[0.07128299]
 [0.99740892]
 [0.00970513]]",[1.00863131]
117,"[[ 12.07134956   1.04499016  -1.21304946]
 [  1.04499016  27.30499157 -17.76639877]
 [ -1.21304946 -17.76639877  32.62365887]]",,[0.48798497 0.29948633 0.19240782],[ 0.10375945 -0.14313992  0.02528633],[-0.00667241 -0.0977245   0.11344093],"[[0.06842409]
 [0.99760368]
 [0.01024858]]",[0.97195855]
118,"[[ 12.02876412   0.6394665   -0.79105212]
 [  0.6394665   26.21623327 -17.58619322]
 [ -0.79105212 -17.58619322  33.75500261]]",,[0.48953117 0.2973864  0.1927824 ],[ 0.1021261  -0.13975098  0.0248971 ],[-0.00426903 -0.09490648  0.11740407],"[[0.06713811]
 [0.99771002]
 [0.00819696]]",[0.91968881]
119,"[[ 12.01006933   0.36509623  -0.47864319]
 [  0.36509623  25.23774585 -17.35475843]
 [ -0.47864319 -17.35475843  34.75218482]]",,[0.49026444 0.29639439 0.19296283],[ 0.10561998 -0.14337032  0.02625212],[-0.00254995 -0.09245674  0.12121131],"[[0.06630839]
 [0.99773018]
 [0.01173412]]",[0.89858859]
120,"[[ 1.20000024e+01  5.34338734e-03 -7.55625766e-03]
 [ 5.34338734e-03  2.40009164e+01 -1.69708859e+01]
 [-7.55625766e-03 -1.69708859e+01  3.59990812e+01]]",,[0.49110374 0.29524783 0.19316915],[ 0.10718204 -0.14792725  0.02665432],[-3.96521013e-05 -8.90561595e-02  1.25937209e-01],"[[0.06642245]
 [0.99772632]
 [0.01141305]]",[0.8679863]
121,"[[ 12.00120044  -0.11790657   0.1712086 ]
 [ -0.11790657  23.58073463 -16.81603788]
 [  0.1712086  -16.81603788  36.41806493]]",,[0.49216949 0.29379235 0.19344178],[ 0.10560508 -0.14492603  0.02655043],[ 0.00089683 -0.0880866   0.12790791],"[[0.06643022]
 [0.99772789]
 [0.01122847]]",[0.83115749]
122,"[[ 12.00193283  -0.1493005    0.21745678]
 [ -0.1493005   23.53265195 -16.79735451]
 [  0.21745678 -16.79735451  36.46541522]]",,[0.49323265 0.29235057 0.19372337],[ 0.10331515 -0.14232344  0.02681945],[ 0.00114217 -0.0882261   0.12850167],"[[0.06641986]
 [0.9977282 ]
 [0.01126249]]",[0.79676927]
123,"[[ 12.00838604  -0.30453532   0.45725852]
 [ -0.30453532  23.05906497 -16.60514014]
 [  0.45725852 -16.60514014  36.93254899]]",,[0.49415735 0.29112    0.19398403],[ 0.10102484 -0.13250999  0.0301265 ],[ 0.00239547 -0.0869904   0.13061572],"[[0.06635008]
 [0.9977326 ]
 [0.01128412]]",[0.76872756]
124,"[[ 12.02676747  -0.52604597   0.82836459]
 [ -0.52604597  22.33808617 -16.27938427]
 [  0.82836459 -16.27938427  37.63514636]]",,[0.4952693  0.2896872  0.19432458],[ 0.09945011 -0.12630239  0.03134607],[ 0.00432357 -0.08496862  0.13380008],"[[0.06635461]
 [0.99773615]
 [0.01093848]]",[0.73568551]
125,"[[ 12.05329977  -0.71813301   1.18331561]
 [ -0.71813301  21.67574575 -15.94337092]
 [  1.18331561 -15.94337092  38.27095448]]",,[0.4963051  0.28837738 0.19466644],[ 0.10222541 -0.1317001   0.0324616 ],[ 0.0061656  -0.08307205  0.13688335],"[[0.06631409]
 [0.9977397 ]
 [0.01085965]]",[0.70527707]
126,"[[ 12.09538747  -0.9222675    1.60445409]
 [ -0.9222675   20.91707588 -15.51289503]
 [  1.60445409 -15.51289503  38.98753664]]",,[0.49741162 0.28696221 0.1950283 ],[ 0.11269568 -0.14565587  0.03775673],[ 0.00835702 -0.08080102  0.14056824],"[[0.06633933]
 [0.99773871]
 [0.01079634]]",[0.67178232]
127,"[[ 12.14955864  -1.10594804   2.0343604 ]
 [ -1.10594804  20.17820398 -15.04357677]
 [  2.0343604  -15.04357677  39.67223737]]",,[0.49856924 0.28549345 0.19541689],[ 0.11524926 -0.14458259  0.03881617],[ 0.01061773 -0.07851539  0.14442686],"[[0.06970567]
 [0.99750952]
 [0.01076466]]",[0.63676309]
128,"[[ 12.59683128  -1.71374396   4.26530188]
 [ -1.71374396  16.92085193 -12.24740656]
 [  4.26530188 -12.24740656  42.48231679]]",,[0.49982805 0.2839393  0.19585256],[ 0.11745698 -0.14066275  0.0430482 ],[ 0.02288034 -0.06569872  0.16351617],"[[0.07628353]
 [0.99691276]
 [0.01859502]]",[0.61180698]
129,"[[ 12.70730861  -1.76963438   4.67238897]
 [ -1.76963438  16.42749568 -11.68997522]
 [  4.67238897 -11.68997522  42.86519571]]",,[0.50086076 0.28271004 0.19623642],[ 0.11472532 -0.13464864  0.04404729],[ 0.02536787 -0.06346857  0.16757689],"[[0.08278013]
 [0.99639239]
 [0.01869917]]",[0.5834103]
130,"[[ 12.41321743  -1.57698421   3.49545413]
 [ -1.57698421  18.01833086 -13.33989226]
 [  3.49545413 -13.33989226  41.56845171]]",,[0.5020409  0.28136284 0.19671474],[ 0.12055166 -0.13742842  0.04854828],[ 0.01865127 -0.07117986  0.15777325],"[[0.09256374]
 [0.99564306]
 [0.01126291]]",[0.53303715]
131,"[[ 12.52361442  -1.66580008   3.97505434]
 [ -1.66580008  17.29949103 -12.64603424]
 [  3.97505434 -12.64603424  42.17689455]]",,[0.50326925 0.28001021 0.19723283],[ 0.12453052 -0.13489053  0.05274486],[ 0.0213655  -0.0679711   0.16219762],"[[0.10078005]
 [0.9949003 ]
 [0.00409484]]",[0.49102788]
132,"[[ 12.63157962  -1.76028552   4.38627045]
 [ -1.76028552  16.90611951 -12.22504351]
 [  4.38627045 -12.22504351  42.46230087]]",,[0.50446991 0.27873766 0.19776075],[ 0.11790135 -0.12378135  0.05466196],[ 0.02374519 -0.06618061  0.16490849],"[[ 0.10418953]
 [ 0.99455696]
 [-0.00099847]]",[0.47628563]
133,"[[ 12.71579844  -1.82165704   4.68379568]
 [ -1.82165704  16.63598995 -11.91993293]
 [  4.68379568 -11.91993293  42.64821161]]",,[0.50563293 0.27755998 0.19831994],[ 0.11707277 -0.11890063  0.05717261],[ 0.02559999 -0.06515019  0.16751241],"[[ 1.11890497e-01]
 [ 9.93720197e-01]
 [-8.29183457e-04]]",[0.45918368]
134,"[[ 12.82202075  -1.87407172   5.0403258 ]
 [ -1.87407172  16.27257439 -11.4911114 ]
 [  5.0403258  -11.4911114   42.90540486]]",,[0.50681082 0.27637371 0.19892964],[ 0.11649525 -0.12235122  0.05890783],[ 0.02787345 -0.06354686  0.17090962],"[[ 0.11943391]
 [ 0.99284163]
 [-0.00101495]]",[0.43642108]
135,"[[13.82428208 -1.5830911   7.73563006]
 [-1.5830911  13.37378833 -6.71289117]
 [ 7.73563006 -6.71289117 44.80192959]]",,[0.50804721 0.2750811  0.19956548],[ 0.12315516 -0.13052475  0.06405863],[ 0.04805497 -0.04170155  0.20377082],"[[0.13075219]
 [0.9913973 ]
 [0.00593794]]",[0.40531108]
136,"[[14.20065834 -1.34317788  8.51919458]
 [-1.34317788 12.81981232 -5.19971389]
 [ 8.51919458 -5.19971389 44.97952934]]",,[0.50928367 0.27373274 0.20019297],[ 0.12142452 -0.13196476  0.06224789],[ 0.05588792 -0.03411134  0.21635345],"[[0.13891913]
 [0.99028488]
 [0.00611057]]",[0.36591438]
137,"[[13.91687852 -1.6163184   7.91964129]
 [-1.6163184  13.3628851  -6.67786811]
 [ 7.91964129 -6.67786811 44.72023639]]",,[0.51055974 0.272395   0.20087271],[ 0.12743821 -0.13384283  0.06833485],[ 0.0501117  -0.04225435  0.20703799],"[[0.14760533]
 [0.98902752]
 [0.00610229]]",[0.3319861]
138,"[[13.49117322 -1.91167325  6.91405409]
 [-1.91167325 14.45075122 -8.86376714]
 [ 6.91405409 -8.86376714 44.05807555]]",,[0.51190063 0.27110392 0.20165344],[ 0.13515239 -0.12510164  0.07994602],[ 0.04167826 -0.05343122  0.19324766],"[[0.15682142]
 [0.98760623]
 [0.0064011 ]]",[0.30545157]
139,"[[13.56713421 -1.93285765  7.08695866]
 [-1.93285765 14.38393027 -8.74084822]
 [ 7.08695866 -8.74084822 44.04893552]]",,[0.51327916 0.26986279 0.20249776],[ 0.13594588 -0.12138562  0.08446854],[ 0.0432504  -0.05334379  0.19558876],"[[0.16584559]
 [0.98612252]
 [0.00759108]]",[0.28456112]
140,"[[13.72714865 -1.92006865  7.45034531]
 [-1.92006865 14.13453754 -8.28253809]
 [ 7.45034531 -8.28253809 44.13831382]]",,[0.51478795 0.26858475 0.20346488],[ 0.13655559 -0.11512627  0.08976502],[ 0.04644977 -0.05163815  0.20036889],"[[0.17597382]
 [0.98436274]
 [0.00795084]]",[0.2606878]
141,"[[14.42381309 -1.88123767  8.82288763]
 [-1.88123767 13.46011884 -6.84786654]
 [ 8.82288763 -6.84786654 44.11606807]]",,[0.51614988 0.2674613  0.20438672],[ 0.13570044 -0.1112325   0.09459467],[ 0.05855902 -0.04545047  0.21315987],"[[0.17861744]
 [0.98388888]
 [0.00764701]]",[0.23337265]
142,"[[14.3704394  -2.04364772  8.69139456]
 [-2.04364772 13.76190795 -7.49318827]
 [ 8.69139456 -7.49318827 43.86765266]]",,[0.51742393 0.2664267  0.20528991],[ 0.14270618 -0.11737128  0.1020587 ],[ 0.05765384 -0.04970561  0.21139215],"[[0.19751007]
 [0.98023008]
 [0.01177929]]",[0.21229131]
143,"[[15.67438911 -0.72726709 10.87418756]
 [-0.72726709 12.14394704 -2.1523139 ]
 [10.87418756 -2.1523139  44.18166386]]",,[0.51888348 0.26520905 0.20633629],[ 0.1421741  -0.1158006   0.10516556],[ 0.07986957 -0.01580848  0.23637035],"[[0.21281187]
 [0.97701736]
 [0.0121734 ]]",[0.17927575]
144,"[[15.39896199 -1.03359477 10.47575157]
 [-1.03359477 12.31430718 -3.18558492]
 [10.47575157 -3.18558492 44.28673083]]",,[0.52027834 0.26399414 0.20734395],[ 0.13797511 -0.11813531  0.10011451],[ 0.07681781 -0.02335963  0.23675589],"[[0.22274535]
 [0.97472995]
 [0.01691263]]",[0.16085163]
145,"[[14.46019656 -1.7502342   8.91353967]
 [-1.7502342  13.24515244 -6.34127459]
 [ 8.91353967 -6.34127459 44.294651  ]]",,[0.52165364 0.26281736 0.20836514],[ 0.1385079  -0.12350431  0.10108977],[ 0.06243226 -0.04441559  0.22619834],"[[0.23192247]
 [0.97263725]
 [0.01373888]]",[0.14730172]
146,"[[14.51212082 -1.72076282  9.00913834]
 [-1.72076282 13.17869518 -6.17111654]
 [ 9.00913834 -6.17111654 44.30918401]]",,[0.52306806 0.2616572  0.20946158],[ 0.14212493 -0.11661882  0.11083596],[ 0.06372665 -0.04365175  0.22854086],"[[0.23678443]
 [0.97146298]
 [0.01388532]]",[0.13764979]
147,"[[14.63774506 -1.70139455  9.22531191]
 [-1.70139455 13.09743108 -5.95049751]
 [ 9.22531191 -5.95049751 44.26482385]]",,[0.52481018 0.26029381 0.21085743],[ 0.14307631 -0.11098003  0.11683785],[ 0.06649139 -0.04288818  0.23254856],"[[0.24758441]
 [0.96876266]
 [0.01417316]]",[0.12251265]
148,"[[14.74859521 -1.69622039  9.40837331]
 [-1.69622039 13.04677604 -5.80612038]
 [ 9.40837331 -5.80612038 44.20462874]]",,[0.52593878 0.25944511 0.21180289],[ 0.14148715 -0.10522     0.12104497],[ 0.06884902 -0.04248829  0.23566848],"[[0.256352  ]
 [0.96647693]
 [0.01435256]]",[0.11147184]
149,"[[14.88965603 -1.67133826  9.63764149]
 [-1.67133826 12.96667962 -5.57428248]
 [ 9.63764149 -5.57428248 44.14366435]]",,[0.52704533 0.25862066 0.21276885],[ 0.1368531  -0.10173356  0.11979071],[ 0.07082912 -0.04096661  0.23623076],"[[0.26695359]
 [0.96360971]
 [0.01386064]]",[0.09636417]
150,"[[15.39668862 -1.29998532 10.44286048]
 [-1.29998532 12.49753216 -3.99670586]
 [10.44286048 -3.99670586 44.10577922]]",,[0.5290839  0.25692575 0.21460704],[ 0.1334179  -0.12102658  0.11893406],[ 0.07679211 -0.02938998  0.23609151],"[[0.28307724]
 [0.95898251]
 [0.0148267 ]]",[0.0708991]
