,D,eigen_values_obs,pos,vel,des_vel,normals,dists
1827,"[[ 1.62632006e+01  5.74246230e-02 -5.46375846e-01]
 [ 5.74246230e-02  1.24535766e+01 -2.49759716e-04]
 [-5.46375846e-01 -2.49759716e-04  1.20701357e+01]]","[[12.          0.          0.        ]
 [ 0.         16.25489522  0.        ]
 [ 0.          0.         12.        ]]",[ 0.3389536  -0.40111759  0.17131589],[-0.05843857 -0.08399228  0.02419316],[-0.08789801 -0.14691375  0.00897687],"[[-0.05169127]
 [-0.99862216]
 [-0.00904445]]",[4.50777381]
1828,"[[ 1.62387285e+01  9.27297268e-02 -5.43097028e-01]
 [ 9.27297268e-02  1.25110223e+01 -3.89790039e-03]
 [-5.43097028e-01 -3.89790039e-03  1.20697108e+01]]","[[12.          0.          0.        ]
 [ 0.         16.21918278  0.        ]
 [ 0.          0.         12.        ]]",[ 0.33835595 -0.40196998  0.17154306],[-0.05767613 -0.08206119  0.02172182],[-0.08759968 -0.1471257   0.00894638],"[[-0.05166143]
 [-0.99862387]
 [-0.00902595]]",[4.53004386]
1829,"[[ 1.62119109e+01  1.36130370e-01 -5.39871343e-01]
 [ 1.36130370e-01  1.25826063e+01 -8.34426563e-03]
 [-5.39871343e-01 -8.34426563e-03  1.20693426e+01]]","[[12.          0.          0.        ]
 [ 0.         16.17868908  0.        ]
 [ 0.          0.         12.        ]]",[ 0.33767468 -0.40295351  0.17180717],[-0.05642252 -0.08187175  0.0225141 ],[-0.0872654  -0.14736705  0.00890938],"[[-0.05166303]
 [-0.99862333]
 [-0.00907621]]",[4.55566296]
1830,"[[ 1.61814126e+01  1.69358839e-01 -5.27039114e-01]
 [ 1.69358839e-01  1.26451100e+01 -1.21623401e-02]
 [-5.27039114e-01 -1.21623401e-02  1.20665619e+01]]","[[12.          0.          0.        ]
 [ 0.         16.13379454  0.        ]
 [ 0.          0.         12.        ]]",[ 0.33721665 -0.40359852  0.1719783 ],[-0.05818642 -0.07913965  0.02018627],[-0.08707593 -0.1475453   0.00890296],"[[-0.0526927 ]
 [-0.99858111]
 [-0.00769697]]",[4.57640182]
1831,"[[16.15579727  0.20970682 -0.52489036]
 [ 0.20970682 12.71288415 -0.01636576]
 [-0.52489036 -0.01636576 12.06644117]]","[[12.         0.         0.       ]
 [ 0.        16.0958379  0.       ]
 [ 0.         0.        12.       ]]",[ 0.33660734 -0.40441249  0.17218025],[-0.06267556 -0.08428017  0.02155637],[-0.08674685 -0.14775639  0.00889017],"[[-0.0526927 ]
 [-0.99858111]
 [-0.00769697]]",[4.5974861]
1832,"[[16.14226005  0.23390904 -0.52428442]
 [ 0.23390904 12.7542741  -0.01899253]
 [-0.52428442 -0.01899253 12.0665105 ]]","[[12.          0.          0.        ]
 [ 0.         16.07491486  0.        ]
 [ 0.          0.         12.        ]]",[ 0.3362875  -0.40482679  0.17227584],[-0.06229293 -0.08269823  0.02003339],[-0.08657735 -0.14787497  0.00891027],"[[-0.05275401]
 [-0.99857876]
 [-0.00758154]]",[4.60977099]
1833,"[[16.09372546  0.30900041 -0.52113223]
 [ 0.30900041 12.88365012 -0.0271808 ]
 [-0.52113223 -0.0271808  12.06651199]]","[[12.          0.          0.        ]
 [ 0.         16.00386799  0.        ]
 [ 0.          0.         12.        ]]",[ 0.33521046 -0.40617319  0.17257501],[-0.06562547 -0.080961    0.01799167],[-0.08595138 -0.14824785  0.00893879],"[[-0.05281249]
 [-0.99857755]
 [-0.00732894]]",[4.64546719]
1834,"[[16.06808875  0.35169525 -0.52199741]
 [ 0.35169525 12.95749404 -0.03175387]
 [-0.52199741 -0.03175387 12.0671731 ]]","[[12.          0.          0.        ]
 [ 0.         15.96639777  0.        ]
 [ 0.          0.         12.        ]]",[ 0.33460747 -0.40691582  0.17273935],[-0.06651072 -0.08168745  0.0174484 ],[-0.08559454 -0.14844879  0.00894834],"[[-0.05275584]
 [-0.99857875]
 [-0.00757008]]",[4.66436513]
1835,"[[16.05179636  0.39504388 -0.53313785]
 [ 0.39504388 13.0265183  -0.03612491]
 [-0.53313785 -0.03612491 12.07040505]]","[[12.          0.          0.        ]
 [ 0.         15.94258748  0.        ]
 [ 0.          0.         12.        ]]",[ 0.33394026 -0.40773649  0.17291778],[-0.0660933  -0.08098869  0.01749965],[-0.08515977 -0.14866701  0.00895285],"[[-0.05159974]
 [-0.99862588]
 [-0.00915543]]",[4.68113943]
1836,"[[16.00563755  0.4528246  -0.51833002]
 [ 0.4528246  13.13731266 -0.04295532]
 [-0.51833002 -0.04295532 12.06729719]]","[[12.          0.          0.        ]
 [ 0.         15.87455618  0.        ]
 [ 0.          0.         12.        ]]",[ 0.33321794 -0.40861643  0.17310711],[-0.06516279 -0.07840998  0.01648103],[-0.08474814 -0.14891323  0.00896002],"[[-0.05278694]
 [-0.99857791]
 [-0.00746303]]",[4.70677475]
1837,"[[15.98208291  0.50113748 -0.51760051]
 [ 0.50113748 13.22440891 -0.04834231]
 [-0.51760051 -0.04834231 12.06752187]]","[[12.          0.          0.        ]
 [ 0.         15.83708824  0.        ]
 [ 0.          0.         12.        ]]",[ 0.33263188 -0.40934337  0.17326958],[-0.06728566 -0.07871942  0.01559766],[-0.0844043  -0.14910855  0.00896811],"[[-0.05281861]
 [-0.9985761 ]
 [-0.00748098]]",[4.72589361]
1838,"[[15.96462074  0.55613228 -0.52774212]
 [ 0.55613228 13.3180054  -0.0542173 ]
 [-0.52774212 -0.0542173  12.07056579]]","[[12.          0.          0.        ]
 [ 0.         15.80888113  0.        ]
 [ 0.          0.         12.        ]]",[ 0.33190175 -0.41023477  0.1734662 ],[-0.06401409 -0.08142366  0.01932756],[-0.08392773 -0.14934644  0.00897389],"[[-0.05168111]
 [-0.99862345]
 [-0.00895951]]",[4.74540648]
1839,"[[15.94243859  0.59967926 -0.52574943]
 [ 0.59967926 13.39848889 -0.05912346]
 [-0.52574943 -0.05912346 12.07044452]]","[[12.          0.          0.        ]
 [ 0.         15.77422099  0.        ]
 [ 0.          0.         12.        ]]",[ 0.3313663  -0.410892    0.17361429],[-0.06792901 -0.0825778   0.01856159],[-0.08359925 -0.14952516  0.00896675],"[[-0.05166201]
 [-0.99862487]
 [-0.0089107 ]]",[4.76154577]
1840,"[[15.75672979  0.72426483 -0.4625744 ]
 [ 0.72426483 13.69204835 -0.07456003]
 [-0.4625744  -0.07456003 12.05709549]]","[[12.          0.          0.        ]
 [ 0.         15.51815141  0.        ]
 [ 0.          0.         12.        ]]",[ 0.33046156 -0.41201447  0.17387545],[-0.06197158 -0.07852611  0.01894385],[-0.08324901 -0.14981117  0.0089909 ],"[[-0.06442944]
 [-0.99792136]
 [-0.00134786]]",[4.81679208]
1841,"[[15.74999942  0.80114878 -0.46725396]
 [ 0.80114878 13.8329928  -0.08356956]
 [-0.46725396 -0.08356956 12.05837933]]","[[12.          0.          0.        ]
 [ 0.         15.48928972  0.        ]
 [ 0.          0.         12.        ]]",[ 0.3299038  -0.4127174   0.17404412],[-0.06268148 -0.07638681  0.01757585],[-0.08297867 -0.15003218  0.00904516],"[[-0.06436952]
 [-0.99792484]
 [-0.0016057 ]]",[4.84148908]
1842,"[[15.74685496  0.85094148 -0.46829498]
 [ 0.85094148 13.92476725 -0.08935844]
 [-0.46829498 -0.08935844 12.05869595]]","[[12.          0.          0.        ]
 [ 0.         15.47147656  0.        ]
 [ 0.          0.         12.        ]]",[ 0.32955091 -0.41317551  0.17416334],[-0.05818337 -0.07704879  0.02078544],[-0.08280414 -0.15017392  0.00905974],"[[-0.06425232]
 [-0.99793237]
 [-0.00162123]]",[4.8569636]
1843,"[[15.71894803  0.94380726 -0.46600292]
 [ 0.94380726 14.10251597 -0.09976968]
 [-0.46600292 -0.09976968 12.05857611]]","[[12.          0.          0.        ]
 [ 0.         15.41610947  0.        ]
 [ 0.          0.         12.        ]]",[ 0.32870089 -0.41423895  0.17442901],[-0.06012409 -0.07540723  0.01917098],[-0.08228944 -0.1504664   0.0090249 ],"[[-0.0644158 ]
 [-0.99792174]
 [-0.00167256]]",[4.88533915]
1844,"[[15.70043053  0.99403972 -0.46421325]
 [ 0.99403972 14.20050489 -0.10543454]
 [-0.46421325 -0.10543454 12.05842681]]","[[12.          0.          0.        ]
 [ 0.         15.38325281  0.        ]
 [ 0.          0.         12.        ]]",[ 0.32819163 -0.41485769  0.17457829],[-0.06462778 -0.0760859   0.01724335],[-0.08196018 -0.15064346  0.00900007],"[[-0.06439098]
 [-0.99792331]
 [-0.00169373]]",[4.90025601]
1845,"[[15.67477211  1.0608083  -0.46230514]
 [ 1.0608083  14.33260764 -0.11336766]
 [-0.46230514 -0.11336766 12.05835948]]","[[12.          0.          0.        ]
 [ 0.         15.33905809  0.        ]
 [ 0.          0.         12.        ]]",[ 0.32750264 -0.41565467  0.17475239],[-0.067941   -0.07852303  0.01724773],[-0.08149463 -0.15087511  0.00899003],"[[-0.06427902]
 [-0.99793065]
 [-0.00162189]]",[4.91969728]
1846,"[[15.64807655  1.131948   -0.46056892]
 [ 1.131948   14.47543305 -0.12180204]
 [-0.46056892 -0.12180204 12.05835644]]","[[12.          0.          0.        ]
 [ 0.         15.29246711  0.        ]
 [ 0.          0.         12.        ]]",[ 0.32680309 -0.41646207  0.17493143],[-0.06788869 -0.07854614  0.01760345],[-0.08102501 -0.15110485  0.00897781],"[[-0.06433413]
 [-0.99792714]
 [-0.00159492]]",[4.94003512]
1847,"[[15.62688389  1.20470267 -0.45966675]
 [ 1.20470267 14.62182903 -0.13048983]
 [-0.45966675 -0.13048983 12.05847928]]","[[12.          0.          0.        ]
 [ 0.         15.25156874  0.        ]
 [ 0.          0.         12.        ]]",[ 0.3261218  -0.41725722  0.17511077],[-0.06813282 -0.07995186  0.01812742],[-0.08057373 -0.15133396  0.00896746],"[[-0.0641311 ]
 [-0.99794015]
 [-0.00162791]]",[4.96021948]
1848,"[[12.85091505 -0.5799702  -0.63805678]
 [-0.5799702  15.3771063   0.57748752]
 [-0.63805678  0.57748752 12.4852649 ]]","[[12.          0.          0.        ]
 [ 0.         13.29567654  0.        ]
 [ 0.          0.         12.        ]]",[ 0.32543757 -0.41804746  0.17528213],[-0.06669149 -0.07836484  0.01816304],[-0.02630631  0.1669109   0.0268504 ],"[[-0.06400386]
 [-0.997948  ]
 [-0.00181765]]",[4.98064375]
1849,"[[12.84501738 -0.60589692 -0.63347799]
 [-0.60589692 15.56441102  0.60386294]
 [-0.63347799  0.60386294 12.48204935]]","[[12.          0.          0.        ]
 [ 0.         13.28492895  0.        ]
 [ 0.          0.         12.        ]]",[ 0.32475739 -0.41883071  0.17545693],[-0.06910351 -0.07830906  0.01702629],[-0.02618346  0.16703574  0.02671719],"[[-0.06408927]
 [-0.99794243]
 [-0.00186361]]",[5.00141852]
1850,"[[12.84672566 -0.61571969 -0.59839019]
 [-0.61571969 15.66923625  0.61501403]
 [-0.59839019  0.61501403 12.43293265]]","[[12.          0.          0.        ]
 [ 0.         13.23051125  0.        ]
 [ 0.          0.         12.        ]]",[ 0.32408503 -0.41954919  0.17561558],[-0.06831109 -0.06925389  0.0160379 ],[-0.02606551  0.16687999  0.02668048],"[[-0.064971  ]
 [-0.99780965]
 [-0.01243685]]",[5.01289127]
1851,"[[12.83962414 -0.64235766 -0.59503557]
 [-0.64235766 15.86491608  0.64349305]
 [-0.59503557  0.64349305 12.4322033 ]]","[[12.         0.         0.       ]
 [ 0.        13.2204389  0.       ]
 [ 0.         0.        12.       ]]",[ 0.32341465 -0.42009628  0.17570756],[-0.06947096 -0.05172573  0.00723543],[-0.02594484  0.16700094  0.02659881],"[[-0.06487778]
 [-0.99781524]
 [-0.01247513]]",[5.03371238]
1852,"[[12.82643708 -0.67422734 -0.62335402]
 [-0.67422734 16.07067573  0.67637633]
 [-0.62335402  0.67637633 12.47817567]]","[[12.          0.          0.        ]
 [ 0.         13.25760039  0.        ]
 [ 0.          0.         12.        ]]",[ 0.32273023 -0.42046949  0.17572974],[-0.0703823  -0.03394338 -0.00012055],[-0.02585535  0.16733512  0.02647321],"[[-0.06387969]
 [-0.99795585]
 [-0.00187479]]",[5.05491068]
1853,"[[12.83074784 -0.65895338 -0.59037555]
 [-0.65895338 16.0047453   0.66274387]
 [-0.59037555  0.66274387 12.43041296]]","[[12.         0.         0.       ]
 [ 0.        13.2085275  0.       ]
 [ 0.         0.        12.       ]]",[ 0.321774   -0.42070638  0.17569096],[-0.06809001 -0.00925116 -0.00440757],[-0.0257745   0.16710472  0.026507  ],"[[-0.06483947]
 [-0.99781721]
 [-0.01251654]]",[5.04816173]
1854,"[[12.99431542  2.02459333 -0.61570165]
 [ 2.02459333 58.19780617  0.76011828]
 [-0.61570165  0.76011828 12.47763877]]","[[60.          0.          0.        ]
 [ 0.         13.25171837  0.        ]
 [ 0.          0.         12.        ]]",[ 0.3211559  -0.42068971  0.17561612],[-0.07101352  0.00607578 -0.01255185],[-0.02572739  0.16736958  0.02644875],"[[-0.0640079 ]
 [-0.9979476 ]
 [-0.00189034]]",[5.05793585]
1855,"[[13.00513606  2.09357887 -0.55573201]
 [ 2.09357887 58.24043607  1.18046731]
 [-0.55573201  1.18046731 12.43778129]]","[[60.          0.          0.        ]
 [ 0.         13.20635455  0.        ]
 [ 0.          0.         12.        ]]",[ 0.32067972 -0.42059871  0.17552815],[-0.06828315  0.01693326 -0.01638442],[-0.02570607  0.16710106  0.02653041],"[[-0.06475898]
 [-0.99782426]
 [-0.01236993]]",[5.04352544]
1856,"[[12.99150912  2.04630099 -0.61543947]
 [ 2.04630099 58.24029576  0.74793653]
 [-0.61543947  0.74793653 12.47893919]]","[[60.         0.         0.       ]
 [ 0.        13.2512058  0.       ]
 [ 0.         0.        12.       ]]",[ 0.3200703  -0.42026738  0.17534779],[-0.05621892  0.0440834  -0.02145501],[-0.02568311  0.16733493  0.02652479],"[[-0.06387787]
 [-0.99795582]
 [-0.00195058]]",[5.04684412]
1857,"[[13.01062589  2.14105285 -0.61178911]
 [ 2.14105285 58.29718558  0.7842855 ]
 [-0.61178911  0.7842855  12.47398745]]","[[60.          0.          0.        ]
 [ 0.         13.25875882  0.        ]
 [ 0.          0.         12.        ]]",[ 0.31955682 -0.41961881  0.17510137],[-0.05148215  0.06898692 -0.02627177],[-0.02571385  0.16724662  0.02661141],"[[-0.06520724]
 [-0.99786611]
 [-0.0033544 ]]",[5.02931252]
1858,"[[12.9968718   2.12912538 -0.61964775]
 [ 2.12912538 58.38412525  0.69944901]
 [-0.61964775  0.69944901 12.48297968]]","[[60.          0.          0.        ]
 [ 0.         13.26248397  0.        ]
 [ 0.          0.         12.        ]]",[ 0.3190681  -0.41876743  0.17483545],[-0.04425053  0.0924074  -0.02719304],[-0.02575686  0.16714297  0.02675192],"[[-0.0637688 ]
 [-0.99796263]
 [-0.00203001]]",[5.00729465]
1859,"[[13.00478838  2.21430463 -0.62701145]
 [ 2.21430463 58.51961079  0.64243557]
 [-0.62701145  0.64243557 12.48967175]]","[[60.          0.          0.        ]
 [ 0.         13.27834754  0.        ]
 [ 0.          0.         12.        ]]",[ 0.31841627 -0.41717993  0.17440579],[-0.04454065  0.10844966 -0.02742273],[-0.02584432  0.16694833  0.02701192],"[[-0.06383128]
 [-0.997959  ]
 [-0.00184278]]",[4.96782034]
1860,"[[13.00649984  2.24706144 -0.62921627]
 [ 2.24706144 58.58598708  0.62376099]
 [-0.62921627  0.62376099 12.4923449 ]]","[[60.          0.          0.        ]
 [ 0.         13.28413828  0.        ]
 [ 0.          0.         12.        ]]",[ 0.31811174 -0.41639849  0.17419519],[-0.04345109  0.10959675 -0.03089207],[-0.0258931   0.16684354  0.02714977],"[[-0.06366194]
 [-0.99796959]
 [-0.00196528]]",[4.94799412]
1861,"[[13.02781372  2.34591389 -0.62816241]
 [ 2.34591389 58.64473106  0.65487315]
 [-0.62816241  0.65487315 12.4895593 ]]","[[60.          0.          0.        ]
 [ 0.         13.29582074  0.        ]
 [ 0.          0.         12.        ]]",[ 0.31780175 -0.41548577  0.17396317],[-0.03610735  0.11080458 -0.02675313],[-0.02594928  0.16672874  0.02728891],"[[-0.06502329]
 [-0.99787852]
 [-0.00322917]]",[4.92724214]
1862,"[[13.03384522  2.39769073 -0.63296016]
 [ 2.39769073 58.72956626  0.62378035]
 [-0.63296016  0.62378035 12.49380154]]","[[60.          0.          0.        ]
 [ 0.         13.30705334  0.        ]
 [ 0.          0.         12.        ]]",[ 0.31755601 -0.41437189  0.17374146],[-0.02020337  0.11512218 -0.02140461],[-0.02603205  0.16658084  0.0274691 ],"[[-0.06502329]
 [-0.99787852]
 [-0.00322917]]",[4.89987164]
1863,"[[13.03919893  2.43998053 -0.6350567 ]
 [ 2.43998053 58.80617857  0.61293502]
 [-0.6350567   0.61293502 12.49585388]]","[[60.          0.          0.        ]
 [ 0.         13.31554162  0.        ]
 [ 0.          0.         12.        ]]",[ 0.31745025 -0.41328084  0.17358709],[-0.00761688  0.10754045 -0.01341475],[-0.02612911  0.16642905  0.02763458],"[[-0.06492603]
 [-0.99788348]
 [-0.00362778]]",[4.87425481]
1864,"[[13.06203364  2.54957732 -0.58079549]
 [ 2.54957732 58.87866071  1.01538763]
 [-0.58079549  1.01538763 12.46008422]]","[[60.          0.          0.        ]
 [ 0.         13.28562807  0.        ]
 [ 0.          0.         12.        ]]",[ 0.31743958 -0.4122363   0.17347534],[ 0.00244522  0.10025669 -0.00855283],[-0.02620465  0.16603942  0.02786632],"[[-0.06610568]
 [-0.99772193]
 [-0.0134532 ]]",[4.84344709]
1865,"[[13.06680208  2.58288416 -0.58528901]
 [ 2.58288416 58.93674298  0.99694644]
 [-0.58528901  0.99694644 12.46435265]]","[[60.          0.          0.        ]
 [ 0.         13.29574598  0.        ]
 [ 0.          0.         12.        ]]",[ 0.31750829 -0.41112212  0.17339463],[ 0.00432116  0.08633676 -0.00639985],[-0.02628622  0.16591354  0.02804281],"[[-0.06605231]
 [-0.99772519]
 [-0.0134738 ]]",[4.82216487]
1866,"[[13.05148032  2.54270944 -0.59176441]
 [ 2.54270944 58.98416888  0.94207873]
 [-0.59176441  0.94207873 12.47094951]]","[[60.          0.          0.        ]
 [ 0.         13.29672419  0.        ]
 [ 0.          0.         12.        ]]",[ 0.31760487 -0.41046784  0.17337767],[ 0.01227585  0.08138345 -0.00205587],[-0.02634134  0.16582766  0.02816335],"[[-0.06460475]
 [-0.99783202]
 [-0.01254972]]",[4.80776926]
1867,"[[13.05787694  2.58155202 -0.595506  ]
 [ 2.58155202 59.05451552  0.92756122]
 [-0.595506    0.92756122 12.47430462]]","[[60.          0.          0.        ]
 [ 0.         13.30788599  0.        ]
 [ 0.          0.         12.        ]]",[ 0.31789555 -0.40943073  0.17340591],[0.02657328 0.06894277 0.00515239],[-0.02645807  0.16564973  0.02834252],"[[-0.064517  ]
 [-0.99783483]
 [-0.01277527]]",[4.78021993]
1868,"[[13.06598486  2.61791827 -0.59938259]
 [ 2.61791827 59.10156862  0.91253264]
 [-0.59938259  0.91253264 12.47682192]]","[[60.          0.          0.        ]
 [ 0.         13.31850114  0.        ]
 [ 0.          0.         12.        ]]",[ 0.31823281 -0.40872344  0.17345538],[0.03820593 0.07110967 0.00660576],[-0.02655329  0.1655234   0.02845793],"[[-0.06468267]
 [-0.99782356]
 [-0.01281743]]",[4.76049641]
1869,"[[13.07202883  2.6450973  -0.60372339]
 [ 2.6450973  59.15203351  0.89273294]
 [-0.60372339  0.89273294 12.47969693]]","[[60.          0.          0.        ]
 [ 0.         13.32886274  0.        ]
 [ 0.          0.         12.        ]]",[ 0.31866487 -0.40795118  0.17350542],[0.0381013  0.07299032 0.00173756],[-0.02666864  0.16539221  0.02857625],"[[-0.06461511]
 [-0.99782847]
 [-0.01277633]]",[4.7391329]
1870,"[[13.06556527  2.61508937 -0.67454118]
 [ 2.61508937 59.18192877  0.3985821 ]
 [-0.67454118  0.3985821  12.5305077 ]]","[[60.          0.          0.        ]
 [ 0.         13.38869778  0.        ]
 [ 0.          0.         12.        ]]",[ 0.3189945  -0.40739278  0.17353733],[0.0381362  0.07067528 0.00205995],[-0.02677025  0.16555018  0.02859878],"[[-0.06384721]
 [-0.99795774]
 [-0.0019723 ]]",[4.73151785]
1871,"[[13.09009894  2.7158603  -0.61422876]
 [ 2.7158603  59.24515233  0.84460184]
 [-0.61422876  0.84460184 12.48542802]]","[[60.          0.          0.        ]
 [ 0.         13.35347537  0.        ]
 [ 0.          0.         12.        ]]",[ 0.31953966 -0.40652662  0.17359743],[0.04123074 0.06376153 0.0059576 ],[-0.02690258  0.16514523  0.02877992],"[[-0.06492553]
 [-0.99781222]
 [-0.01246821]]",[4.69607594]
1872,"[[13.08044854  2.67423458 -0.68542396]
 [ 2.67423458 59.26724598  0.34882139]
 [-0.68542396  0.34882139 12.53774102]]","[[60.          0.          0.        ]
 [ 0.         13.41169308  0.        ]
 [ 0.          0.         12.        ]]",[ 0.31992567 -0.40596225  0.17363481],[0.04299774 0.06213015 0.00447113],[-0.02698718  0.16533935  0.02880089],"[[-0.06401756]
 [-0.99794744]
 [-0.00162955]]",[4.69179107]
1873,"[[13.08632468  2.69628961 -0.68967327]
 [ 2.69628961 59.30042412  0.33137003]
 [-0.68967327  0.33137003 12.54065135]]","[[60.          0.          0.        ]
 [ 0.         13.42092612  0.        ]
 [ 0.          0.         12.        ]]",[ 0.32027562 -0.40546848  0.1736617 ],[0.04159455 0.05921219 0.00338005],[-0.02707576  0.16523496  0.02888442],"[[-0.06406212]
 [-0.99794473]
 [-0.00153945]]",[4.67541544]
1874,"[[13.11380553  2.80141819 -0.67136038]
 [ 2.80141819 59.33142001  0.49111894]
 [-0.67136038  0.49111894 12.52260792]]","[[60.         0.         0.       ]
 [ 0.        13.4193246  0.       ]
 [ 0.         0.        12.       ]]",[ 0.3208479  -0.40470133  0.17369751],[0.04706257 0.06595815 0.00216887],[-0.02712678  0.16505278  0.02897311],"[[-0.06577263]
 [-0.99782006]
 [-0.00539264]]",[4.65368468]
1875,"[[13.11721951  2.81277585 -0.67463345]
 [ 2.81277585 59.35523913  0.47727844]
 [-0.67463345  0.47727844 12.52492341]]","[[60.          0.          0.        ]
 [ 0.         13.42596294  0.        ]
 [ 0.          0.         12.        ]]",[ 0.32129426 -0.40409822  0.173717  ],[ 0.04898524  0.06981584 -0.00045189],[-0.02719805  0.16497013  0.02903539],"[[-0.0657098 ]
 [-0.99782475]
 [-0.0052908 ]]",[4.64120175]
1876,"[[13.12398582  2.83484213 -0.68180966]
 [ 2.83484213 59.37859806  0.44455203]
 [-0.68180966  0.44455203 12.53001031]]","[[60.          0.          0.        ]
 [ 0.         13.43769596  0.        ]
 [ 0.          0.         12.        ]]",[ 0.32173823 -0.40346923  0.17373788],[0.04811826 0.06824294 0.00353705],[-0.02727391  0.16489621  0.02911577],"[[-0.06588083]
 [-0.99781606]
 [-0.00477689]]",[4.62791628]
1877,"[[13.1070742   2.76732039 -0.70705268]
 [ 2.76732039 59.41276952  0.26835213]
 [-0.70705268  0.26835213 12.5539114 ]]","[[60.          0.          0.        ]
 [ 0.         13.45696174  0.        ]
 [ 0.          0.         12.        ]]",[ 0.32206844 -0.40296856  0.17374519],[0.04545916 0.0688309  0.00251382],[-0.02741197  0.16485116  0.02923903],"[[-0.06413352]
 [-0.99794067]
 [-0.00114853]]",[4.61498411]
1878,"[[13.11035533  2.77716974 -0.71137596]
 [ 2.77716974 59.43941322  0.25790554]
 [-0.71137596  0.25790554 12.55824748]]","[[60.          0.          0.        ]
 [ 0.         13.46583077  0.        ]
 [ 0.          0.         12.        ]]",[ 0.32234422 -0.4025356   0.17375164],[ 0.04690276  0.07372341 -0.00010098],[-0.02749752  0.16474158  0.0293649 ],"[[-0.06400317]
 [-0.99794904]
 [-0.00114688]]",[4.59967322]
1879,"[[12.9934994   2.32669868 -0.66361841]
 [ 2.32669868 59.57466384  0.48846139]
 [-0.66361841  0.48846139 12.54231333]]","[[60.          0.          0.        ]
 [ 0.         13.38860728  0.        ]
 [ 0.          0.         12.        ]]",[ 0.32293032 -0.40156398  0.17373751],[ 0.04410222  0.07552068 -0.00297245],[-0.02796387  0.16406066  0.02980925],"[[-0.05298135]
 [-0.99857087]
 [-0.00701321]]",[4.54852148]
1880,"[[13.13375431  2.84169423 -0.72814981]
 [ 2.84169423 59.53383778  0.22856048]
 [-0.72814981  0.22856048 12.57201344]]","[[60.          0.          0.        ]
 [ 0.         13.50422915  0.        ]
 [ 0.          0.         12.        ]]",[ 0.32361686 -0.40043688  0.17372706],[ 0.04895035  0.08311642 -0.00264995],[-0.02787207  0.16436274  0.02980351],"[[-0.06414958]
 [-0.99793939]
 [-0.00134271]]",[4.53710322]
1881,"[[13.17687594  2.98681627 -0.6604928 ]
 [ 2.98681627 59.54184026  0.75735377]
 [-0.6604928   0.75735377 12.51889192]]","[[60.          0.          0.        ]
 [ 0.         13.46969054  0.        ]
 [ 0.          0.         12.        ]]",[ 0.32416098 -0.39956978  0.17371215],[ 0.05268699  0.08714516 -0.00343742],[-0.02793761  0.16394055  0.02998114],"[[-0.06673802]
 [-0.99768599]
 [-0.01298846]]",[4.51284247]
1882,"[[13.17910868  2.99397988 -0.66020828]
 [ 2.99397988 59.54734035  0.7696101 ]
 [-0.66020828  0.7696101  12.51944388]]","[[60.          0.          0.        ]
 [ 0.         13.47179043  0.        ]
 [ 0.          0.         12.        ]]",[ 0.32455254 -0.39893383  0.17368472],[ 0.05583674  0.08843646 -0.00304904],[-0.02795586  0.16389143  0.03003557],"[[-0.06680386]
 [-0.99767748]
 [-0.01330005]]",[4.50787304]
1883,"[[13.16430807  2.94270385 -0.66606898]
 [ 2.94270385 59.57787767  0.73508053]
 [-0.66606898  0.73508053 12.52675959]]","[[60.          0.          0.        ]
 [ 0.         13.47406893  0.        ]
 [ 0.          0.         12.        ]]",[ 0.32505737 -0.39810063  0.17364522],[ 0.05602879  0.09147811 -0.00276383],[-0.02803968  0.16376058  0.03017749],"[[-0.0653932 ]
 [-0.99777812]
 [-0.01274983]]",[4.49061353]
1884,"[[13.17686756  2.97332919 -0.67650543]
 [ 2.97332919 59.61294045  0.71629348]
 [-0.67650543  0.71629348 12.53558192]]","[[60.         0.         0.       ]
 [ 0.        13.4955506  0.       ]
 [ 0.         0.        12.       ]]",[ 0.32578155 -0.39689394  0.17359299],[ 0.055101    0.09358069 -0.00404619],[-0.02820441  0.16353521  0.03041416],"[[-0.06557793]
 [-0.9977675 ]
 [-0.01263152]]",[4.4587449]
1885,"[[13.1897707   2.99521558 -0.68915536]
 [ 2.99521558 59.65477561  0.7008498 ]
 [-0.68915536  0.7008498  12.54708462]]","[[60.          0.          0.        ]
 [ 0.         13.52167644  0.        ]
 [ 0.          0.         12.        ]]",[ 0.32670634 -0.39539372  0.17353593],[ 0.05717949  0.09519709 -0.00604495],[-0.02843653  0.16321475  0.03072883],"[[-0.06549928]
 [-0.99777264]
 [-0.01263377]]",[4.41677733]
1886,"[[13.07904265  2.55876447 -0.67451683]
 [ 2.55876447 59.75432669  0.78140136]
 [-0.67451683  0.78140136 12.55762848]]","[[60.          0.          0.        ]
 [ 0.         13.47626673  0.        ]
 [ 0.          0.         12.        ]]",[ 0.32758191 -0.39403946  0.17348644],[ 0.06257945  0.09616237 -0.00286097],[-0.02890596  0.16250536  0.03126561],"[[-0.05538922]
 [-0.99835374]
 [-0.01489433]]",[4.3597227]
