,D,eigen_values_obs,pos,vel,des_vel,normals,dists
78,"[[13.97026445  8.09030736 -1.26273711]
 [ 8.09030736 45.22045078 -5.18505591]
 [-1.26273711 -5.18505591 12.80928477]]",,[0.53263853 0.41977754 0.23812535],[ 0.1109347  -0.13243389  0.0063662 ],[-0.03935515 -0.16160026  0.02522261],"[[0.14946734]
 [0.98485529]
 [0.08786114]]",[4.58838739]
79,"[[13.9878002   8.12198964 -1.28169484]
 [ 8.12198964 45.18578794 -5.23690068]
 [-1.28169484 -5.23690068 12.82641186]]",,[0.53424279 0.41786663 0.23822504],[ 0.11818566 -0.13994397  0.00770764],[-0.03947861 -0.16130637  0.02545504],"[[0.15377578]
 [0.98436215]
 [0.08593123]]",[4.55468157]
80,"[[13.99490728  8.13424016 -1.29272733]
 [ 8.13424016 45.16738765 -5.27109939]
 [-1.29272733 -5.27109939 12.83770507]]",,[0.53496384 0.41700064 0.23826328],[ 0.11902881 -0.14305623  0.0059607 ],[-0.03951824 -0.16113574  0.02560836],"[[0.15542462]
 [0.98416829]
 [0.08518191]]",[4.53574505]
81,"[[13.9993817   8.14043763 -1.30900315]
 [ 8.14043763 45.14360873 -5.32957689]
 [-1.30900315 -5.32957689 12.85700957]]",,[0.53631432 0.41537501 0.23833469],[ 0.12261241 -0.1471566   0.0063958 ],[-0.03952902 -0.16094152  0.02587981],"[[0.16016622]
 [0.983358  ]
 [0.08575443]]",[4.50124395]
82,"[[14.02661851  8.19150872 -1.32297716]
 [ 8.19150872 45.10974161 -5.3474193 ]
 [-1.32297716 -5.3474193  12.86363988]]",,[0.53803269 0.41330285 0.23842791],[ 0.12207129 -0.14940757  0.00588095],[-0.03974739 -0.16065731  0.02594711],"[[0.16329118]
 [0.98246631]
 [0.08997745]]",[4.44268582]
83,"[[14.04224015  8.21987314 -1.3355097 ]
 [ 8.21987314 45.08441195 -5.37533272]
 [-1.3355097  -5.37533272 12.8733479 ]]",,[0.53888971 0.41226445 0.23847599],[ 0.12325056 -0.14902209  0.00784299],[-0.03986339 -0.16044735  0.02606841],"[[0.16913136]
 [0.98183699]
 [0.08596927]]",[4.4304589]
84,"[[14.05807296  8.24650592 -1.36018465]
 [ 8.24650592 45.04297822 -5.4501327 ]
 [-1.36018465 -5.4501327  12.89894883]]",,[0.54108357 0.40960238 0.23862006],[ 0.11784447 -0.14387625  0.00663885],[-0.03997571 -0.16017894  0.02642003],"[[0.17597093]
 [0.98061186]
 [0.08622417]]",[4.38967802]
85,"[[14.06513883  8.2573498  -1.37708891]
 [ 8.2573498  45.01658205 -5.5062181 ]
 [-1.37708891 -5.5062181  12.91827912]]",,[0.54225529 0.40818002 0.23870528],[ 0.11671509 -0.14205475  0.00879927],[-0.04001934 -0.16001525  0.02668595],"[[0.18059946]
 [0.97971062]
 [0.08689609]]",[4.36028857]
86,"[[14.06696383  8.25800374 -1.39417807]
 [ 8.25800374 44.99265567 -5.57006734]
 [-1.39417807 -5.57006734 12.94038051]]",,[0.54338552 0.4068139  0.23880263],[ 0.111928   -0.13589272  0.01047836],[-0.04000784 -0.15984066  0.0269855 ],"[[0.18469923]
 [0.9788461 ]
 [0.08801428]]",[4.33014006]
87,"[[14.05360554  8.22989973 -1.40757023]
 [ 8.22989973 44.98162596 -5.64088947]
 [-1.40757023 -5.64088947 12.96476851]]",,[0.54451656 0.40543202 0.23890126],[ 0.11287161 -0.13999164  0.00921404],[-0.03984146 -0.1596661   0.0273079 ],"[[0.18637786]
 [0.9783759 ]
 [0.08968771]]",[4.30737984]
88,"[[14.05982513  8.23877136 -1.42599848]
 [ 8.23877136 44.9529689  -5.70362757]
 [-1.42599848 -5.70362757 12.98720596]]",,[0.54569275 0.40396191 0.23899319],[ 0.1187632  -0.15037297  0.00808652],[-0.03987117 -0.15947442  0.02760245],"[[0.19481961]
 [0.97675454]
 [0.08941973]]",[4.25828765]
89,"[[14.06661325  8.24944338 -1.44009397]
 [ 8.24944338 44.92987502 -5.74852292]
 [-1.44009397 -5.74852292 13.00351173]]",,[0.54691037 0.40240604 0.23906733],[ 0.12012524 -0.15226455  0.00925553],[-0.03991522 -0.15933236  0.02781443],"[[0.19884431]
 [0.97588626]
 [0.09003857]]",[4.22966147]
90,"[[14.07259093  8.25847613 -1.45437695]
 [ 8.25847613 44.90684476 -5.79513168]
 [-1.45437695 -5.79513168 13.02056431]]",,[0.54810867 0.40089044 0.23914848],[ 0.12048487 -0.15129989  0.00839481],[-0.03994809 -0.15917775  0.02803234],"[[0.20273842]
 [0.97502974]
 [0.09063185]]",[4.20345675]
91,"[[14.0562418   8.22574321 -1.46072688]
 [ 8.22574321 44.90607721 -5.84345881]
 [-1.46072688 -5.84345881 13.03768099]]",,[0.54929732 0.39939454 0.2392309 ],[ 0.11596847 -0.14702448  0.00764502],[-0.03976471 -0.15907386  0.02824832],"[[0.20276783]
 [0.97480747]
 [0.0929279 ]]",[4.18638211]
92,"[[14.04073233  8.19333683 -1.47343376]
 [ 8.19333683 44.89543043 -5.91568963]
 [-1.47343376 -5.91568963 13.06383724]]",,[0.55048439 0.39789408 0.23930837],[ 0.11875462 -0.15139854  0.00771328],[-0.03957262 -0.15888013  0.02857192],"[[0.20861683]
 [0.97346812]
 [0.09401512]]",[4.14601276]
93,"[[14.03483912  8.17975489 -1.48500781]
 [ 8.17975489 44.88141516 -5.96951363]
 [-1.48500781 -5.96951363 13.08374572]]",,[0.55167365 0.39637268 0.23937603],[ 0.1200243  -0.15517829  0.00629631],[-0.03949063 -0.15874654  0.02881992],"[[0.21445203]
 [0.97216063]
 [0.09441415]]",[4.11073587]
94,"[[14.05699759  8.21781682 -1.51266682]
 [ 8.21781682 44.83062342 -6.04318589]
 [-1.51266682 -6.04318589 13.11237899]]",,[0.55293881 0.39476788 0.23946515],[ 0.11301961 -0.14418372  0.0083786 ],[-0.03966767 -0.1584745   0.02917066],"[[0.22441948]
 [0.97007918]
 [0.09264058]]",[4.06920248]
95,"[[14.07320116  8.24664592 -1.52640417]
 [ 8.24664592 44.80297655 -6.07163211]
 [-1.52640417 -6.07163211 13.1238223 ]]",,[0.55393213 0.39352812 0.23954721],[ 0.11036504 -0.13556215  0.01058128],[-0.03981932 -0.15839072  0.02931716],"[[0.22597767]
 [0.96960509]
 [0.09380867]]",[4.05598743]
96,"[[14.08290821  8.26259456 -1.54133705]
 [ 8.26259456 44.77651349 -6.1142604 ]
 [-1.54133705 -6.1142604  13.1405783 ]]",,[0.55502012 0.39216423 0.23963416],[ 0.10896718 -0.13975111  0.00729858],[-0.03989887 -0.15827302  0.02952487],"[[0.22883131]
 [0.96882832]
 [0.09491003]]",[4.03486838]
97,"[[14.08253622  8.25813392 -1.56127218]
 [ 8.25813392 44.74698195 -6.19110229]
 [-1.56127218 -6.19110229 13.17048183]]",,[0.55649668 0.39024493 0.23972797],[ 0.11532565 -0.1517433   0.00711643],[-0.03986295 -0.15807338  0.02988515],"[[0.23452114]
 [0.96737178]
 [0.09587318]]",[3.99681642]
98,"[[14.07387996  8.23947792 -1.57152923]
 [ 8.23947792 44.73525839 -6.24364988]
 [-1.57152923 -6.24364988 13.19086165]]",,[0.55755307 0.38884228 0.23979217],[ 0.11741323 -0.15515942  0.00839596],[-0.03974608 -0.15791026  0.03011848],"[[0.23880418]
 [0.96596425]
 [0.0994265 ]]",[3.95161053]
99,"[[14.06890121  8.22602794 -1.59140056]
 [ 8.22602794 44.70699213 -6.32746764]
 [-1.59140056 -6.32746764 13.22410665]]",,[0.55884339 0.38713255 0.23987746],[ 0.11644887 -0.15395053  0.00933685],[-0.03965814 -0.15768223  0.03050507],"[[0.24523527]
 [0.96467688]
 [0.09621945]]",[3.93314332]
100,"[[14.06422784  8.21475297 -1.60280982]
 [ 8.21475297 44.69123932 -6.37850458]
 [-1.60280982 -6.37850458 13.24453283]]",,[0.5596509  0.38607201 0.23993608],[ 0.11426504 -0.14911131  0.00858516],[-0.03959586 -0.15757475  0.03074497],"[[0.24869276]
 [0.96372321]
 [0.09689936]]",[3.9104631]
101,"[[14.06247651  8.20843716 -1.61768488]
 [ 8.20843716 44.66870693 -6.43821376]
 [-1.61768488 -6.43821376 13.26881656]]",,[0.560806   0.38455221 0.24002093],[ 0.11480294 -0.15349253  0.00723465],[-0.03956224 -0.1574535   0.03103028],"[[0.25336123]
 [0.96240192]
 [0.09793181]]",[3.87967871]
102,"[[14.05911598  8.19702711 -1.64224337]
 [ 8.19702711 44.63111647 -6.53752073]
 [-1.64224337 -6.53752073 13.30976755]]",,[0.56274679 0.3819683  0.24016151],[ 0.11076228 -0.14672995  0.00926298],[-0.03949801 -0.15723558  0.03150155],"[[0.26116433]
 [0.96017554]
 [0.09927806]]",[3.8304561]
103,"[[14.05663528  8.18828879 -1.66164018]
 [ 8.18828879 44.60085732 -6.61565508]
 [-1.66164018 -6.61565508 13.3425074 ]]",,[0.56405619 0.38023388 0.2402909 ],[ 0.10717785 -0.14249036  0.01044075],[-0.03944316 -0.15703903  0.03186775],"[[0.26670935]
 [0.95859802]
 [0.09977951]]",[3.7969915]
104,"[[14.0545149   8.1817453  -1.67348405]
 [ 8.1817453  44.58236582 -6.66435675]
 [-1.67348405 -6.66435675 13.36311928]]",,[0.56491437 0.37909772 0.24037545],[ 0.1089402  -0.14388134  0.0105283 ],[-0.03940423 -0.15692045  0.03209631],"[[0.27003231]
 [0.95762142]
 [0.10021857]]",[3.77526343]
105,"[[14.05479698  8.17704635 -1.69894486]
 [ 8.17704635 44.5404834  -6.760936  ]
 [-1.69894486 -6.760936   13.40471962]]",,[0.56625236 0.37731457 0.2405058 ],[ 0.11393173 -0.15097996  0.01160476],[-0.03935813 -0.15662533  0.03254204],"[[0.27819436]
 [0.9558205 ]
 [0.09494772]]",[3.75721069]
106,"[[14.04345312  8.15111176 -1.71697082]
 [ 8.15111176 44.51389631 -6.84880946]
 [-1.71697082 -6.84880946 13.44265057]]",,[0.56777058 0.37524389 0.24063066],[ 0.11729993 -0.1584579   0.01224558],[-0.03921884 -0.15643968  0.03295285],"[[0.28349208]
 [0.9539212 ]
 [0.09831882]]",[3.70684563]
107,"[[14.03473824  8.13128742 -1.72990807]
 [ 8.13128742 44.49451636 -6.91311511]
 [-1.72990807 -6.91311511 13.4707454 ]]",,[0.56928419 0.37317452 0.24076703],[ 0.11591281 -0.15842629  0.01182167],[-0.03912845 -0.15636639  0.0332665 ],"[[0.2888689 ]
 [0.95189745]
 [0.10220567]]",[3.66141632]
108,"[[13.97226782  8.00976643 -1.71914018]
 [ 8.00976643 44.52923237 -6.98176543]
 [-1.71914018 -6.98176543 13.49849981]]",,[0.57136835 0.37032172 0.24097365],[ 0.11657978 -0.15953904  0.01247104],[-0.03851702 -0.15642516  0.03357361],"[[0.2899915 ]
 [0.95059285]
 [0.1108069 ]]",[3.61550099]
109,"[[13.93808876  7.93831786 -1.73150707]
 [ 7.93831786 44.51496623 -7.09216926]
 [-1.73150707 -7.09216926 13.54694501]]",,[0.57329038 0.3677065  0.2412063 ],[ 0.11013483 -0.14775739  0.01572529],[-0.03814355 -0.15623415  0.03407782],"[[0.30303173]
 [0.94659794]
 [0.11010951]]",[3.56505897]
110,"[[13.92217632  7.90138052 -1.75264696]
 [ 7.90138052 44.47975418 -7.20450587]
 [-1.75264696 -7.20450587 13.59806951]]",,[0.57535748 0.36494538 0.24153562],[ 0.10807542 -0.1458861   0.01768986],[-0.03796239 -0.15604981  0.03461423],"[[0.31475397]
 [0.94275919]
 [0.11015922]]",[3.51581111]
111,"[[13.91621843  7.88396415 -1.7762544 ]
 [ 7.88396415 44.43726798 -7.30810528]
 [-1.7762544  -7.30810528 13.6465136 ]]",,[0.57744929 0.36211153 0.24186829],[ 0.11827227 -0.16198489  0.01840109],[-0.03789572 -0.1559157   0.03512775],"[[0.32400008]
 [0.93934378]
 [0.11250432]]",[3.46315326]
112,"[[13.92374694  7.89154183 -1.8104295 ]
 [ 7.89154183 44.37246609 -7.42669416]
 [-1.8104295  -7.42669416 13.70378698]]",,[0.57935324 0.35953496 0.24218509],[ 0.11917157 -0.16367384  0.01759812],[-0.03795006 -0.1556777   0.03571463],"[[0.33244028]
 [0.93633295]
 [0.11297819]]",[3.42175908]
113,"[[13.91543411  7.8698343  -1.83096923]
 [ 7.8698343  44.3343369  -7.52279827]
 [-1.83096923 -7.52279827 13.75022899]]",,[0.58137475 0.35686646 0.24257703],[ 0.11853301 -0.15509595  0.02474665],[-0.03786836 -0.15558757  0.03619848],"[[0.33873319]
 [0.93358513]
 [0.11695568]]",[3.37684242]
114,"[[13.91396423  7.85831076 -1.8671918 ]
 [ 7.85831076 44.2644734  -7.66627359]
 [-1.8671918  -7.66627359 13.82156237]]",,[0.58402412 0.35342136 0.24313728],[ 0.11222874 -0.14137217  0.02825341],[-0.03783662 -0.15534875  0.03691199],"[[0.35250521]
 [0.92831013]
 [0.11823863]]",[3.31927355]
115,"[[13.90633858  7.83836956 -1.88521209]
 [ 7.83836956 44.2293417  -7.75150292]
 [-1.88521209 -7.75150292 13.86431973]]",,[0.58579964 0.35114675 0.24357563],[ 0.11139484 -0.14470375  0.02718995],[-0.03776165 -0.15526609  0.03734316],"[[0.36048414]
 [0.92499701]
 [0.12013209]]",[3.28357763]
116,"[[13.89213342  7.80615325 -1.89752626]
 [ 7.80615325 44.20493212 -7.82840182]
 [-1.89752626 -7.82840182 13.90293446]]",,[0.58756964 0.34875779 0.2439592 ],[ 0.11548322 -0.16093586  0.02211369],[-0.03762637 -0.15523073  0.03773361],"[[0.3683618 ]
 [0.92156892]
 [0.12255737]]",[3.24475453]
117,"[[13.88340127  7.78264916 -1.91979615]
 [ 7.78264916 44.15970441 -7.93304123]
 [-1.91979615 -7.93304123 13.95689433]]",,[0.58955541 0.3460363  0.24437943],[ 0.11436717 -0.15673009  0.02436578],[-0.03753819 -0.15511647  0.03826358],"[[0.37941486]
 [0.91702377]
 [0.12292997]]",[3.20459591]
118,"[[13.86778654  7.7485165  -1.92670209]
 [ 7.7485165  44.14473746 -7.99292777]
 [-1.92670209 -7.99292777 13.987476  ]]",,[0.59093517 0.34414417 0.2446751 ],[ 0.11504452 -0.16020261  0.0230077 ],[-0.03739364 -0.1551276   0.03857315],"[[0.38471194]
 [0.91445199]
 [0.12559571]]",[3.17567397]
119,"[[13.84539776  7.6932823  -1.9601617 ]
 [ 7.6932823  44.07253952 -8.1717219 ]
 [-1.9601617  -8.1717219  14.08206272]]",,[0.59286033 0.34146466 0.24506258],[ 0.11045024 -0.15103527  0.02443946],[-0.03716237 -0.15492628  0.03947347],"[[0.39939049]
 [0.90823391]
 [0.12489355]]",[3.12892099]
120,"[[13.83566665  7.67078884 -1.9680767 ]
 [ 7.67078884 44.05429562 -8.22409711]
 [-1.9680767  -8.22409711 14.11003773]]",,[0.59393155 0.33998889 0.24530197],[ 0.10485085 -0.14593936  0.02368316],[-0.03707287 -0.1549182   0.03974701],"[[0.40457438]
 [0.90576028]
 [0.12616608]]",[3.10697434]
121,"[[13.86239524  7.72241941 -1.98543471]
 [ 7.72241941 44.02100195 -8.23260243]
 [-1.98543471 -8.23260243 14.11660281]]",,[0.59498708 0.33854236 0.24555705],[ 0.10533458 -0.14386034  0.02617149],[-0.03736105 -0.15491754  0.03982931],"[[0.40829192]
 [0.90366563]
 [0.12917485]]",[3.08366598]
122,"[[13.85157009  7.69788729 -1.99267228]
 [ 7.69788729 44.00390251 -8.28451845]
 [-1.99267228 -8.28451845 14.1445274 ]]",,[0.59641479 0.33653229 0.24588525],[ 0.1113142  -0.158066    0.02498684],[-0.03726686 -0.15493666  0.04010685],"[[0.41111797]
 [0.90211977]
 [0.13100361]]",[3.06494268]
123,"[[13.80577798  7.59803781 -2.00424411]
 [ 7.59803781 43.96969912 -8.43310903]
 [-2.00424411 -8.43310903 14.22452291]]",,[0.59721678 0.33537548 0.24605231],[ 0.11414973 -0.16311285  0.02634329],[-0.03678741 -0.15478765  0.04083057],"[[0.41870651]
 [0.8985812 ]
 [0.13128853]]",[3.03795383]
124,"[[13.79386179  7.57050689 -2.01209092]
 [ 7.57050689 43.94926987 -8.49148371]
 [-2.01209092 -8.49148371 14.25686834]]",,[0.59836396 0.3337366  0.24630498],[ 0.11419948 -0.16189163  0.02656592],[-0.03667948 -0.15479581  0.04114166],"[[0.42442178]
 [0.89569015]
 [0.132685  ]]",[3.0141202]
125,"[[13.81750513  7.61865311 -2.02063967]
 [ 7.61865311 43.93601721 -8.47015638]
 [-2.02063967 -8.47015638 14.24647765]]",,[0.59973673 0.33181726 0.24662594],[ 0.11336183 -0.15728599  0.02745513],[-0.03696346 -0.15494414  0.0410947 ],"[[0.43138663]
 [0.89195296]
 [0.13537168]]",[2.98382643]
126,"[[13.81607633  7.61470714 -2.02406768]
 [ 7.61470714 43.92804383 -8.48680329]
 [-2.02406768 -8.48680329 14.25587983]]",,[0.60065298 0.33055408 0.24684843],[ 0.11335224 -0.15648329  0.02730758],[-0.03695756 -0.15496101  0.04119023],"[[0.43558337]
 [0.88984208]
 [0.13582417]]",[2.97255633]
127,"[[13.81040012  7.60162232 -2.02785449]
 [ 7.60162232 43.9181717  -8.51468347]
 [-2.02785449 -8.51468347 14.27142818]]",,[0.60168097 0.32913363 0.24709642],[ 0.11369608 -0.15914897  0.02638529],[-0.03691378 -0.1549959   0.04134764],"[[0.44052767]
 [0.88728227]
 [0.13662188]]",[2.95744989]
128,"[[13.79667155  7.5701171  -2.03604374]
 [ 7.5701171  43.89602074 -8.57869074]
 [-2.03604374 -8.57869074 14.30730772]]",,[0.60353901 0.32663477 0.24762649],[ 0.10888075 -0.14639846  0.03277328],[-0.03681078 -0.15509899  0.04171512],"[[0.44971243]
 [0.88227357]
 [0.13911175]]",[2.92598427]
129,"[[13.73306869  7.42908421 -2.04832948]
 [ 7.42908421 43.84599226 -8.78050148]
 [-2.04832948 -8.78050148 14.42093905]]",,[0.60461163 0.32524708 0.24797535],[ 0.10635887 -0.13920203  0.03377178],[-0.03613114 -0.15488209  0.04270372],"[[0.45498629]
 [0.87935151]
 [0.14045783]]",[2.90711642]
130,"[[13.76789701  7.50456493 -2.04947255]
 [ 7.50456493 43.85620796 -8.69982793]
 [-2.04947255 -8.69982793 14.37589503]]",,[0.60561347 0.32392617 0.24829614],[ 0.11226381 -0.14836515  0.03619873],[-0.03656812 -0.15522841  0.04239238],"[[0.46057774]
 [0.87595391]
 [0.14343251]]",[2.88309259]
131,"[[13.70491536  7.36374507 -2.06045509]
 [ 7.36374507 43.80494626 -8.89936611]
 [-2.06045509 -8.89936611 14.49013838]]",,[0.60873839 0.31959056 0.24922299],[ 0.1146659  -0.15819443  0.03583493],[-0.03597806 -0.15539381  0.04348086],"[[0.47592574]
 [0.86703067]
 [0.14748731]]",[2.83006894]
132,"[[13.7237864   7.40497519 -2.06184703]
 [ 7.40497519 43.81000712 -8.85720305]
 [-2.06184703 -8.85720305 14.46620648]]",,[0.60942381 0.3186349  0.24943459],[ 0.11444441 -0.16070288  0.03536013],[-0.03622423 -0.15561066  0.04332835],"[[0.47980986]
 [0.864542  ]
 [0.14949793]]",[2.81278499]
133,"[[13.68639947  7.32066324 -2.06744469]
 [ 7.32066324 43.77901272 -8.97478123]
 [-2.06744469 -8.97478123 14.53458781]]",,[0.61189557 0.31517138 0.25013316],[ 0.10816462 -0.14885288  0.03129537],[-0.03589986 -0.15584135  0.0440115 ],"[[0.49173504]
 [0.85725179]
 [0.15269583]]",[2.77284466]
134,"[[13.68138614  7.3088943  -2.06951829]
 [ 7.3088943  43.77136677 -8.99608367]
 [-2.06951829 -8.99608367 14.54724709]]",,[0.61253249 0.31429517 0.25031763],[ 0.10573674 -0.14295377  0.03116468],[-0.03587257 -0.15593611  0.04415341],"[[0.49510706]
 [0.85509045]
 [0.15391337]]",[2.76068006]
135,"[[13.68093833  7.30807964 -2.06886401]
 [ 7.30807964 43.77274678 -8.99463275]
 [-2.06886401 -8.99463275 14.54631489]]",,[0.61315414 0.31344952 0.25050844],[ 0.10308009 -0.14136343  0.0305499 ],[-0.03590144 -0.15608578  0.04418674],"[[0.49826329]
 [0.85303038]
 [0.15515432]]",[2.74993065]
136,"[[13.67499807  7.2942136  -2.07093215]
 [ 7.2942136  43.76454527 -9.01841126]
 [-2.07093215 -9.01841126 14.56045666]]",,[0.61397438 0.31231094 0.25075645],[ 0.10330796 -0.14235439  0.03253804],[-0.03586565 -0.15618627  0.04434353],"[[0.50242424]
 [0.85035417]
 [0.15642146]]",[2.73691355]
137,"[[13.66899868  7.28026427 -2.07271514]
 [ 7.28026427 43.75691416 -9.04129774]
 [-2.07271514 -9.04129774 14.57408715]]",,[0.61503397 0.31077102 0.25105681],[ 0.10811299 -0.1600804   0.02804137],[-0.03584386 -0.15635288  0.04451418],"[[0.50791954]
 [0.84678357]
 [0.15803582]]",[2.71890546]
138,"[[13.6592312   7.2575923  -2.07524191]
 [ 7.2575923  43.74521189 -9.07725202]
 [-2.07524191 -9.07725202 14.59555691]]",,[0.6161431  0.30913074 0.25135947],[ 0.1109683  -0.16452772  0.03109575],[-0.03577765 -0.15649393  0.044748  ],"[[0.51365034]
 [0.84300508]
 [0.15970525]]",[2.70000451]
139,"[[13.65134882  7.2390792  -2.07782023]
 [ 7.2390792  43.73422055 -9.1086178 ]
 [-2.07782023 -9.1086178  14.61443063]]",,[0.6172523  0.30752091 0.25167273],[ 0.1105494  -0.15627611  0.03543256],[-0.03573221 -0.15664063  0.04496028],"[[0.51940894]
 [0.83916475]
 [0.16129747]]",[2.68233448]
140,"[[13.6446629   7.22338082 -2.07983601]
 [ 7.22338082 43.72518242 -9.13466678]
 [-2.07983601 -9.13466678 14.63015468]]",,[0.61835834 0.30596636 0.25200066],[ 0.11209993 -0.15827125  0.03331625],[-0.03570137 -0.15680089  0.04514785],"[[0.52508023]
 [0.83532266]
 [0.16287049]]",[2.66620999]
141,"[[13.63736375  7.20629919 -2.08167891]
 [ 7.20629919 43.71607279 -9.16180108]
 [-2.08167891 -9.16180108 14.64656345]]",,[0.61945905 0.3043968  0.2523246 ],[ 0.10994133 -0.15805156  0.03168367],[-0.03566562 -0.15697006  0.04534384],"[[0.53075229]
 [0.83141057]
 [0.16449458]]",[2.64977629]
142,"[[13.63041537  7.18998906 -2.08344818]
 [ 7.18998906 43.70722239 -9.18782411]
 [-2.08344818 -9.18782411 14.66236225]]",,[0.62055219 0.30281926 0.25265015],[ 0.10864166 -0.15979112  0.0319457 ],[-0.03563479 -0.15714629  0.04553639],"[[0.53643531]
 [0.82741642]
 [0.16619037]]",[2.63329911]
143,"[[13.62483663  7.17675884 -2.08522349]
 [ 7.17675884 43.6991054  -9.21024667]
 [-2.08522349 -9.21024667 14.67605798]]",,[0.62170844 0.30119071 0.253023  ],[ 0.103269   -0.14159319  0.03452207],[-0.03562326 -0.15734476  0.04571688],"[[0.54232127]
 [0.8232168 ]
 [0.16793372]]",[2.61766351]
144,"[[13.62136092  7.16859692 -2.08600101]
 [ 7.16859692 43.69484417 -9.22293129]
 [-2.08600101 -9.22293129 14.68379491]]",,[0.62263417 0.2999252  0.25334746],[ 0.10270623 -0.1370267   0.03791367],[-0.03562724 -0.15752036  0.04583709],"[[0.54694651]
 [0.81981687]
 [0.16955771]]",[2.60583856]
145,"[[13.61793691  7.16033117 -2.08750242]
 [ 7.16033117 43.68871556 -9.2384373 ]
 [-2.08750242 -9.2384373  14.69334753]]",,[0.62368309 0.29846331 0.25371171],[ 0.10584564 -0.15176115  0.03520281],[-0.03563725 -0.15771599  0.04598007],"[[0.55230498]
 [0.81586522]
 [0.17124002]]",[2.59237887]
146,"[[13.61560666  7.154929   -2.087737  ]
 [ 7.154929   43.68655488 -9.24582104]
 [-2.087737   -9.24582104 14.69783847]]",,[0.6240078  0.29798479 0.25381156],[ 0.10459291 -0.15163693  0.03310644],[-0.03562674 -0.15777774  0.04603797],"[[0.55399427]
 [0.81460119]
 [0.1718    ]]",[2.58743323]
147,"[[13.60232816  7.12379156 -2.08996463]
 [ 7.12379156 43.67166836 -9.29177476]
 [-2.08996463 -9.29177476 14.72600348]]",,[0.62587889 0.29509745 0.25437016],[ 0.11020058 -0.17370235  0.03213088],[-0.03557032 -0.15814211  0.04639544],"[[0.56411231]
 [0.8069471 ]
 [0.17496765]]",[2.5570074]
148,"[[13.5945607   7.10554694 -2.09111548]
 [ 7.10554694 43.66313921 -9.31825249]
 [-2.09111548 -9.31825249 14.74230009]]",,[0.62696874 0.29339282 0.25469259],[ 0.10809724 -0.16568523  0.03459028],[-0.03553853 -0.15836379  0.04660542],"[[0.57000705]
 [0.80240704]
 [0.17673398]]",[2.53958304]
149,"[[13.5777823   7.06518782 -2.09616004]
 [ 7.06518782 43.63736779 -9.38644346]
 [-2.09616004 -9.38644346 14.78484991]]",,[0.62783996 0.29204014 0.25495415],[ 0.10945832 -0.16397966  0.03489988],[-0.03537867 -0.15842295  0.04700227],"[[0.57609593]
 [0.79798842]
 [0.17699708]]",[2.52634707]
150,"[[13.56612383  7.03790168 -2.09658151]
 [ 7.03790168 43.62716706 -9.42169082]
 [-2.09658151 -9.42169082 14.80670911]]",,[0.62912187 0.29005369 0.25531103],[ 0.10453356 -0.16194823  0.02887149],[-0.03531533 -0.15870127  0.0472769 ],"[[0.58318592]
 [0.79235827]
 [0.1790602 ]]",[2.50494554]
151,"[[13.57035348  7.04900022 -2.09244145]
 [ 7.04900022 43.64154098 -9.39254787]
 [-2.09244145 -9.39254787 14.78810553]]",,[0.63014937 0.28846867 0.25561294],[ 0.09979781 -0.15414294  0.02880653],[-0.03543725 -0.15907066  0.0472189 ],"[[0.58735591]
 [0.78861125]
 [0.18194872]]",[2.48840672]
152,"[[13.56493436  7.03625395 -2.09278471]
 [ 7.03625395 43.63638733 -9.40957337]
 [-2.09278471 -9.40957337 14.79867831]]",,[0.63142876 0.28650626 0.25603013],[ 0.09844241 -0.15225006  0.03276996],[-0.03544811 -0.15938172  0.04740472],"[[0.59417326]
 [0.78297443]
 [0.18414444]]",[2.47065988]
153,"[[13.56699438  7.03976728 -2.09714163]
 [ 7.03976728 43.62635675 -9.42146901]
 [-2.09714163 -9.42146901 14.80664887]]",,[0.63223814 0.2852406  0.25629904],[ 0.10140115 -0.16010284  0.03325395],[-0.03551426 -0.15954882  0.04752948],"[[0.59847048]
 [0.77951659]
 [0.18489716]]",[2.46228688]
